from	to	cluster
SH3GL2	BRSK2	cluster4
SH3GL2	PFN2	cluster4
SH3GL2	MYO5A	cluster4
SH3GL2	WNK1	cluster4
SH3GL2	RYR2	cluster4
SH3GL2	CLASP2	cluster4
SH3GL2	SNTB2	cluster4
SH3GL2	KCNQ2	cluster4
SH3GL2	OMG	cluster4
SH3GL2	ARHGAP21	cluster4
SH3GL2	MYH10	cluster4
SH3GL2	RIMS1	cluster4
SH3GL2	YWHAG	cluster4
UBR5	SH3GL2	cluster4
SH3GL2	TMOD2	cluster4
SH3GL2	SCN8A	cluster4
SH3GL2	UNC13A	cluster4
FMNL2	TUBA4A	cluster4
FMNL2	DOCK3	cluster4
FMNL2	RAP2A	cluster4
FMNL2	AK5	cluster4
FMNL2	TPM3	cluster4
TRIM9	FMNL2	cluster4
FMNL2	ENPP6	cluster4
FMNL2	SIPA1L1	cluster4
FMNL2	KCNMA1	cluster4
FMNL2	MKL2	cluster4
FMNL2	DLG2	cluster4
FMNL2	BRSK2	cluster4
FMNL2	PFN2	cluster4
FMNL2	MYO5A	cluster4
FMNL2	CLASP2	cluster4
FMNL2	SNTB2	cluster4
FMNL2	KCNQ2	cluster4
FMNL2	OMG	cluster4
FMNL2	ARHGAP21	cluster4
FMNL2	MYH10	cluster4
FMNL2	RIMS1	cluster4
UBR5	FMNL2	cluster4
FMNL2	TMOD2	cluster4
FMNL2	SCN8A	cluster4
FMNL2	PEX5L	cluster4
FMNL2	UNC13A	cluster4
TUBA4A	DOCK3	cluster4
TUBA4A	RAP2A	cluster4
TUBA4A	AK5	cluster4
TUBA4A	TPM3	cluster4
TRIM9	TUBA4A	cluster4
TUBA4A	SIPA1L1	cluster4
TUBA4A	KCNMA1	cluster4
TUBA4A	MKL2	cluster4
TUBA4A	DLG2	cluster4
TUBA4A	BRSK2	cluster4
TUBA4A	PFN2	cluster4
TUBA4A	MYO5A	cluster4
TUBA4A	WNK1	cluster4
TUBA4A	RYR2	cluster4
TUBA4A	CLASP2	cluster4
TUBA4A	SNTB2	cluster4
TUBA4A	KCNQ2	cluster4
TUBA4A	OMG	cluster4
TUBA4A	ARHGAP21	cluster4
TUBA4A	MYH10	cluster4
TUBA4A	MLLT4	cluster4
TUBA4A	RIMS1	cluster4
TUBA4A	YWHAG	cluster4
UBR5	TUBA4A	cluster4
TUBA4A	TMOD2	cluster4
TUBA4A	SCN8A	cluster4
TUBA4A	PEX5L	cluster4
TUBA4A	UNC13A	cluster4
DOCK3	RAP2A	cluster4
DOCK3	AK5	cluster4
DOCK3	TPM3	cluster4
TRIM9	DOCK3	cluster4
DOCK3	SIPA1L1	cluster4
DOCK3	KCNMA1	cluster4
DOCK3	MKL2	cluster4
DOCK3	DLG2	cluster4
DOCK3	BRSK2	cluster4
DOCK3	PFN2	cluster4
DOCK3	MYO5A	cluster4
DOCK3	WNK1	cluster4
DOCK3	RYR2	cluster4
DOCK3	CLASP2	cluster4
DOCK3	SNTB2	cluster4
DOCK3	KCNQ2	cluster4
DOCK3	OMG	cluster4
DOCK3	ARHGAP21	cluster4
DOCK3	MYH10	cluster4
DOCK3	MLLT4	cluster4
DOCK3	RIMS1	cluster4
DOCK3	YWHAG	cluster4
UBR5	DOCK3	cluster4
DOCK3	TMOD2	cluster4
DOCK3	SCN8A	cluster4
DOCK3	PEX5L	cluster4
DOCK3	UNC13A	cluster4
RAP2A	AK5	cluster4
RAP2A	TPM3	cluster4
TRIM9	RAP2A	cluster4
RAP2A	SIPA1L1	cluster4
RAP2A	KCNMA1	cluster4
RAP2A	MKL2	cluster4
RAP2A	DLG2	cluster4
RAP2A	BRSK2	cluster4
RAP2A	PFN2	cluster4
RAP2A	MYO5A	cluster4
RAP2A	WNK1	cluster4
RAP2A	RYR2	cluster4
RAP2A	CLASP2	cluster4
RAP2A	SNTB2	cluster4
RAP2A	KCNQ2	cluster4
RAP2A	OMG	cluster4
RAP2A	ARHGAP21	cluster4
RAP2A	MYH10	cluster4
RAP2A	RIMS1	cluster4
RAP2A	YWHAG	cluster4
UBR5	RAP2A	cluster4
RAP2A	TMOD2	cluster4
RAP2A	SCN8A	cluster4
RAP2A	PEX5L	cluster4
RAP2A	UNC13A	cluster4
AK5	TPM3	cluster4
TRIM9	AK5	cluster4
AK5	SIPA1L1	cluster4
AK5	KCNMA1	cluster4
AK5	MKL2	cluster4
AK5	DLG2	cluster4
AK5	BRSK2	cluster4
AK5	PFN2	cluster4
AK5	MYO5A	cluster4
AK5	WNK1	cluster4
AK5	RYR2	cluster4
AK5	CLASP2	cluster4
AK5	SNTB2	cluster4
AK5	KCNQ2	cluster4
AK5	OMG	cluster4
AK5	ARHGAP21	cluster4
AK5	MYH10	cluster4
AK5	MLLT4	cluster4
AK5	RIMS1	cluster4
UBR5	AK5	cluster4
AK5	TMOD2	cluster4
AK5	SCN8A	cluster4
AK5	PEX5L	cluster4
AK5	UNC13A	cluster4
TRIM9	TPM3	cluster4
TPM3	SIPA1L1	cluster4
TPM3	KCNMA1	cluster4
TPM3	MKL2	cluster4
TPM3	DLG2	cluster4
TPM3	BRSK2	cluster4
TPM3	PFN2	cluster4
TPM3	MYO5A	cluster4
TPM3	WNK1	cluster4
TPM3	RYR2	cluster4
TPM3	CLASP2	cluster4
TPM3	SNTB2	cluster4
TPM3	KCNQ2	cluster4
TPM3	OMG	cluster4
TPM3	ARHGAP21	cluster4
TPM3	MYH10	cluster4
TPM3	MLLT4	cluster4
TPM3	RIMS1	cluster4
TPM3	YWHAG	cluster4
UBR5	TPM3	cluster4
TPM3	TMOD2	cluster4
TPM3	SCN8A	cluster4
TPM3	PEX5L	cluster4
TPM3	UNC13A	cluster4
TRIM9	SIPA1L1	cluster4
TRIM9	KCNMA1	cluster4
TRIM9	MKL2	cluster4
TRIM9	DLG2	cluster4
TRIM9	BRSK2	cluster4
TRIM9	PFN2	cluster4
TRIM9	MYO5A	cluster4
TRIM9	RYR2	cluster4
TRIM9	CLASP2	cluster4
TRIM9	SNTB2	cluster4
TRIM9	KCNQ2	cluster4
TRIM9	OMG	cluster4
TRIM9	ARHGAP21	cluster4
TRIM9	MYH10	cluster4
TRIM9	RIMS1	cluster4
TRIM9	YWHAG	cluster4
TRIM9	UBR5	cluster4
TRIM9	TMOD2	cluster4
TRIM9	SCN8A	cluster4
TRIM9	PEX5L	cluster4
TRIM9	UNC13A	cluster4
SIPA1L1	KCNMA1	cluster4
SIPA1L1	MKL2	cluster4
SIPA1L1	DLG2	cluster4
SIPA1L1	BRSK2	cluster4
SIPA1L1	PFN2	cluster4
SIPA1L1	MYO5A	cluster4
SIPA1L1	WNK1	cluster4
SIPA1L1	RYR2	cluster4
SIPA1L1	CLASP2	cluster4
SIPA1L1	SNTB2	cluster4
SIPA1L1	KCNQ2	cluster4
SIPA1L1	OMG	cluster4
SIPA1L1	ARHGAP21	cluster4
SIPA1L1	MYH10	cluster4
SIPA1L1	RIMS1	cluster4
UBR5	SIPA1L1	cluster4
SIPA1L1	TMOD2	cluster4
SIPA1L1	SCN8A	cluster4
SIPA1L1	PEX5L	cluster4
SIPA1L1	UNC13A	cluster4
KCNMA1	MKL2	cluster4
KCNMA1	DLG2	cluster4
KCNMA1	BRSK2	cluster4
KCNMA1	PFN2	cluster4
KCNMA1	MYO5A	cluster4
KCNMA1	WNK1	cluster4
KCNMA1	RYR2	cluster4
KCNMA1	CLASP2	cluster4
KCNMA1	SNTB2	cluster4
KCNMA1	KCNQ2	cluster4
KCNMA1	OMG	cluster4
KCNMA1	ARHGAP21	cluster4
KCNMA1	MYH10	cluster4
KCNMA1	MLLT4	cluster4
KCNMA1	RIMS1	cluster4
KCNMA1	YWHAG	cluster4
UBR5	KCNMA1	cluster4
KCNMA1	TMOD2	cluster4
KCNMA1	SCN8A	cluster4
KCNMA1	PEX5L	cluster4
KCNMA1	UNC13A	cluster4
MKL2	DLG2	cluster4
MKL2	BRSK2	cluster4
MKL2	PFN2	cluster4
MKL2	MYO5A	cluster4
MKL2	WNK1	cluster4
MKL2	RYR2	cluster4
MKL2	CLASP2	cluster4
MKL2	SNTB2	cluster4
MKL2	KCNQ2	cluster4
MKL2	OMG	cluster4
MKL2	ARHGAP21	cluster4
MKL2	MYH10	cluster4
MKL2	RIMS1	cluster4
UBR5	MKL2	cluster4
MKL2	TMOD2	cluster4
MKL2	SCN8A	cluster4
MKL2	PEX5L	cluster4
MKL2	UNC13A	cluster4
DLG2	BRSK2	cluster4
DLG2	PFN2	cluster4
DLG2	MYO5A	cluster4
DLG2	WNK1	cluster4
DLG2	RYR2	cluster4
DLG2	CLASP2	cluster4
DLG2	SNTB2	cluster4
DLG2	KCNQ2	cluster4
DLG2	OMG	cluster4
DLG2	ARHGAP21	cluster4
DLG2	MYH10	cluster4
DLG2	MLLT4	cluster4
DLG2	RIMS1	cluster4
DLG2	YWHAG	cluster4
UBR5	DLG2	cluster4
DLG2	TMOD2	cluster4
DLG2	SCN8A	cluster4
DLG2	PEX5L	cluster4
DLG2	UNC13A	cluster4
BRSK2	PFN2	cluster4
BRSK2	MYO5A	cluster4
BRSK2	WNK1	cluster4
BRSK2	RYR2	cluster4
BRSK2	CLASP2	cluster4
BRSK2	SNTB2	cluster4
BRSK2	KCNQ2	cluster4
BRSK2	OMG	cluster4
BRSK2	ARHGAP21	cluster4
BRSK2	MYH10	cluster4
BRSK2	MLLT4	cluster4
BRSK2	RIMS1	cluster4
BRSK2	YWHAG	cluster4
UBR5	BRSK2	cluster4
BRSK2	TMOD2	cluster4
BRSK2	SCN8A	cluster4
BRSK2	PEX5L	cluster4
BRSK2	UNC13A	cluster4
PFN2	MYO5A	cluster4
PFN2	WNK1	cluster4
PFN2	RYR2	cluster4
PFN2	CLASP2	cluster4
PFN2	SNTB2	cluster4
PFN2	KCNQ2	cluster4
PFN2	OMG	cluster4
PFN2	ARHGAP21	cluster4
PFN2	MYH10	cluster4
PFN2	RIMS1	cluster4
PFN2	YWHAG	cluster4
UBR5	PFN2	cluster4
PFN2	TMOD2	cluster4
PFN2	SCN8A	cluster4
PFN2	PEX5L	cluster4
PFN2	UNC13A	cluster4
MYO5A	RYR2	cluster4
MYO5A	CLASP2	cluster4
MYO5A	SNTB2	cluster4
MYO5A	KCNQ2	cluster4
MYO5A	OMG	cluster4
MYO5A	ARHGAP21	cluster4
MYO5A	MYH10	cluster4
MYO5A	RIMS1	cluster4
MYO5A	YWHAG	cluster4
MYO5A	TMOD2	cluster4
MYO5A	SCN8A	cluster4
MYO5A	UNC13A	cluster4
WNK1	RYR2	cluster4
WNK1	CLASP2	cluster4
WNK1	KCNQ2	cluster4
WNK1	OMG	cluster4
WNK1	ARHGAP21	cluster4
WNK1	MYH10	cluster4
WNK1	RIMS1	cluster4
WNK1	YWHAG	cluster4
UBR5	WNK1	cluster4
WNK1	TMOD2	cluster4
WNK1	SCN8A	cluster4
WNK1	PEX5L	cluster4
RYR2	CLASP2	cluster4
RYR2	SNTB2	cluster4
RYR2	KCNQ2	cluster4
RYR2	OMG	cluster4
RYR2	ARHGAP21	cluster4
RYR2	MYH10	cluster4
RYR2	RIMS1	cluster4
RYR2	YWHAG	cluster4
UBR5	RYR2	cluster4
RYR2	TMOD2	cluster4
RYR2	SCN8A	cluster4
RYR2	PEX5L	cluster4
RYR2	UNC13A	cluster4
CLASP2	SNTB2	cluster4
CLASP2	KCNQ2	cluster4
CLASP2	OMG	cluster4
CLASP2	ARHGAP21	cluster4
CLASP2	MYH10	cluster4
CLASP2	RIMS1	cluster4
CLASP2	YWHAG	cluster4
UBR5	CLASP2	cluster4
CLASP2	TMOD2	cluster4
CLASP2	SCN8A	cluster4
CLASP2	PEX5L	cluster4
CLASP2	UNC13A	cluster4
SNTB2	KCNQ2	cluster4
SNTB2	OMG	cluster4
SNTB2	ARHGAP21	cluster4
SNTB2	MYH10	cluster4
SNTB2	RIMS1	cluster4
SNTB2	YWHAG	cluster4
SNTB2	TMOD2	cluster4
SNTB2	SCN8A	cluster4
SNTB2	UNC13A	cluster4
KCNQ2	OMG	cluster4
KCNQ2	ARHGAP21	cluster4
KCNQ2	MYH10	cluster4
KCNQ2	MLLT4	cluster4
KCNQ2	RIMS1	cluster4
KCNQ2	YWHAG	cluster4
UBR5	KCNQ2	cluster4
KCNQ2	TMOD2	cluster4
KCNQ2	SCN8A	cluster4
KCNQ2	PEX5L	cluster4
KCNQ2	UNC13A	cluster4
OMG	ARHGAP21	cluster4
OMG	MYH10	cluster4
OMG	MLLT4	cluster4
OMG	RIMS1	cluster4
OMG	YWHAG	cluster4
UBR5	OMG	cluster4
OMG	TMOD2	cluster4
OMG	SCN8A	cluster4
OMG	PEX5L	cluster4
OMG	UNC13A	cluster4
ARHGAP21	MYH10	cluster4
ARHGAP21	MLLT4	cluster4
ARHGAP21	RIMS1	cluster4
ARHGAP21	YWHAG	cluster4
UBR5	ARHGAP21	cluster4
ARHGAP21	TMOD2	cluster4
ARHGAP21	SCN8A	cluster4
ARHGAP21	PEX5L	cluster4
ARHGAP21	UNC13A	cluster4
MYH10	MLLT4	cluster4
MYH10	RIMS1	cluster4
MYH10	YWHAG	cluster4
UBR5	MYH10	cluster4
MYH10	TMOD2	cluster4
MYH10	SCN8A	cluster4
MYH10	PEX5L	cluster4
MYH10	UNC13A	cluster4
MLLT4	RIMS1	cluster4
MLLT4	TMOD2	cluster4
MLLT4	SCN8A	cluster4
RIMS1	YWHAG	cluster4
UBR5	RIMS1	cluster4
RIMS1	TMOD2	cluster4
RIMS1	SCN8A	cluster4
RIMS1	PEX5L	cluster4
RIMS1	UNC13A	cluster4
YWHAG	TMOD2	cluster4
YWHAG	SCN8A	cluster4
YWHAG	UNC13A	cluster4
UBR5	TMOD2	cluster4
UBR5	SCN8A	cluster4
UBR5	PEX5L	cluster4
TMOD2	SCN8A	cluster4
TMOD2	PEX5L	cluster4
TMOD2	UNC13A	cluster4
SCN8A	PEX5L	cluster4
SCN8A	UNC13A	cluster4
KIFAP3	ANXA6	nocluster
KIFAP3	BRSK2	nocluster
KIFAP3	CLASP2	nocluster
KIFAP3	DNM1	nocluster
KIFAP3	GOLGA7B	nocluster
KIFAP3	ICA1	nocluster
KIFAP3	KCNB1	nocluster
KIFAP3	OXR1	nocluster
KIFAP3	PFN2	nocluster
KIFAP3	SYNGR4	nocluster
YWHAZ	CAMKK1	nocluster
YWHAZ	DPYSL2	nocluster
YWHAZ	FBXW7	nocluster
YWHAZ	MDH1	nocluster
YWHAZ	RAC1	nocluster
YWHAZ	SNX3	nocluster
YWHAZ	THY1	nocluster
YWHAZ	YWHAH	nocluster
CKB	EPB42	nocluster
EMB	ICA1	nocluster
EMB	OXR1	nocluster
MDH1	DPYSL2	nocluster
MDH1	FBXW7	nocluster
MDH1	RAC1	nocluster
MDH1	THY1	nocluster
MDH1	YWHAH	nocluster
ODF1	ENO3	nocluster
ODF1	TRIM31	nocluster
RASAL1	DNAJC10	nocluster
RASAL1	DYNC1I2	nocluster
ANXA1	F2RL3	nocluster
ANKS1B	BRSK2	nocluster
ANKS1B	CLASP2	nocluster
ANKS1B	DNM1	nocluster
ANKS1B	DOCK4	nocluster
ANKS1B	GRIA2	nocluster
ANKS1B	OMG	nocluster
ANKS1B	PFN2	nocluster
ANKS1B	PHACTR1	nocluster
ANKS1B	PLEKHA6	nocluster
ANKS1B	SEPT11	nocluster
CLASP2	BRSK2	nocluster
CLASP2	DNM1	nocluster
CLASP2	DOCK4	nocluster
CLASP2	OMG	nocluster
CLASP2	PFN2	nocluster
CLASP2	PLEKHA6	nocluster
CLASP2	WNK1	nocluster
OXR1	FBXW7	nocluster
OXR1	GOLGA7B	nocluster
OXR1	ICA1	nocluster
ANXA6	CAMKK1	nocluster
ANXA6	FBXW7	nocluster
ANXA6	GOLGA7B	nocluster
ANXA6	ICA1	nocluster
ANXA6	PAK1	nocluster
SEPT11	CAMKK1	nocluster
SEPT11	DNAJC10	nocluster
SEPT11	GOLGA7B	nocluster
SEPT11	GRIA2	nocluster
SEPT11	KCNB1	nocluster
SEPT11	KIAA1045	nocluster
SEPT11	PHACTR1	nocluster
ENO3	EPB42	nocluster
ENO3	RNF182	nocluster
DPYSL2	RAC1	nocluster
DPYSL2	THY1	nocluster
DPYSL2	YWHAH	nocluster
KCNB1	GOLGA7B	nocluster
KCNB1	ICA1	nocluster
RNF182	HERC5	nocluster
PFN2	BRSK2	nocluster
PFN2	DNM1	nocluster
PFN2	DOCK4	nocluster
PFN2	GRIA2	nocluster
PFN2	OMG	nocluster
PFN2	PLEKHA6	nocluster
PFN2	WNK1	nocluster
F2RL3	DNAJC10	nocluster
SYNGR4	TRIM31	nocluster
EPB42	BIN2	nocluster
EPB42	HERC5	nocluster
EPB42	TJP1	nocluster
ICA1	CAMKK1	nocluster
ICA1	GOLGA7B	nocluster
ICA1	PAK1	nocluster
ICA1	THY1	nocluster
SLC25A31	SCN4A	nocluster
RAC1	THY1	nocluster
RAC1	YWHAH	nocluster
SOS1	HERC5	nocluster
SOS1	TJP1	nocluster
GRIA2	BRSK2	nocluster
GRIA2	DNAJC10	nocluster
GRIA2	PHACTR1	nocluster
GRIA2	PLEKHA6	nocluster
DNM1	BRSK2	nocluster
DNM1	DOCK4	nocluster
DNM1	GOLGA7B	nocluster
DNM1	OMG	nocluster
DNM1	PAK1	nocluster
DNM1	PLEKHA6	nocluster
DNM1	WNK1	nocluster
BRSK2	DOCK4	nocluster
BRSK2	OMG	nocluster
BRSK2	PLEKHA6	nocluster
BRSK2	THY1	nocluster
BRSK2	WNK1	nocluster
BIN2	STXBP2	nocluster
THY1	CAMKK1	nocluster
THY1	FBXW7	nocluster
THY1	GOLGA7B	nocluster
THY1	YWHAH	nocluster
HERC5	TJP1	nocluster
FBXW7	KIAA1045	nocluster
FBXW7	YWHAH	nocluster
YWHAH	CAMKK1	nocluster
YWHAH	SNX3	nocluster
PHACTR1	DNAJC10	nocluster
OMG	DOCK4	nocluster
OMG	PLEKHA6	nocluster
OMG	WNK1	nocluster
DOCK4	PLEKHA6	nocluster
DOCK4	WNK1	nocluster
GOLGA7B	CAMKK1	nocluster
PLEKHA6	WNK1	nocluster
CAMKK1	PAK1	nocluster
