from	to	cluster
DPYSL2	PPIA	nocluster
DPYSL2	RAB1A	nocluster
DPYSL2	RAB3A	nocluster
DPYSL2	RAN	nocluster
DPYSL2	RPL14	nocluster
DPYSL2	RPL23	nocluster
DPYSL2	RPL7	nocluster
DPYSL2	RPS3	nocluster
DPYSL2	RTN1	nocluster
DPYSL2	SARS	nocluster
DPYSL2	SH3KBP1	nocluster
DPYSL2	SLC25A3	nocluster
DPYSL2	SNAP25	nocluster
DPYSL2	TOMM20	nocluster
DPYSL2	TUBA1B	nocluster
DPYSL2	UBR2	nocluster
DPYSL2	VAPA	nocluster
DPYSL2	WDR47	nocluster
DPYSL2	YWHAB	nocluster
ATP5C1	ARF3	nocluster
ATP5C1	ATP6V1A	nocluster
ATP5C1	ATP6V1C1	nocluster
ATP5C1	CACYBP	nocluster
ATP5C1	COX6B1	nocluster
ATP5C1	DYNC1H1	nocluster
ATP5C1	GAPDH	nocluster
ATP5C1	GPX4	nocluster
ATP5C1	LDHB	nocluster
ATP5C1	NDUFA5	nocluster
ATP5C1	OXCT1	nocluster
ATP5C1	PACSIN1	nocluster
ATP5C1	PDHB	nocluster
ATP5C1	PPIA	nocluster
ATP5C1	PRDX2	nocluster
ATP5C1	RAB1A	nocluster
ATP5C1	SLC25A4	nocluster
ATP5C1	STRAP	nocluster
ATP5C1	TOMM40L	nocluster
ATP5C1	VAMP2	nocluster
ATP5C1	VDAC3	nocluster
OXCT1	AKAP5	nocluster
OXCT1	ARF3	nocluster
OXCT1	ATP6V0C	nocluster
OXCT1	ATP6V1A	nocluster
OXCT1	ATP6V1C1	nocluster
OXCT1	CACYBP	nocluster
OXCT1	CHCHD6	nocluster
OXCT1	CHORDC1	nocluster
OXCT1	DNAJA1	nocluster
OXCT1	DYNC1H1	nocluster
OXCT1	FBXL18	nocluster
OXCT1	LRPPRC	nocluster
OXCT1	MADD	nocluster
OXCT1	PACSIN1	nocluster
OXCT1	PDC	nocluster
OXCT1	PDHB	nocluster
OXCT1	PGK1	nocluster
OXCT1	PLD3	nocluster
OXCT1	RAB1A	nocluster
OXCT1	RPL23	nocluster
OXCT1	RTN1	nocluster
OXCT1	SNTB2	nocluster
OXCT1	SRC	nocluster
OXCT1	STRAP	nocluster
OXCT1	SYP	nocluster
OXCT1	SYT5	nocluster
OXCT1	TOMM20	nocluster
OXCT1	TOMM40L	nocluster
OXCT1	TRAF6	nocluster
OXCT1	VAMP2	nocluster
OXCT1	WDR47	nocluster
OXCT1	YWHAB	nocluster
DGKB	ADAM22	nocluster
DGKB	ADD2	nocluster
DGKB	APOOL	nocluster
DGKB	ARL2BP	nocluster
DGKB	ATL1	nocluster
DGKB	ATL2	nocluster
DGKB	CHL1	nocluster
DGKB	CNTNAP2	nocluster
DGKB	CRMP1	nocluster
DGKB	DNAJC6	nocluster
DGKB	DTD1	nocluster
DGKB	FBXL18	nocluster
DGKB	FBXL2	nocluster
DGKB	FNIP1	nocluster
DGKB	GDAP1	nocluster
DGKB	GOLGA7B	nocluster
DGKB	GPHN	nocluster
DGKB	GPM6A	nocluster
DGKB	GPR158	nocluster
DGKB	GPX4	nocluster
DGKB	GRM7	nocluster
DGKB	HOMER1	nocluster
DGKB	HSPA4L	nocluster
DGKB	IL1RAPL1	nocluster
DGKB	IPO5	nocluster
DGKB	IQSEC1	nocluster
DGKB	KLHL42	nocluster
DGKB	LY6H	nocluster
DGKB	MAPT	nocluster
DGKB	MYL6B	nocluster
DGKB	NEGR1	nocluster
DGKB	NTRK2	nocluster
DGKB	OLA1	nocluster
DGKB	PRKACB	nocluster
DGKB	PRKAR2B	nocluster
DGKB	PRKCB	nocluster
DGKB	RAPGEF4	nocluster
DGKB	RBBP4	nocluster
DGKB	RPL22	nocluster
DGKB	SLC25A12	nocluster
DGKB	SRC	nocluster
DGKB	SRGAP3	nocluster
DGKB	SYN3	nocluster
DGKB	SYNGR1	nocluster
DGKB	SYT5	nocluster
DGKB	SYT7	nocluster
DGKB	UBE2T	nocluster
PRKACB	ADAM22	nocluster
PRKACB	AP3M2	nocluster
PRKACB	APOOL	nocluster
PRKACB	APP	nocluster
PRKACB	ARL2BP	nocluster
PRKACB	ATL1	nocluster
PRKACB	ATL2	nocluster
PRKACB	ATP2A2	nocluster
PRKACB	ATP6V0C	nocluster
PRKACB	ATP6V1A	nocluster
PRKACB	CHL1	nocluster
PRKACB	CNTNAP2	nocluster
PRKACB	CRMP1	nocluster
PRKACB	DNAJC6	nocluster
PRKACB	DOCK3	nocluster
PRKACB	DTD1	nocluster
PRKACB	DYNC1H1	nocluster
PRKACB	DYNLL1	nocluster
PRKACB	FABP3	nocluster
PRKACB	FBXL18	nocluster
PRKACB	FBXL2	nocluster
PRKACB	FNIP1	nocluster
PRKACB	FSD1	nocluster
PRKACB	GDAP1	nocluster
PRKACB	GDI1	nocluster
PRKACB	GNG3	nocluster
PRKACB	GPHN	nocluster
PRKACB	GPM6A	nocluster
PRKACB	GPR158	nocluster
PRKACB	GPX4	nocluster
PRKACB	GRM7	nocluster
PRKACB	HOMER1	nocluster
PRKACB	HSPA4L	nocluster
PRKACB	IL1RAPL1	nocluster
PRKACB	IPO5	nocluster
PRKACB	IQSEC1	nocluster
PRKACB	JAKMIP2	nocluster
PRKACB	KCNH2	nocluster
PRKACB	KCNQ2	nocluster
PRKACB	KIAA0513	nocluster
PRKACB	KLHL42	nocluster
PRKACB	LDHB	nocluster
PRKACB	LRPPRC	nocluster
PRKACB	LY6H	nocluster
PRKACB	MAPT	nocluster
PRKACB	MPP6	nocluster
PRKACB	MYH10	nocluster
PRKACB	MYL6B	nocluster
PRKACB	NEGR1	nocluster
PRKACB	NTRK2	nocluster
PRKACB	OLA1	nocluster
PRKACB	PI4KA	nocluster
PRKACB	PRKAR2B	nocluster
PRKACB	PRKCB	nocluster
PRKACB	PRRT1	nocluster
PRKACB	PSMD1	nocluster
PRKACB	RAN	nocluster
PRKACB	RAPGEF4	nocluster
PRKACB	RBBP4	nocluster
PRKACB	REEP5	nocluster
PRKACB	RPL22	nocluster
PRKACB	SARS	nocluster
PRKACB	SCN1A	nocluster
PRKACB	SLC25A12	nocluster
PRKACB	SLC25A4	nocluster
PRKACB	SLC8A2	nocluster
PRKACB	SRC	nocluster
PRKACB	SRGAP3	nocluster
PRKACB	STRAP	nocluster
PRKACB	SYN3	nocluster
PRKACB	SYNGR1	nocluster
PRKACB	SYP	nocluster
PRKACB	SYT5	nocluster
PRKACB	SYT7	nocluster
PRKACB	VAMP2	nocluster
PRKACB	WDR47	nocluster
PRKACB	YWHAB	nocluster
RNF11	ADAM22	nocluster
RNF11	ADD2	nocluster
RNF11	AP2M1	nocluster
RNF11	AP3B2	nocluster
RNF11	AP3M2	nocluster
RNF11	ARF3	nocluster
RNF11	ATP1A3	nocluster
RNF11	ATP2A2	nocluster
RNF11	ATP5B	nocluster
RNF11	ATP6V0C	nocluster
RNF11	ATP6V1A	nocluster
RNF11	ATP6V1C1	nocluster
RNF11	ATP6V1G2	nocluster
RNF11	ATRX	nocluster
RNF11	CASKIN1	nocluster
RNF11	CCNF	nocluster
RNF11	CNTN1	nocluster
RNF11	COX6B1	nocluster
RNF11	CRMP1	nocluster
RNF11	DIRAS1	nocluster
RNF11	DYNC1H1	nocluster
RNF11	FABP3	nocluster
RNF11	FBXL2	nocluster
RNF11	FSD1	nocluster
RNF11	GDI1	nocluster
RNF11	GNG3	nocluster
RNF11	GOLGA7B	nocluster
RNF11	GRIP1	nocluster
RNF11	HOMER2	nocluster
RNF11	HSPH1	nocluster
RNF11	KCNH2	nocluster
RNF11	KCNJ12	nocluster
RNF11	KIAA0513	nocluster
RNF11	LDHB	nocluster
RNF11	LRRTM1	nocluster
RNF11	MARCH4	nocluster
RNF11	MDH1	nocluster
RNF11	MPP6	nocluster
RNF11	NAP1L2	nocluster
RNF11	NDUFA5	nocluster
RNF11	NTRK2	nocluster
RNF11	PEBP1	nocluster
RNF11	PGK1	nocluster
RNF11	PI4KA	nocluster
RNF11	PLD3	nocluster
RNF11	PPP2R1A	nocluster
RNF11	PRDX2	nocluster
RNF11	RAB3A	nocluster
RNF11	REEP5	nocluster
RNF11	RPL22	nocluster
RNF11	RTN1	nocluster
RNF11	SARS	nocluster
RNF11	SCN1A	nocluster
RNF11	SLC25A3	nocluster
RNF11	SLC25A4	nocluster
RNF11	SNAP25	nocluster
RNF11	SORBS2	nocluster
RNF11	STRAP	nocluster
RNF11	SYN3	nocluster
RNF11	SYP	nocluster
RNF11	SYT3	nocluster
RNF11	TOMM20	nocluster
RNF11	UBE2T	nocluster
RNF11	VAMP2	nocluster
RNF11	VDAC3	nocluster
RNF11	WDR47	nocluster
AASDHPPT	AP2M1	nocluster
AASDHPPT	AP3B2	nocluster
AASDHPPT	APOOL	nocluster
AASDHPPT	ATIC	nocluster
AASDHPPT	ATP5B	nocluster
AASDHPPT	ATP6V0C	nocluster
AASDHPPT	BFAR	nocluster
AASDHPPT	CACYBP	nocluster
AASDHPPT	CDH2	nocluster
AASDHPPT	CHORDC1	nocluster
AASDHPPT	DNAJA1	nocluster
AASDHPPT	FABP3	nocluster
AASDHPPT	FBXO11	nocluster
AASDHPPT	FBXW7	nocluster
AASDHPPT	FSD1	nocluster
AASDHPPT	GDI1	nocluster
AASDHPPT	GNG3	nocluster
AASDHPPT	IL1RAPL1	nocluster
AASDHPPT	KIAA0513	nocluster
AASDHPPT	LRPPRC	nocluster
AASDHPPT	LRRTM1	nocluster
AASDHPPT	MADD	nocluster
AASDHPPT	MDH1	nocluster
AASDHPPT	NAP1L2	nocluster
AASDHPPT	NRXN1	nocluster
AASDHPPT	PEBP1	nocluster
AASDHPPT	PGK1	nocluster
AASDHPPT	PLXNA2	nocluster
AASDHPPT	PPIA	nocluster
AASDHPPT	PPIL1	nocluster
AASDHPPT	RAB1A	nocluster
AASDHPPT	RAN	nocluster
AASDHPPT	RPL14	nocluster
AASDHPPT	RPL23	nocluster
AASDHPPT	RPL7	nocluster
AASDHPPT	RPS3	nocluster
AASDHPPT	RTN1	nocluster
AASDHPPT	SARS	nocluster
AASDHPPT	SH3KBP1	nocluster
AASDHPPT	SLC25A3	nocluster
AASDHPPT	SNAP25	nocluster
AASDHPPT	TOMM20	nocluster
AASDHPPT	UBR2	nocluster
AASDHPPT	VAPA	nocluster
AASDHPPT	YWHAB	nocluster
RABGAP1L	HERC1	nocluster
RABGAP1L	PDC	nocluster
RABGAP1L	RBBP4	nocluster
RABGAP1L	SYT5	nocluster
RABGAP1L	TRAF6	nocluster
GRM7	APOOL	nocluster
GRM7	ARL2BP	nocluster
GRM7	ATL1	nocluster
GRM7	ATL2	nocluster
GRM7	CHL1	nocluster
GRM7	CNTNAP2	nocluster
GRM7	DNAJC6	nocluster
GRM7	DTD1	nocluster
GRM7	FNIP1	nocluster
GRM7	GDAP1	nocluster
GRM7	GPHN	nocluster
GRM7	GPM6A	nocluster
GRM7	HSPA4L	nocluster
GRM7	IL1RAPL1	nocluster
GRM7	IQSEC1	nocluster
GRM7	MAPT	nocluster
GRM7	MYL6B	nocluster
GRM7	NEGR1	nocluster
GRM7	OLA1	nocluster
GRM7	PRKAR2B	nocluster
GRM7	PRKCB	nocluster
GRM7	RAPGEF4	nocluster
GRM7	RBBP4	nocluster
GRM7	SLC25A12	nocluster
GRM7	SRGAP3	nocluster
GRM7	SYNGR1	nocluster
GRM7	SYT5	nocluster
TOMM40L	AKAP5	nocluster
TOMM40L	ARF3	nocluster
TOMM40L	ATL2	nocluster
TOMM40L	ATP6V0C	nocluster
TOMM40L	ATP6V1A	nocluster
TOMM40L	ATP6V1C1	nocluster
TOMM40L	CACYBP	nocluster
TOMM40L	CHCHD6	nocluster
TOMM40L	CHORDC1	nocluster
TOMM40L	DAXX	nocluster
TOMM40L	DNAJA1	nocluster
TOMM40L	DTD1	nocluster
TOMM40L	DYNC1H1	nocluster
TOMM40L	FBXL18	nocluster
TOMM40L	IQSEC1	nocluster
TOMM40L	LRPPRC	nocluster
TOMM40L	MADD	nocluster
TOMM40L	PACSIN1	nocluster
TOMM40L	PDC	nocluster
TOMM40L	PDHB	nocluster
TOMM40L	PLD3	nocluster
TOMM40L	RAB1A	nocluster
TOMM40L	RBBP4	nocluster
TOMM40L	RPL23	nocluster
TOMM40L	RTN1	nocluster
TOMM40L	SNTB2	nocluster
TOMM40L	SRC	nocluster
TOMM40L	STRAP	nocluster
TOMM40L	TOMM20	nocluster
TOMM40L	TRAF6	nocluster
TOMM40L	UBE2T	nocluster
TOMM40L	VAMP2	nocluster
TOMM40L	VDAC3	nocluster
TOMM40L	WDR47	nocluster
TOMM40L	YWHAB	nocluster
STRAP	ADAM22	nocluster
STRAP	ADD2	nocluster
STRAP	AKAP5	nocluster
STRAP	AP2M1	nocluster
STRAP	AP3B2	nocluster
STRAP	AP3M2	nocluster
STRAP	ARF3	nocluster
STRAP	ARL2BP	nocluster
STRAP	ATL1	nocluster
STRAP	ATP1A3	nocluster
STRAP	ATP2A2	nocluster
STRAP	ATP5B	nocluster
STRAP	ATP6V0C	nocluster
STRAP	ATP6V1A	nocluster
STRAP	ATP6V1C1	nocluster
STRAP	ATP6V1G2	nocluster
STRAP	ATRX	nocluster
STRAP	CACYBP	nocluster
STRAP	CHCHD6	nocluster
STRAP	CHORDC1	nocluster
STRAP	CNTN1	nocluster
STRAP	COX6B1	nocluster
STRAP	CRMP1	nocluster
STRAP	DIRAS1	nocluster
STRAP	DNAJA1	nocluster
STRAP	DTD1	nocluster
STRAP	DYNC1H1	nocluster
STRAP	FABP3	nocluster
STRAP	FBXL18	nocluster
STRAP	FBXL2	nocluster
STRAP	GDI1	nocluster
STRAP	GNG3	nocluster
STRAP	GOLGA7B	nocluster
STRAP	GPX4	nocluster
STRAP	HSPA4L	nocluster
STRAP	HSPH1	nocluster
STRAP	IL1RAPL1	nocluster
STRAP	IQSEC2	nocluster
STRAP	KCNH2	nocluster
STRAP	KCNJ12	nocluster
STRAP	KIAA0513	nocluster
STRAP	KLHL42	nocluster
STRAP	LDHB	nocluster
STRAP	LRPPRC	nocluster
STRAP	LRRTM1	nocluster
STRAP	MADD	nocluster
STRAP	MARCH4	nocluster
STRAP	MDH1	nocluster
STRAP	MPP6	nocluster
STRAP	MYL6B	nocluster
STRAP	NAP1L2	nocluster
STRAP	NDUFA5	nocluster
STRAP	NTRK2	nocluster
STRAP	OLA1	nocluster
STRAP	OXR1	nocluster
STRAP	PACSIN1	nocluster
STRAP	PDHB	nocluster
STRAP	PGK1	nocluster
STRAP	PI4KA	nocluster
STRAP	PLD3	nocluster
STRAP	PPP2R1A	nocluster
STRAP	PPP5C	nocluster
STRAP	PRDX2	nocluster
STRAP	RAB1A	nocluster
STRAP	RAB3A	nocluster
STRAP	RAN	nocluster
STRAP	RBBP4	nocluster
STRAP	REEP5	nocluster
STRAP	RPL22	nocluster
STRAP	RTN1	nocluster
STRAP	SARS	nocluster
STRAP	SCN1A	nocluster
STRAP	SLC25A12	nocluster
STRAP	SLC25A4	nocluster
STRAP	SNAP25	nocluster
STRAP	SRC	nocluster
STRAP	SRGAP3	nocluster
STRAP	SYN3	nocluster
STRAP	SYNGR1	nocluster
STRAP	SYP	nocluster
STRAP	SYT3	nocluster
STRAP	SYT5	nocluster
STRAP	TCP1	nocluster
STRAP	TOMM20	nocluster
STRAP	UBE2T	nocluster
STRAP	VAMP2	nocluster
STRAP	VDAC3	nocluster
STRAP	WDR47	nocluster
STRAP	YWHAB	nocluster
DYNC1H1	ADAM22	nocluster
DYNC1H1	AP3B2	nocluster
DYNC1H1	AP3M2	nocluster
DYNC1H1	ARF3	nocluster
DYNC1H1	ARL2BP	nocluster
DYNC1H1	ATL1	nocluster
DYNC1H1	ATL2	nocluster
DYNC1H1	ATP6V1A	nocluster
DYNC1H1	ATP6V1C1	nocluster
DYNC1H1	CACYBP	nocluster
DYNC1H1	CHCHD6	nocluster
DYNC1H1	CRMP1	nocluster
DYNC1H1	DIRAS1	nocluster
DYNC1H1	DTD1	nocluster
DYNC1H1	FABP3	nocluster
DYNC1H1	FBXL18	nocluster
DYNC1H1	FBXL2	nocluster
DYNC1H1	FSD1	nocluster
DYNC1H1	GPX4	nocluster
DYNC1H1	HSPA4L	nocluster
DYNC1H1	IL1RAPL1	nocluster
DYNC1H1	IQSEC1	nocluster
DYNC1H1	KCNH2	nocluster
DYNC1H1	LRPPRC	nocluster
DYNC1H1	MAPT	nocluster
DYNC1H1	MPP6	nocluster
DYNC1H1	MYL6B	nocluster
DYNC1H1	NDUFA5	nocluster
DYNC1H1	NTRK2	nocluster
DYNC1H1	OLA1	nocluster
DYNC1H1	PACSIN1	nocluster
DYNC1H1	PDHB	nocluster
DYNC1H1	PI4KA	nocluster
DYNC1H1	PLD3	nocluster
DYNC1H1	PRDX2	nocluster
DYNC1H1	PYCRL	nocluster
DYNC1H1	RAB1A	nocluster
DYNC1H1	RAB3A	nocluster
DYNC1H1	RAPGEF4	nocluster
DYNC1H1	RBBP4	nocluster
DYNC1H1	RPL22	nocluster
DYNC1H1	SCN1A	nocluster
DYNC1H1	SLC25A12	nocluster
DYNC1H1	SLC25A4	nocluster
DYNC1H1	SRC	nocluster
DYNC1H1	SYN3	nocluster
DYNC1H1	SYNGR1	nocluster
DYNC1H1	SYP	nocluster
DYNC1H1	SYT3	nocluster
DYNC1H1	SYT5	nocluster
DYNC1H1	TRAF6	nocluster
DYNC1H1	VAMP2	nocluster
DYNC1H1	VDAC3	nocluster
DYNC1H1	WDR47	nocluster
PDE1A	DYNLL1	nocluster
PDE1A	HERC1	nocluster
HSPH1	ADD2	nocluster
HSPH1	AP3B2	nocluster
HSPH1	ATP6V1G2	nocluster
HSPH1	CACNA1I	nocluster
HSPH1	CORO1A	nocluster
HSPH1	DIRAS1	nocluster
HSPH1	DNM1	nocluster
HSPH1	FABP3	nocluster
HSPH1	GNG3	nocluster
HSPH1	GOLGA7B	nocluster
HSPH1	HERC1	nocluster
HSPH1	IQSEC2	nocluster
HSPH1	KIAA0513	nocluster
HSPH1	MDH1	nocluster
HSPH1	MKL2	nocluster
HSPH1	NAP1L2	nocluster
HSPH1	NDUFA5	nocluster
HSPH1	OXR1	nocluster
HSPH1	PI4KA	nocluster
HSPH1	PRRT1	nocluster
HSPH1	RAB3A	nocluster
HSPH1	REEP5	nocluster
HSPH1	RPL14	nocluster
HSPH1	RPL22	nocluster
HSPH1	SNAP25	nocluster
HSPH1	SYP	nocluster
HSPH1	TUBA1B	nocluster
HSPH1	UBE2T	nocluster
HSPH1	VAMP2	nocluster
HSPH1	VDAC3	nocluster
HSPH1	WDR47	nocluster
HSPH1	YWHAB	nocluster
ADAM22	ADD2	nocluster
ADAM22	AP3B2	nocluster
ADAM22	APOOL	nocluster
ADAM22	APP	nocluster
ADAM22	ARL2BP	nocluster
ADAM22	ATL1	nocluster
ADAM22	ATL2	nocluster
ADAM22	ATP1B1	nocluster
ADAM22	ATP2A2	nocluster
ADAM22	ATP6V0C	nocluster
ADAM22	ATP6V1A	nocluster
ADAM22	CHL1	nocluster
ADAM22	CNTNAP2	nocluster
ADAM22	CRMP1	nocluster
ADAM22	DNAJC6	nocluster
ADAM22	DOCK3	nocluster
ADAM22	DTD1	nocluster
ADAM22	FABP3	nocluster
ADAM22	FBXL18	nocluster
ADAM22	FBXL2	nocluster
ADAM22	FNIP1	nocluster
ADAM22	FSD1	nocluster
ADAM22	GDAP1	nocluster
ADAM22	GDI1	nocluster
ADAM22	GNG3	nocluster
ADAM22	GPHN	nocluster
ADAM22	GPM6A	nocluster
ADAM22	GPR158	nocluster
ADAM22	GPX4	nocluster
ADAM22	GRIA3	nocluster
ADAM22	HOMER1	nocluster
ADAM22	HOMER2	nocluster
ADAM22	HSPA4L	nocluster
ADAM22	HSPB2	nocluster
ADAM22	IL1RAPL1	nocluster
ADAM22	IQSEC1	nocluster
ADAM22	JAKMIP2	nocluster
ADAM22	KCNH2	nocluster
ADAM22	KCNQ2	nocluster
ADAM22	KIAA0513	nocluster
ADAM22	KLHL42	nocluster
ADAM22	LDHB	nocluster
ADAM22	LRRTM1	nocluster
ADAM22	LY6H	nocluster
ADAM22	MAPT	nocluster
ADAM22	MPP6	nocluster
ADAM22	MYL6B	nocluster
ADAM22	NEGR1	nocluster
ADAM22	NTRK2	nocluster
ADAM22	OLA1	nocluster
ADAM22	PRKAR2B	nocluster
ADAM22	PRKCB	nocluster
ADAM22	PRRT1	nocluster
ADAM22	PSMD1	nocluster
ADAM22	RAPGEF4	nocluster
ADAM22	RBBP4	nocluster
ADAM22	RPL22	nocluster
ADAM22	SARS	nocluster
ADAM22	SCN1A	nocluster
ADAM22	SEC14L2	nocluster
ADAM22	SLC25A12	nocluster
ADAM22	SLC25A4	nocluster
ADAM22	SORBS2	nocluster
ADAM22	SRGAP3	nocluster
ADAM22	SYN3	nocluster
ADAM22	SYNGR1	nocluster
ADAM22	SYT5	nocluster
ADAM22	SYT7	nocluster
ADAM22	WDR47	nocluster
RPS18	DYNLL1	nocluster
RPS18	EEF1A1	nocluster
RPS18	RPL14	nocluster
RPS18	RPL23	nocluster
RPS18	RPL5	nocluster
RPS18	RPL7	nocluster
RPS18	RPS3	nocluster
ATIC	ACOT7	nocluster
ATIC	AP2M1	nocluster
ATIC	AP3M2	nocluster
ATIC	APP	nocluster
ATIC	ATP1B1	nocluster
ATIC	ATP5B	nocluster
ATIC	ATP6V0C	nocluster
ATIC	BFAR	nocluster
ATIC	CADPS	nocluster
ATIC	CAMKV	nocluster
ATIC	CDH2	nocluster
ATIC	CHCHD6	nocluster
ATIC	CHORDC1	nocluster
ATIC	CNTNAP2	nocluster
ATIC	CORO1A	nocluster
ATIC	DLAT	nocluster
ATIC	DNAJA1	nocluster
ATIC	DNAJC6	nocluster
ATIC	DNM1	nocluster
ATIC	DOCK3	nocluster
ATIC	FBXL18	nocluster
ATIC	FBXO11	nocluster
ATIC	FNIP1	nocluster
ATIC	GABRA1	nocluster
ATIC	GDAP1	nocluster
ATIC	GNG3	nocluster
ATIC	IDH3A	nocluster
ATIC	JAKMIP2	nocluster
ATIC	KCNQ2	nocluster
ATIC	KIAA0513	nocluster
ATIC	LRPPRC	nocluster
ATIC	LSAMP	nocluster
ATIC	MADD	nocluster
ATIC	MARCH6	nocluster
ATIC	MDH1	nocluster
ATIC	MKL2	nocluster
ATIC	MYH10	nocluster
ATIC	NAP1L2	nocluster
ATIC	NRXN1	nocluster
ATIC	OMG	nocluster
ATIC	PACSIN1	nocluster
ATIC	PCMT1	nocluster
ATIC	PEBP1	nocluster
ATIC	PGAM5	nocluster
ATIC	PGK1	nocluster
ATIC	PLXNA2	nocluster
ATIC	PPIL1	nocluster
ATIC	PRRT1	nocluster
ATIC	PSMD1	nocluster
ATIC	RAB6B	nocluster
ATIC	RAN	nocluster
ATIC	RANGAP1	nocluster
ATIC	RC3H1	nocluster
ATIC	RPL14	nocluster
ATIC	RPL23	nocluster
ATIC	RPL5	nocluster
ATIC	RPL7	nocluster
ATIC	RPS3	nocluster
ATIC	RTN1	nocluster
ATIC	SARS	nocluster
ATIC	SEC14L2	nocluster
ATIC	SIPA1L1	nocluster
ATIC	SNAP25	nocluster
ATIC	SNTB2	nocluster
ATIC	TOMM20	nocluster
ATIC	TPM3	nocluster
ATIC	TUBA4A	nocluster
ATIC	UBR2	nocluster
ATIC	VAPA	nocluster
ATIC	VCPIP1	nocluster
ATIC	WASF1	nocluster
ATIC	WDR47	nocluster
AHR	ACOT7	nocluster
AHR	CADPS	nocluster
AHR	DNM1	nocluster
AHR	DOCK3	nocluster
AHR	FBXO11	nocluster
AHR	JAKMIP2	nocluster
AHR	KCNQ2	nocluster
AHR	LSAMP	nocluster
AHR	PACSIN1	nocluster
AHR	PCMT1	nocluster
AHR	PRRT1	nocluster
AHR	RAB6B	nocluster
AHR	RANGAP1	nocluster
AHR	RC3H1	nocluster
AHR	SIPA1L1	nocluster
AHR	TPM3	nocluster
AHR	VCPIP1	nocluster
CACNA1H	AIPL1	nocluster
APP	ACOT7	nocluster
APP	AP3B2	nocluster
APP	AP3M2	nocluster
APP	ARL2BP	nocluster
APP	ATL1	nocluster
APP	ATP1B1	nocluster
APP	ATP6V1A	nocluster
APP	CADPS	nocluster
APP	CAMKV	nocluster
APP	CHCHD6	nocluster
APP	DNAJC6	nocluster
APP	DNM1	nocluster
APP	DOCK3	nocluster
APP	FBXL2	nocluster
APP	FNIP1	nocluster
APP	FSD1	nocluster
APP	GABRA1	nocluster
APP	GPHN	nocluster
APP	GPR158	nocluster
APP	HSPA4L	nocluster
APP	IDH3A	nocluster
APP	IL1RAPL1	nocluster
APP	JAKMIP2	nocluster
APP	KCNH2	nocluster
APP	KCNQ2	nocluster
APP	KLHL42	nocluster
APP	LRRTM1	nocluster
APP	LSAMP	nocluster
APP	LY6H	nocluster
APP	MARCH6	nocluster
APP	MKL2	nocluster
APP	MPP6	nocluster
APP	MYH10	nocluster
APP	NTRK2	nocluster
APP	OMG	nocluster
APP	PCMT1	nocluster
APP	PGAM5	nocluster
APP	PPIL1	nocluster
APP	PPP2R1A	nocluster
APP	PRRT1	nocluster
APP	PSMD1	nocluster
APP	RAB6B	nocluster
APP	RANGAP1	nocluster
APP	RC3H1	nocluster
APP	REEP5	nocluster
APP	SCN1A	nocluster
APP	SIPA1L1	nocluster
APP	SLC25A4	nocluster
APP	SNTB2	nocluster
APP	SYNGR1	nocluster
APP	SYP	nocluster
APP	SYT5	nocluster
APP	TPM3	nocluster
APP	TUBA4A	nocluster
APP	UBR2	nocluster
APP	VAPA	nocluster
APP	VCPIP1	nocluster
APP	WASF1	nocluster
APP	WDR47	nocluster
PPP5C	AP3B2	nocluster
PPP5C	AP3M2	nocluster
PPP5C	ATP1A3	nocluster
PPP5C	ATP5B	nocluster
PPP5C	ATP6V0C	nocluster
PPP5C	ATP6V1A	nocluster
PPP5C	ATRX	nocluster
PPP5C	CASKIN1	nocluster
PPP5C	CRMP1	nocluster
PPP5C	DIRAS1	nocluster
PPP5C	DNM1	nocluster
PPP5C	GDAP1	nocluster
PPP5C	GPHN	nocluster
PPP5C	GPM6A	nocluster
PPP5C	IPO5	nocluster
PPP5C	MYL6B	nocluster
PPP5C	PGK1	nocluster
PPP5C	PLD3	nocluster
PPP5C	PPP2R1A	nocluster
PPP5C	PRKAR2B	nocluster
PPP5C	PSMD1	nocluster
PPP5C	RAB6B	nocluster
PPP5C	RAN	nocluster
PPP5C	RTN1	nocluster
PPP5C	SARS	nocluster
PPP5C	SLC25A12	nocluster
PPP5C	SLC25A4	nocluster
PPP5C	SYT3	nocluster
PPP5C	TCP1	nocluster
PPP5C	UBE2T	nocluster
PPP5C	VDAC3	nocluster
LSAMP	ACOT7	nocluster
LSAMP	AP3B2	nocluster
LSAMP	ATP1B1	nocluster
LSAMP	BFAR	nocluster
LSAMP	CADPS	nocluster
LSAMP	CAMKV	nocluster
LSAMP	CASKIN1	nocluster
LSAMP	CCNF	nocluster
LSAMP	CDH2	nocluster
LSAMP	CHCHD6	nocluster
LSAMP	DLAT	nocluster
LSAMP	DNM1	nocluster
LSAMP	DOCK3	nocluster
LSAMP	FBXL2	nocluster
LSAMP	FBXO11	nocluster
LSAMP	FNIP1	nocluster
LSAMP	FSD1	nocluster
LSAMP	GABRA1	nocluster
LSAMP	IDH3A	nocluster
LSAMP	JAKMIP2	nocluster
LSAMP	KCNH2	nocluster
LSAMP	KCNQ2	nocluster
LSAMP	LRRTM1	nocluster
LSAMP	MADD	nocluster
LSAMP	MARCH6	nocluster
LSAMP	MKL2	nocluster
LSAMP	MPP6	nocluster
LSAMP	MYH10	nocluster
LSAMP	OMG	nocluster
LSAMP	PACSIN1	nocluster
LSAMP	PCMT1	nocluster
