	MP	GABA1	K1	K2	GABA3	GABA2
PPM1J	56.121704838709675	64.8219	143.54469799999998	93.98284230769231	16.4774	83.5864
PPP4R2	20.784589411764706	41.185072222222225	27.96481875	22.776781818181817	73.32964000000001	25.228479999999998
PLVAP	1.57865	0.0	0.0	0.0	0.0	1.1881
ST6GAL1	51.44309787234044	300.05625	117.40505128205129	104.847025	0.0	103.7333
SMPDL3A	63.493903859649066	68.38938333333333	29.941657142857142	11.0933	42.78632857142857	93.86915714285713
ABHD12	61.84719155172417	126.39425714285717	78.78078799999999	67.05546363636363	45.6517	83.73162368421055
ACTR6	80.46203216957615	133.38205925925928	96.30975116279072	84.96397037037038	117.4642909090909	176.26644444444446
ZNF2	35.67028549618321	51.34548749999999	45.579654545454545	36.90973333333333	59.33665	41.830000000000005
SNAPC3	127.99069106060604	183.66661025641025	117.84567499999999	117.46840909090909	200.42354761904764	158.89488260869567
NR2E3	35.46053933333333	24.9461	13.70728	61.15638571428571	16.23775	53.47758
NDRG1	23.519472448979585	37.327864999999996	28.408012499999998	63.16822307692306	4.2747	22.599925
KCTD20	57.64141037344396	116.94376538461539	58.15275416666669	78.01536153846155	29.3204	73.96111428571429
PRKAR2A	118.07026517412932	146.2269580645161	70.52510652173912	93.41950312499999	120.79176470588236	109.93963142857142
UBXN6	37.10469736842104	41.2723	40.54088285714285	70.01756956521739	48.09934166666667	56.98110769230769
WDR12	75.8562096385542	99.52973478260867	124.97327555555556	123.53535714285714	87.32080833333333	128.68589583333332
SCML4	20.55882	1.069	0.0	0.0	0.0	0.0
SLC38A11	2.2906	0.0	0.0	0.0	0.0	0.0
PCID2	64.9541138755981	189.29841363636362	76.76594230769231	64.15548095238096	132.33061333333333	129.50001142857144
EVX1	0.0	0.0	0.0	0.0	0.0	2.1851
ENDOU	23.159266666666667	0.0	0.0	0.0	0.0	43.2647
GFOD1	76.41245311355307	197.3263743589744	97.21386923076923	140.39009090909093	172.54910625000002	139.80287837837838
BCL2L13	64.24965969498908	137.6559827586207	33.35104	82.77961578947368	30.779999999999998	102.65972352941176
RASSF5	69.47413455377577	99.2423125	75.76003170731708	97.23268846153846	6.376379999999999	35.034475
DLK2	22.7044	6.45625	0.0	66.79828	5.8469	56.405725
RNFT2	68.05638623188403	137.05241612903228	69.39276896551725	41.310941176470585	148.91076363636364	94.76395862068966
POC1A	37.20241363636362	0.0	0.0	46.19185	0.0	124.0523
MAPK8	134.09449481361423	186.17074499999998	153.2751444444444	197.72565757575762	282.33393	177.01305365853662
MAP2K1	105.40633248532288	190.0142947368421	149.92986874999997	158.12769999999998	137.28658124999998	115.33903199999999
NAP1L1	315.35970402877695	370.27888301886793	337.23185238095243	303.5771394736842	196.7507956521739	306.38224821428565
ARL13B	51.4528697508897	115.48673333333335	70.23134333333333	63.2877875	109.6087	92.16964999999999
NR2F6	28.514263076923093	73.43100000000001	59.15749473684211	36.895725	52.07962	48.98427857142856
EMID1	25.111850000000004	0.0	71.6107	0.0	0.0	1.2721
SSTR3	44.61821048543692	0.0	48.82481388888888	34.89495	0.0	41.71215
BFSP2	5.0349	0.0	0.0	0.0	0.0	0.0
DXO	59.152785872576175	101.31862500000003	53.47415	47.61769473684211	45.16256666666667	83.02105625000002
CA9	33.803892857142856	0.0	139.9886	53.4444	2.8981	21.741914285714284
METAP1	72.56676233766237	96.19063529411764	83.38496666666667	135.4749388888889	246.9264272727273	148.122352
SYT12	28.526534159779626	32.26956666666667	33.89278999999999	19.06725714285714	74.32112857142856	38.87448000000001
DPP7	54.28665533453887	57.15005	72.71339824561403	92.70370625	85.23911052631577	74.80502978723405
IQCD	17.52214166666666	17.83335	12.922799999999999	7.4353	7.002733333333334	69.92935
IRX6	0.0	0.0	0.0	0.0	0.0	7.9563
CEACAM1	62.169635000000014	29.7388	12.7754	1.1947	12.1608	51.810500000000005
NIPAL1	21.133862790697677	0.0	57.206133333333334	3.9463500000000002	0.0	3.7978
SMARCB1	13.775341434262952	20.802366666666664	14.160594444444442	14.23242857142857	12.9319	22.30677692307692
MACROD2	68.86238585209004	126.85560930232562	65.48976551724138	54.63709333333335	25.2135375	54.133144
FBXO39	0.0	0.0	0.0	0.0	0.0	0.0
CHID1	38.226725000000016	86.60933333333332	56.181558333333335	56.22253529411765	72.4431375	46.53417727272728
WNT2B	55.266416666666665	40.21096	31.425775	77.800375	145.84210000000002	191.80921666666666
MAT2A	136.65066617375234	113.61016666666669	190.63365370370363	174.73234999999997	149.26459411764705	171.94286530612246
WTAP	53.38716526806523	137.479248	76.63421515151516	83.93033750000001	88.43101818181819	93.09824285714285
SLC35F3	86.45694044117647	120.56624137931031	91.27298409090909	94.4169739130435	10.55215	40.845645454545455
GATA1	5.040233333333333	80.8354	0.0	4.358	0.0	0.0
PCBP4	72.26051821192056	16.117220000000003	85.67460188679244	95.81607931034482	43.045946666666666	82.85005000000001
DOC2B	1.590366666666667	16.03085	11.5598	5.0407	32.04384444444444	39.754090909090905
RGP1	14.219424999999996	0.0	0.0	193.8536	0.0	17.52695
KLHDC3	48.398792421441776	95.58464736842103	50.67506981132075	50.29682424242423	72.55605384615384	66.92410344827584
ATG4A	61.12164656249998	158.02393333333333	80.98405862068965	55.615093333333334	107.6516111111111	91.29394615384616
ALG2	87.22892375979119	109.02916111111114	101.47945862068964	100.75696111111111	116.29369	93.3315
CEACAM16	1.8504	0.0	0.0	0.0	0.0	0.0
EFCAB14	86.12028190709042	144.1326787878788	95.36571333333332	117.83147142857142	195.7787384615385	161.4759526315789
SLC35D3	32.093990000000005	0.0	14.188371428571429	25.5164	0.0	0.0
ZFP57	54.853325000000005	0.0	0.0	0.0	0.0	0.0
D2HGDH	24.25011020408164	49.37253076923077	17.02264	44.03614166666667	20.235533333333333	28.311673333333328
CCDC85C	41.74738790322577	7.459600000000001	31.715646153846155	60.6268125	67.1973	60.34488333333334
LIPA	72.45809861591695	9.8462	87.20691538461539	151.1072470588235	31.574	113.49757500000003
B4GALT6	182.37843531202438	77.8924125	152.9232519230769	175.08052258064518	767.2119434782609	641.650410909091
HAPLN4	110.60413140096617	69.17101363636363	112.61698999999997	88.01130370370367	62.9069	109.6943038461539
PNMA5	0.0	0.0	41.2434	32.0218	0.0	0.0
SMPD2	4.0649	50.75976666666667	0.0	31.9001	16.8456	134.51954999999998
KPTN	49.53908365019013	40.4983	41.24204545454546	35.81321052631579	108.0617	80.20089166666666
CREB3L3	39.55766914893617	0.0	44.076966666666664	0.0	0.0	0.0
BMP2	64.78105000000001	89.40664666666666	18.79495	1.2366	29.035200000000003	206.2314
ZNF558	87.33010495049503	155.26196666666667	110.22423333333334	109.80640000000001	184.14504	114.32434999999998
BPIFB1	1.5591	0.0	0.0	0.0	0.0	1.4427
TMPRSS11E	0.0	0.0	0.0	0.0	39.5004	0.0
R3HCC1	29.000243214285724	57.07878695652173	41.27690909090909	42.33575833333333	35.0521	42.954366666666665
TSEN54	66.34206565420561	84.03107499999999	64.99603870967744	72.4460588235294	114.89834666666665	96.07930399999998
LMX1A	0.0	0.0	0.0	0.0	0.0	0.0
GALNTL5	16.0317	0.0	0.0	0.0	0.0	0.0
TEKT1	1.9719	0.0	0.0	0.0	0.0	1.1881
RBM41	129.10541085409253	238.1804724137931	139.73804222222222	169.03846785714285	229.17669444444448	256.37335853658533
KCNK3	29.893415204678366	86.72072857142857	52.157725000000006	30.308119999999995	98.7597625	108.33557777777774
RBMX	62.96615542168673	140.98204363636367	67.77611500000003	87.8988611111111	135.75645384615385	181.94388999999995
TMEFF2	53.09803373493976	205.30751428571426	139.7231240740741	108.11074848484851	150.28033333333335	271.2319233333334
BPI	0.0	0.0	0.0	0.0	0.0	0.0
IER5L	24.295043203883502	34.90728	15.371875000000001	26.0311125	46.434112500000005	42.772258823529405
EPHX1	13.958559413202925	8.963966666666666	17.506975	16.70193043478261	20.7591	12.221266666666667
QTRT1	77.61957236024855	79.95088918918918	96.69439622641508	90.58314285714285	114.7975272727273	84.17716122448978
CYTH3	38.014574177215174	31.379596551724134	26.528476190476187	39.78522777777778	81.92218571428573	46.83381428571429
HABP4	53.54715372168291	63.11673636363637	99.75069523809523	49.00689	87.29628333333334	124.88339444444445
SOX17	1.2945	0.0	0.0	0.0	17.6853	0.0
CYTH4	0.0	0.0	0.0	0.0	2.7151	0.0
NEU1	58.18443041095893	112.79274705882354	80.70161562499999	73.43839375000002	69.18458000000001	96.350455
ACADM	104.65804293381028	134.94247777777775	111.0346914893617	128.81590312499998	129.56055454545455	122.18290357142858
GCAT	49.36635278969954	91.04498750000002	54.4626818181818	76.44523999999998	10.185075000000001	76.7172294117647
TRIM13	90.45673619631896	153.29941333333335	140.24085312499997	86.38232916666665	99.44258571428573	91.77291249999998
NKD1	33.029732432432425	0.0	28.897900000000003	41.993109999999994	65.3323181818182	51.24780714285714
HORMAD1	31.537112068965524	5.7065	10.504750000000001	0.0	0.0	1.6677
FAM124B	46.83369032258063	0.0	0.0	0.0	0.0	0.0
DNAJA4	125.80064032520329	233.87484285714294	137.97385892857142	126.43033225806455	137.8582529411765	180.00714347826087
TGFB1	11.183276923076928	112.91015	45.7821	1.71775	123.7974	1.9891
FECH	56.843491768292715	121.23610624999998	89.0026678571429	65.66015555555556	2.3892	84.75404666666667
ALDH3A1	7.544036363636365	0.0	2.7998	9.801649999999999	0.0	0.0
TXNIP	2.245883333333333	34.48345	64.0229	13.9335	0.0	0.0
SERBP1	70.11531025104603	143.8804	67.6639418604651	143.01924999999997	96.00809411764708	142.19318536585368
TM7SF2	53.59900000000002	90.81049166666666	60.438060000000014	150.94052000000002	96.54703846153848	106.56595833333333
CIPC	61.60232384615382	95.01575000000001	109.50705897435898	51.354077777777775	57.778459999999995	85.65526500000001
SERPINA11	0.0	0.0	0.0	0.0	0.0	0.0
FAH	28.001388235294115	8.291233333333333	116.14427499999998	21.496033333333333	51.70309999999999	76.51435000000001
RIMKLA	98.73899788961027	79.84623333333333	82.97585937500003	96.47059411764705	166.80687333333333	138.46196666666668
TBRG1	116.71014471669221	98.70112325581393	104.54642881355933	92.46360555555556	209.16685454545453	178.97900200000004
PPM1A	131.75329904912837	243.27699772727271	138.6663425531915	137.61357407407408	238.35029999999995	152.17448260869568
LHX4	7.781509090909091	0.0	21.234949999999998	2.4293	0.0	0.0
PSMC6	88.943516173913	249.91486249999994	106.49725660377361	119.12335333333333	86.18023333333333	117.44780606060603
NOXA1	34.02279604166665	40.86715714285714	53.72118200000002	57.91411666666667	52.966676923076925	55.858002941176466
NAPEPLD	162.28595510204084	169.12020256410256	205.9655671875	220.06328750000003	115.73911578947371	178.3082886792452
ILF2	67.74401101190476	199.53398666666666	94.14450869565215	103.90473999999999	136.9053	94.008565
RIMKLB	104.46048911222785	134.03275714285715	79.68231428571426	69.24322692307695	85.9389875	139.6968909090909
TRMU	51.07678665048544	46.65908888888888	68.14803703703706	55.23004	34.010360000000006	76.45569411764707
RENBP	1.5864	0.0	1.6416	3.19	0.0	0.0
PTAR1	201.7469384969325	234.25076285714286	160.6230037735849	196.3920464285715	222.08598421052633	180.1341222222222
B4GALT3	32.64841359649123	59.05	25.552306666666667	62.50181333333333	50.94564285714285	54.93908888888888
SAV1	48.61019365671642	85.47809999999998	54.565647368421054	91.35607500000002	13.4747	62.30170769230771
TIAL1	147.9705007564297	149.0864644444444	150.17110727272726	129.9984516129032	124.31121176470587	147.48907499999999
PEX13	60.235352427184466	84.33533846153847	75.14871538461539	39.7817	130.15007500000002	41.46909090909091
NPY1R	104.0121022727273	146.564125	93.85083157894735	104.63110000000002	42.33863749999999	189.85868333333335
PAH	37.3146625	136.74107500000002	0.0	3.3168	240.0052	308.86912500000005
GPR150	30.021838709677432	68.9023	34.901650000000004	80.77929999999999	159.1681	49.3267
CAMK1D	109.72553790446833	122.85346944444444	117.34162909090908	109.40961999999999	88.71645	115.30087575757577
DUSP4	182.74582863849764	185.74543636363646	55.056375	16.823729999999998	81.65861666666666	137.4077142857143
SLC16A13	12.445315789473684	0.0	4.737	10.3197	1.58195	7.5887
PNLIP	1.634	0.0	0.0	0.0	0.0	0.0
KCTD9	71.99866865671643	163.66865714285714	64.00796111111111	32.04724	48.27973333333333	74.27792222222223
CLUAP1	78.05619106796108	99.76098108108108	108.21469795918365	108.51062812499998	247.90620625	172.04579743589744
SCRN2	59.376492280701754	98.7863625	67.65600333333335	78.0134588235294	107.5906	101.67399999999999
AADACL2	0.0	31.813	0.0	0.0	0.0	0.0
FEZ1	97.66530321488993	402.798403846154	135.4503803921569	109.11767666666668	121.77856999999999	118.8651
ZNF365	143.812612947189	174.17704000000003	151.94854666666666	129.81883846153846	102.03764615384615	167.22758387096775
E2F4	46.92084697986578	59.05792727272726	40.62685882352941	60.956266666666686	84.5525076923077	66.75602258064517
MLKL	19.434874999999998	0.0	0.0	0.0	0.0	0.0
WNT10B	52.95921453744492	111.76859999999999	29.193779999999997	19.122549999999997	105.2465	125.6973
ENPP6	24.23898181818182	76.84136666666667	21.587075	145.9457	3.9798999999999998	93.4862
DPF3	142.67261918876747	225.38587777777778	0.0	1.1838	286.697275	80.33850000000001
PDSS1	51.5363975609756	71.10187058823527	53.55844285714286	57.213971428571426	63.7028375	65.03298235294118
PDSS2	47.010123529411786	85.41378	47.515981818181814	104.29313750000001	4.2747	45.022090000000006
GJA8	53.8841	0.0	0.0	0.0	0.0	0.0
FAM53C	63.54205903614453	104.93151764705881	69.38220645161292	99.58625294117647	165.65307499999997	95.76417999999998
BPIFB3	1.7011	0.0	0.0	0.0	0.0	0.0
SEC14L3	2.572766666666667	0.0	0.0	0.0	3.4151000000000002	0.0
PDHA1	153.1923780031201	271.660729032258	126.25929800000002	124.27695333333328	241.28203076923077	139.3652525
CERS6	154.86143080495367	144.581905	116.77722708333336	119.8800666666667	171.53790555555554	147.0043612244898
MYPOP	24.127881039755348	56.085331249999996	26.78720625	26.305116666666667	24.16071428571429	29.616042857142862
FDFT1	80.34919641509435	114.10096874999999	79.1410090909091	48.93485333333333	156.71152142857142	207.47530465116282
DRD3	24.7326	0.0	0.0	0.0	0.0	0.0
CD4	28.111965624999993	3.779	43.87675	0.0	1.9519	0.0
SPPL3	88.19899212598416	194.36074878048782	106.01772272727273	109.69192083333336	136.75978235294116	110.55182380952381
PPP1R32	20.317222916666665	33.2214	32.222081818181806	18.836342857142856	3.5082999999999998	20.33032
GPR137B	59.57771677018634	107.2758	70.18137499999999	59.77674	9.0707	66.43141428571428
ELAVL4	171.94906591591592	593.3433490566038	187.87639821428573	140.4060121212121	209.00480588235297	194.4618181818182
TBX1	14.975384210526316	0.0	6.353566666666667	20.4921	0.0	0.0
TPBG	400.6072	0.0	26.5874	0.0	0.0	0.9479
CPA1	7.5709	0.0	0.0	0.0	0.0	0.0
BEND7	50.62467379679143	0.9901500000000001	55.4623	32.7797	119.78511176470589	106.76157714285716
MTCH1	133.5503706586826	193.76625961538463	160.40815806451607	144.50030285714283	134.78454210526314	216.3758333333333
DMRT3	0.0	0.0	0.0	0.0	0.0	0.0
SAG	22.982833333333335	300.2601	75.8255	0.0	468.9153	104.30584705882355
GPRC5B	35.90468727272727	64.37355714285715	40.10647500000001	34.07002222222222	23.3687	81.5609
A1BG	24.59923157894737	36.08748695652174	39.1862	61.93723333333333	0.0	0.0
EGR3	24.62815	0.0	0.0	0.0	0.0	2.0387
PLEKHA2	53.67291987951808	57.0036111111111	33.2282875	26.708315384615386	49.6845	39.860850000000006
MBNL1	129.79583579454263	264.01242093023257	111.17976666666664	162.84482500000007	88.2295	151.62057435897432
COX15	81.48537727272723	71.19465	99.49307999999999	128.041516	133.5767875	123.93785909090907
STAC	49.13392674418607	28.0288	5.9822	34.624	0.0	0.0
TMEM184A	7.3167625	0.0	1.383	1.2919	3.5082	1.6624
TERF2IP	159.16009347133766	602.9473326923078	175.1311142857143	241.36305	349.43567999999993	326.1724096153845
PLAU	53.662499999999994	0.0	17.0987	0.0	0.0	0.0
C3AR1	1.3367000000000002	0.83	0.0	0.0	0.0	0.0
DPF1	7.935613612565447	23.229324137931037	11.640581818181818	12.068972727272728	22.75052857142857	14.467537499999997
DAW1	30.832017647058827	0.0	57.86946666666666	4.492	3.5082	281.1365333333333
SYT15	13.847056317689534	7.100160000000001	12.47510588235294	11.70612857142857	21.68532	19.76603333333333
VPS37A	79.19501867219913	190.293875	94.85516666666666	77.08915238095237	78.05245000000001	92.7165193548387
HSD11B2	24.557147368421052	0.83	31.997200000000003	32.262100000000004	10.3969	21.6805
SH2D7	41.57272249999998	4.7137	0.8904	0.0	2.3383	0.0
AVPR1A	2.3767400000000003	224.96983999999998	251.0541	19.14	2.4228	1.9262
ZCCHC3	38.87740781893006	39.59836666666667	41.32023076923077	21.542485714285714	208.15889090909087	84.80083888888889
NIPAL3	82.85212250859108	93.64853846153846	105.87502857142859	87.58433103448277	292.21943125	122.31558510638298
OGFRL1	127.63083833075741	112.8887	146.26738333333338	114.27596666666668	301.21246666666667	49.19270588235294
KCTD18	63.899642076502744	87.06971666666668	79.05221428571427	43.94515	2.5916	55.047457142857134
GLUL	65.94514888178914	124.98655000000001	104.0312729166667	118.13198399999999	312.90493333333336	157.1633125
VPS36	175.88822630769243	179.3522677419355	213.05678135593217	268.3318428571429	198.0198888888889	210.15440000000007
ERGIC3	58.00364155555545	87.89413333333334	108.80431666666668	121.29433000000002	79.99145000000001	67.45065757575757
ZBTB42	0.0	0.0	0.0	0.0	0.0	0.0
SDPR	38.952866666666665	1.1891	0.0	3.19	0.0	0.0
AURKA	40.07073421052632	175.93576666666664	26.3343	97.65305	22.0488	96.23720769230769
PROKR2	10.0601875	1.1661	0.0	11.4695	0.0	0.0
SAMD14	25.65583418803419	30.281737500000002	182.67069999999998	0.0	51.428610000000006	42.53007777777778
P2RX1	1.6542	0.0	0.0	0.0	0.0	0.0
SNX7	48.53983021978019	125.99974999999999	69.53382121212121	92.91098000000001	17.6853	1.8199
ASCC1	40.001569727891166	119.68277777777779	27.261817647058823	72.44148750000001	13.35262857142857	53.14423499999998
ERAL1	63.417457772020725	109.445625	58.772217241379316	56.58167857142856	108.91225000000001	104.01027500000002
MPND	23.78836219512196	8.356860000000001	31.03176666666667	18.2375	0.0	15.429114285714283
ACP6	38.94696017699115	45.77391666666667	25.646236363636365	45.409466666666674	254.46584285714283	73.19118
KIN	89.64500218855225	86.36703142857142	125.8770333333333	126.19606875	144.462305	75.6239268292683
TRIM5	24.567252777777774	0.8141	1.6355499999999998	0.0	8.241299999999999	43.698366666666665
LPXN	76.21426156069363	237.72057142857142	53.55542857142857	55.82421875	107.57390000000001	77.67792307692307
TINF2	58.41012747252746	131.5545642857143	97.0981857142857	106.48550000000002	44.45317142857143	159.92178125
KRT20	0.0	0.0	0.0	0.0	0.0	0.0
NCK1	57.66698111111114	147.43473157894738	53.371720930232556	94.05261818181818	95.58314000000001	108.06152222222222
MRS2	98.48827607843133	113.45976190476189	100.02420256410255	74.99077391304347	115.37213333333331	171.7430285714286
