	LGd	Chrna2	LP	LGv	Chrna3	Chrna1
Tgif1	12.188167741935484	6.334575	2.42535	0.0	0.0	2.5563499999999997
Lypd3	0.0	0.0	0.0	0.0	0.0	0.0
Tnfsf13b	13.720013200000006	11.424033333333334	14.281262962962963	5.45105	0.0	17.073999999999998
Psme3	110.79750831683158	114.6394407563025	116.40660052356027	86.79099999999998	114.61835098039217	116.21792666666663
Cops7b	26.651502926829274	31.63287814569537	31.556401408450697	38.629836363636365	41.22426	36.39007999999999
Psma4	172.02942065217388	201.13156349206352	186.29683626943017	222.62654000000003	167.59780370370368	207.1654710344828
Tmco5	13.054943506493505	3.9563249999999996	13.810946428571429	19.24696666666667	0.0	1.6729
Cybrd1	12.278542857142856	8.9772	3.15665	0.0	0.0	4.0614333333333335
Dkk2	6.651325	0.6773	1.8609	0.0	0.0	0.6701
Pnmt	0.0	0.0	0.0	0.0	0.0	0.0
Kcnip4	515.6747766798421	217.85858943089414	549.4939590673572	209.1829466666667	189.55051176470593	218.23719777777765
Magix	2.6552	0.0	6.3196	0.0	0.0	0.0
Olfr183	0.0	0.0	0.0	0.0	0.0	0.5867
Ccsap	30.79634196242173	30.610526315789468	48.38085760869568	100.04303333333334	50.62867209302327	33.27530714285715
Gjc3	4.406225000000001	134.2543	0.822875	0.0	0.558	1.2162000000000002
Aqp5	0.0	0.0	0.0	0.0	0.0	0.0
Calb1	141.28351583610183	2.6312624999999996	1358.1154371727755	453.85171333333324	0.7219714285714286	8.168255555555556
Rnaseh1	21.402265644171784	32.60504684684684	23.718820588235292	37.45401428571429	29.905076190476187	32.242427586206894
Tmem101	25.033274174528295	35.198756969696966	33.99228308823528	29.003741666666667	50.49466153846152	40.51392553191489
Cd244	0.8033	0.0	0.0	0.0	0.0	0.8682
Kctd2	56.482934441087686	31.262999397590363	119.31222864864871	65.61373846153846	153.8428851851852	32.3656350515464
Rnf138	43.26686784090905	72.7926270642202	48.18178538011697	66.2350125	71.21045813953488	63.26153913043478
Snx11	19.374994776119394	39.16002127659576	23.742784955752224	31.940155555555553	31.16699583333333	38.80606621621621
Anp32e	40.60127497467077	196.29060634920629	36.49288426966291	78.09570000000001	211.7590944444445	207.89981917808205
Pnpo	120.3089068068068	238.36844400000012	143.03446774193543	70.25806153846153	246.9715411764705	270.4466440559441
Hoxd12	1.5738	0.0	0.0	0.0	0.0	0.0
Dnali1	5.0403375	41.10041666666667	9.705733333333333	0.0	21.0303	25.9749
Rasl12	0.0	37.5388	0.0	0.0	0.0	0.6692
Ch25h	20.03436	37.284099999999995	0.0	3.24925	0.0	12.966739999999998
Mettl8	25.731725476839234	39.66912049180328	30.44446033057851	37.971999999999994	34.876846428571426	42.01658727272727
Tmem221	2.5070666666666663	90.661	0.0	0.0	0.0	0.0
Rbm7	58.76094309623433	87.38763407079642	54.91947597765361	77.16418571428571	80.5960027027027	105.4071420634921
Eif3j1	21.042482789317525	23.03053643724696	20.669629319371726	23.70550666666667	25.43292075471697	22.987403496503514
Oaf	2.4027999999999996	0.0	0.0	0.0	0.0	0.0
C1ql1	0.6116	2.349875	1.0567	0.0	0.0	0.0
Acer1	0.7586571428571427	0.6795	0.0	0.0	0.0	0.0
Olfr1497	0.0	0.0	0.0	0.0	0.0	0.0
Spaca1	0.6353	0.0	1.1309	0.0	0.0	0.0
Ntf3	0.0	0.0	24.17735	0.0	0.0	0.0
Stx6	32.39737282491942	54.34040669642859	41.3530525974026	112.69701428571429	96.99303777777779	62.33213898305084
Cenpk	13.301250322580644	21.997227272727272	15.214133333333336	0.0	44.50436666666666	33.54805833333333
Penk	0.7680222222222222	0.9874615384615386	1.0045137931034485	4.0417375	0.53152	5.342775000000001
Hoxb4	0.7662	0.0	0.0	0.0	0.0	0.0
Kctd17	347.86293043478247	73.57069327731091	262.3325378238343	127.40963333333336	96.77176938775509	86.70919424460432
Gsc	0.0	0.0	0.0	0.0	0.0	0.0
Rrp7a	40.19871991991991	36.62795070422537	35.09915568181819	22.002221428571428	39.78051428571429	46.7300909090909
Srprb	53.925003249475935	148.16300000000004	56.577060693641606	51.35876923076923	156.05690961538465	143.30507536231895
Spata4	10.190332203389831	12.6833375	9.879950000000001	3.1043	7.648899999999999	9.373471428571426
Stra8	0.0	0.0	0.0	0.0	0.0	0.0
Olfr566	0.0	0.0	0.0	0.0	0.0	0.0
Mad2l1bp	24.806480089153034	34.37596454545454	27.58346511627908	27.569833333333335	32.537688	45.9609488372093
Myf5	3.9448	0.0	0.0	0.0	0.0	0.0
Fam168a	259.7894256916996	158.80776639999996	190.53804455958556	95.67440666666667	110.58370754716981	158.68281655172422
Abt1	35.93014628378382	42.55179200000003	36.4904608974359	48.49538571428572	53.679913953488374	42.75116344086021
Unc119b	25.067322486772536	36.16556307692307	33.63797904761905	7.6400500000000005	41.4589875	20.920023999999998
Odf3l1	5.5569	0.0	0.0	0.0	0.0	0.0
Gimap4	0.0	0.0	0.0	0.0	0.0	0.0
Kitl	460.4929318181821	0.8444307692307691	283.65191562499996	57.6686	0.0	0.7624166666666666
Plekhf2	14.258013559322038	15.95910714285714	19.04814	32.1115	55.409962500000006	13.3438625
Rarres1	10.126088636363635	11.2039	9.376199999999999	69.5149	0.0	13.508866666666664
Mfap4	18.37555	0.5536	0.0	52.5762	0.0	0.0
Clic4	12.119992592592594	31.568432926829278	4.614837499999999	0.0	37.824400000000004	38.017188888888896
Wbp1	29.743980641183725	51.14448686868684	30.62961164383562	29.86002	48.26408139534883	47.11082500000002
Prrx2	7.692500000000001	0.0	0.0	0.0	0.0	0.0
Dnajc8	157.58687519762836	235.03389404761907	148.4130015544041	173.73433999999997	239.5876867924528	245.3809767123288
Ccs	48.620551953537486	53.4272373205742	41.734940853658536	37.0532	49.38922926829268	62.39605398230089
Olfr685	0.0	0.0	0.0	0.0	0.0	0.0
Wbp2	478.7530639328073	757.0627130952379	479.0404984455956	561.30134	753.6419074074074	712.567156164384
Fam210a	51.39465911016947	51.07745573770491	48.23161524390242	36.62134166666667	47.43061071428571	61.789867619047634
Orai2	25.689816969050156	21.61867797619047	26.26127409638555	37.410399999999996	25.41514285714286	22.154627551020408
Tmem241	27.562715460992933	43.85525503875969	25.734755769230773	28.754199999999997	40.283962499999994	35.59597323943662
Foxd4	0.6799	0.0	0.5863	0.0	0.0	0.0
Rpusd3	16.563133029612754	30.961620588235295	19.991240963855414	29.074925	31.91735652173912	25.118422580645163
Frg1	64.00973187250996	72.90561485943776	82.42175284974091	96.99055	74.34712264150944	70.72356643356645
Bdnf	24.986247000000017	44.04530517241379	45.28096716417911	19.555880000000002	41.45308260869565	56.14540784313725
Nxph3	6.733295121951217	0.0	11.813458695652175	0.0	2.8583	33.475449999999995
Use1	85.1505073339941	94.74951862348173	81.39229947916668	44.768653333333326	100.45012641509433	114.60373124999998
Klk9	0.0	0.0	0.0	0.0	0.0	0.0
Car2	18.68428821138213	48.65483841463413	12.397386792452831	0.6098	51.34402647058825	46.358547560975616
Mrgprd	0.0	0.0	0.0	0.0	0.0	0.0
Ermn	10.149399999999998	0.60128	0.7858636363636363	0.0	0.0	0.8218
Plscr1	15.4303	0.0	53.5486	0.0	0.0	0.0
Dnase1l2	15.693723706896545	26.935193999999996	18.752553846153848	0.0	17.344416666666667	27.640604
Egfl7	9.605123076923078	22.77871549295774	21.153748076923087	38.42217272727273	21.002475	33.8018361111111
Stx7	166.9003731417243	385.38199444444456	190.49862315789483	261.95311999999996	423.2114611111111	363.4247506849314
Prss27	7.71747659574468	14.53565	4.191854545454546	0.0	2.747	6.991375000000001
Otud6a	0.0	0.0	0.0	0.0	0.0	0.0
Tmem150c	27.185357900207887	32.61271458333335	34.83444399999999	16.82015	31.066242222222222	25.569580952380946
Pgam2	7.320381052631577	24.576149295774634	41.46298135593219	8.9895	14.682786666666665	34.45163235294118
Ptplb	24.08047075588602	26.971360150375936	30.050502702702705	30.818140000000007	22.211321052631583	39.732436206896566
Srsf1	171.14988241106713	184.42102658730167	141.54660932642486	176.05380000000002	223.40222777777774	216.9754417808219
Car3	0.0	0.0	0.0	0.0	0.0	0.0
Gtpbp8	24.437118842364537	38.5697865284974	24.96160769230769	42.372969999999995	34.23035	41.90765196078434
Esd	230.62884535573093	229.80365952380953	195.59253350785335	178.65992666666668	218.5777203703703	222.63204999999994
Dnajc17	15.374292283950618	27.972330687830684	18.334454330708652	13.07518	34.72622142857143	25.893743750000002
Lin37	58.77061915322583	54.411644491525465	65.89067089947089	77.36078666666667	49.900753846153826	59.130002255639056
Clta	275.66720296442696	328.8577476190477	284.1900031088082	310.3316066666667	324.6431132075472	340.8764602739726
Hoxc8	0.8044	0.0	0.0	0.0	0.0	0.6743
Rasd2	39.8165148275862	19.14606842105263	53.15041568627453	86.96137999999999	34.9035	36.807249999999996
Tspan18	0.0	25.663642857142854	105.3268	0.0	85.08976666666666	0.6743
Fam192a	105.65908558648121	133.05269437751005	103.12515957446814	47.662253846153845	133.73157843137255	143.26627101449284
Rspo2	65.9832	28.88933	0.0	0.0	0.5296	0.0
Tspan7	1123.129511363636	1756.3187321428577	1493.2410255208335	1843.8318866666668	1698.8730592592592	1353.8997952054801
Psma3	343.6336338932805	275.33384365079377	295.1174466321246	308.07152	251.9873055555556	278.6632109589042
Klf16	4.5421537313432845	5.700329545454547	6.176368333333332	9.678833333333335	6.073033333333332	6.305822222222223
Psma6	337.52246538081164	387.3855896825398	335.91238177083346	316.8638199999999	353.74368518518526	381.6585890410958
Rnf182	54.88259490644485	17.62954	32.19752396694214	54.56415	18.20197272727273	16.801326666666668
Hoxb9	0.6434	0.0	0.0	0.0	0.0	0.0
Zfp524	11.987783536585361	22.76930374999999	11.84681166666667	8.957725	6.417959999999999	19.604141935483874
Ing4	82.7130779559117	89.66221116071426	98.15225999999998	91.50059285714288	86.82259999999997	87.5465267716536
Tango2	231.67128557312247	226.9841290836653	211.43857202072545	196.32821999999993	223.72609999999997	236.28412551724142
Vps37d	8.573425423728816	10.604074468085107	13.856556410256413	18.76659	20.423155263157895	13.746737254901959
Lhfpl4	48.01472497461927	72.2037668067227	46.284550617283976	48.641866666666665	70.77632608695653	86.70433971631208
Mmd	75.50187422577419	136.4259495967742	56.335809659090906	252.06833333333333	149.12611372549017	114.76638273381288
Odf1	3.679733333333333	0.0	0.0	0.0	0.0	0.0
Cldn12	132.60753602794395	98.79345077720207	118.68355053763443	70.908875	82.08261388888889	95.99056346153846
Ywhag	629.6795678853757	268.4903623015876	452.0233424870465	342.09538	226.82213148148148	260.88655136986296
Metrn	7.549262857142857	4.731016666666666	7.7095	0.0	3.7977000000000003	6.2755600000000005
Fcgr2b	0.0	0.7106	0.0	0.0	0.0	0.6456
Ubxn10	8.861075	24.425066666666666	11.3265	3.229975	6.864	211.6431
Alkbh2	13.775984432234418	16.653635064935063	13.430447252747253	27.00081666666667	15.474835714285716	22.128076271186448
Btg3	1.7056153846153854	4.234925409836066	3.2936812499999997	8.357991666666667	6.311121428571428	3.6118967741935477
Cdc42ep3	33.31208222477062	38.61104124293785	46.347935838150306	30.747300000000003	39.78822564102564	34.84796329113925
Ndufs3	285.9987554347825	189.98642063492068	253.38926770833356	204.60404666666668	188.71411111111112	202.40677103448277
Olr1	0.0	0.0	0.0	0.0	0.0	0.0
Rnd3	78.03026436663228	44.56144716981134	68.36005187969927	40.35005384615385	65.95181363636362	37.64828867924528
Cenpv	24.47748326403324	21.2393464864865	40.220786740331505	31.232235714285714	49.06778823529412	16.507674285714273
Zcchc24	0.90482	39.9218	0.5512	0.0	0.0	0.8748
Tmem33	143.34490713577796	214.04926759999998	154.1832759162303	175.1885333333333	238.809187037037	216.91119513888893
Ngrn	67.6798811359027	134.68951024590166	74.84882406417115	58.84292000000001	138.723712	141.4944361702128
Folr2	8.6176	0.0	10.5442	0.0	0.0	0.0
Tmem71	0.0	0.0	0.0	0.0	0.0	0.0
Upk3a	11.365433333333334	23.1866	0.0	0.0	60.85889999999999	33.26397272727273
Taf9b	46.20858480697383	70.3845136986301	53.75290129032254	86.75370769230769	68.18626333333336	56.0318051948052
Fas	9.85594	0.0	0.0	0.0	0.0	0.0
Akt1s1	16.76645707547171	18.836783132530112	21.28723202614379	43.18586153846153	22.757015151515148	20.77877195121951
Barx1	0.0	0.0	0.0	0.0	0.0	0.0
Zwint	1743.6353358695665	3569.9099353174593	2648.4534901554393	2022.4060733333338	3212.5148814814806	3182.064190410958
Tmem202	21.897960038610027	32.65226071428571	28.885580645161276	23.6593	33.78126	28.75925
Pdcd1lg2	0.0	0.0	21.2069	6.56815	0.0	0.0
Sult6b1	9.54425	7.809	2.894133333333333	0.0	0.0	0.0
Hnmt	36.43547045454545	161.249967768595	63.840343589743576	63.753429999999994	153.52471632653058	182.94888345323736
Ddah1	106.48038011869437	101.59183677685947	284.9731572916667	6.9980199999999995	155.58013653846155	112.64898275862069
Stc1	2.8718000000000004	41.22787280701754	1.4068666666666667	0.0	50.224455000000006	34.48765000000001
Spin4	18.626185	56.68365454545454	24.63102	0.0	47.22248	41.08728
Cdx4	0.6655399999999999	0.5241	0.7033	0.0	0.0	0.9258000000000001
Art5	1.309025	5.4284	0.8783	0.0	0.0	0.6156
C1qbp	43.638487915407886	43.699563983050844	101.19150104166663	145.03498666666664	117.59302075471695	47.57588120300749
Teddm1b	8.35720416666667	0.5885750000000001	13.633233333333331	10.74335	0.0	1.2479
Usb1	22.11200854870773	37.89318347826086	28.218653000000003	35.2592	33.27421739130435	36.774681034482754
Eaf2	6.987853378378386	10.283972916666665	4.860375675675677	10.3034	9.78886923076923	16.08283333333333
Ankrd45	111.99015635635641	63.01502482269504	91.81990659340656	92.54865833333332	66.92763055555557	57.28588023255816
Ccdc117	17.96009578454332	19.68227654320987	24.115230681818183	32.2298625	68.41300000000001	23.775583333333334
Klk14	6.0369	0.0	0.0	0.0	0.0	0.0
Emc10	112.73776541501972	169.22224365079356	127.32133333333337	166.35645333333335	169.0009296296296	137.6431034482758
Psmb10	61.733996990973026	100.74075141700399	63.53675315789472	71.15389333333334	85.36384074074074	95.45963169014082
Taf1d	39.19770533199194	53.434169918699176	49.994734554973846	34.30297857142857	55.911536734693854	55.58256165413535
Gjb4	0.0	0.0	2.05555	0.0	0.0	0.4745
Zfand2b	49.355563475546326	39.12190981595091	51.31878305084747	39.99027857142857	40.26902903225807	39.56357802197802
Trp53tg5	7.377618367346937	10.3858375	6.276228571428571	1.0348	12.9175	11.5145
Ing5	17.46902964509395	22.90744299999999	18.06809882352941	14.6994625	34.324253846153844	33.87756111111111
Tmem192	32.774668813559344	37.29314147727273	45.64087987804878	60.01155454545455	55.48665750000002	52.46135416666667
Nr0b2	17.008275221238943	2.865	4.397466666666666	0.0	0.0	0.0
Nrm	18.03864378109452	38.37172368421053	25.27143658536585	20.90455	39.4471	38.51390000000001
Fgf12	530.6103953557305	173.97054722222236	535.4451243523316	461.71945333333343	155.5098245283019	165.29035273972605
Haao	10.2124	12.515166666666666	2.3315	0.0	0.0	0.0
Mrgpra9	0.0	0.0	0.0	0.0	0.0	0.0
Upp1	0.0	0.0	0.0	0.0	0.0	0.0
Jazf1	37.74709953810622	38.6717465408805	48.99539500000001	58.7005	43.24059333333334	48.372686666666674
Pou2af1	4.115233333333333	12.191609090909093	10.4859	0.0	0.0	0.0
Cthrc1	170.96220118811874	53.97492	226.11698125	53.09355999999999	47.85420833333333	23.710216
Dnase1	11.269281871345026	13.809570491803283	9.776317647058823	0.0	14.883457142857148	19.29559999999999
Lrrc25	0.7951	0.0	0.0	0.0	0.0	0.0
Car6	0.8177	0.0	0.0	0.0	0.0	0.0
Tspan9	97.60637717391297	31.3371590643275	44.61911911764705	20.617800000000003	29.49529230769231	40.020041304347835
Hsd17b14	17.8894875	6.6321	30.991500000000002	160.3721	9.3624	15.2358
Cd40	13.905	0.0	17.0841	0.0	0.0	0.0
Nnmt	8.388200000000001	16.763420000000004	0.0	0.0	25.9944	20.743366666666667
Nudt22	30.592457446808567	38.64180632183906	25.84507266187051	8.872833333333334	32.915131034482755	41.15275057471266
Tepp	11.850670240700214	13.190946341463414	11.922351162790696	2.46705	8.463474999999999	10.018838888888888
Tsga13	0.0	10.806666666666667	0.0	35.977	0.0	3.3457
Cdx1	8.349020833333332	0.8395	3.2358499999999997	0.0	0.0	0.0
Eif4h	258.99821679841926	233.74439360000017	246.85056979166663	268.44729333333333	214.75755185185184	233.7614239726029
Prrx1	2.5585999999999998	24.174375	1.2938	0.0	0.5307	0.0
Ywhaz	1415.1024038537548	882.366427777778	1641.8525585492225	960.3536200000001	832.4226481481484	829.0886431506847
Ywhaq	432.7889698616592	429.85240595238093	441.0257036269431	334.8262666666667	442.723262962963	399.7707513698631
Aspdh	10.36710909090909	14.710957692307694	9.015355000000001	18.094	11.769179999999999	20.95214736842105
Apip	67.04359826175863	46.568679234972684	70.48046086956525	55.59618571428571	42.67613636363636	49.854898095238084
Cd274	12.796850000000001	15.084585714285714	16.1951	28.4561	20.82505	4.7256
Prnp	1296.2121455533618	1360.2407900793653	1658.5134621761658	1137.04738	1358.1468574074077	915.8783184931506
Mrpl46	94.11398616915422	92.0226448979592	101.70154136125657	95.18655714285714	114.88362448979589	95.41666521739128
Eif4e2	68.54408298507457	54.77872178770946	70.90524224598931	50.487276923076934	58.095345945945944	43.4900037735849
Cenpo	9.784971602434076	14.51597798165138	9.986473417721522	5.891266666666667	14.371159090909094	17.751862499999994
Trim52	0.84985	0.0	0.0	0.0	0.0	0.0
Reep4	24.197203585657384	34.64467764705881	24.011966666666666	33.299225	34.50196666666667	30.680389189189192
Lime1	35.866700851970116	36.63640297029704	30.65723062500001	40.08768333333333	36.692325581395345	46.173101785714316
Mip	4.45519375	0.0	0.0	0.0	0.0	3.098
Kctd14	0.6759363636363637	0.6569666666666667	0.0	0.0	0.0	0.0
Myf6	16.63515	0.0	0.0	0.0	0.0	0.0
Slamf1	9.214766666666666	0.0	12.268099999999999	38.5064	0.0	0.0
Gch1	0.7953	0.0	0.5035	4.86815	0.0	0.6478
Sfn	4.2745565217391315	4.291922222222222	6.655833333333333	0.0	9.947825	3.7447
Alyref	6.593266609880744	13.692777310924374	54.32146298701299	64.70381333333334	69.23576730769229	10.46871343283582
Ubb	1060.788796541503	1303.1239623015883	1282.5572720207253	1006.9339266666666	1511.3949074074071	1294.9666006849322
Cd200	147.92757404809615	575.2718713147408	224.83787187500002	207.45690000000005	552.596124074074	511.52701517241366
Mapk1ip1l	19.87925721784776	26.9652205479452	17.103527433628322	20.07928888888889	18.2989	22.31895857142857
Krcc1	23.19333451776651	33.44888142857144	28.936046315789476	25.8941	39.57863999999999	33.78940784313725
Hoxb8	0.0	0.4935	0.0	0.0	0.0	0.0
Car13	25.0391	0.0	0.0	0.0	0.0	0.0
Igfbpl1	4.0046800000000005	43.234	0.0	0.0	0.0	0.0
Kctd6	49.69623405128205	28.77662407407408	53.29632738095239	97.59468571428569	47.714233333333326	28.907956140350873
Psme1	19.59525823389023	171.5000023904381	42.763549557522154	49.61630714285714	170.58062962962958	192.53322896551717
Fgf13	240.64069081027677	54.37316020408162	328.11131354166656	72.31039285714286	81.58145833333334	39.22705333333333
Pcgf5	42.08506830985916	64.78680434782609	42.626474468085114	76.11408181818182	66.58377948717948	70.82074719101124
Ccdc137	23.709497124182967	37.08222906976745	29.123331654676264	22.77259090909091	36.3141447368421	41.67989148936171
Tpi1	1078.7416817193666	1513.3616011904767	1015.2161567708331	1148.1201466666666	1401.3282259259256	1606.771305479452
Bin3	28.37129898550723	34.456063529411765	28.054975757575757	42.94838571428572	28.29210625	48.393164705882356
Xrcc6bp1	26.039570357941837	16.922591549295774	37.406998795180726	36.53270833333333	40.04863684210527	20.287499999999998
Spib	6.682130000000001	3.2399500000000003	14.2319	0.0	0.0	37.3888
Spic	0.7983	0.0	0.0	0.0	0.0	15.2115
Rsrp1	235.86062944664033	374.1517611111109	375.3804424870464	371.47293999999994	696.6415944444445	415.10640896551723
Vapb	51.67376021825401	39.346129707112986	59.70403874345553	45.191828571428566	61.74121320754717	37.56115151515153
Hdhd2	144.63987891089087	165.19165421686753	126.28506310160425	92.51018	151.34252592592594	158.37351048951047
Cer1	0.5878333333333333	0.79135	1.9329	0.0	0.0	0.0
Rnf166	16.69298582574771	21.59343873239436	31.25820833333334	49.46825833333333	47.616878947368434	20.0873525
Psma7	375.2635811264823	305.77716111111124	363.6758860103628	398.29664666666673	253.40632641509433	329.2019178082192
Efna3	12.128343835616443	10.328405633802813	23.408280722891575	26.438673333333334	24.392458333333337	15.027781081081086
Snrpb	164.18022910891094	268.05867182539686	153.18845520833338	218.86565333333334	254.73167407407414	308.7124582191781
Pik3ip1	16.54741558935363	51.3573561403509	29.52756964285714	28.905291666666667	68.915341025641	48.22353369565217
Olfr705	0.0	0.0	0.0	0.0	0.0	0.0
Mrpl47	38.63228849462374	43.226218499999995	37.301793865030696	39.45035	50.47867674418605	43.48844504504503
Cdca8	13.69806631578948	22.34389583333333	17.3028488372093	0.0	55.76012000000001	25.191770588235297
Kcnmb2	10.998710344827588	55.016872839506156	22.900650000000006	0.0	60.62212727272727	109.66230225563912
Pgap2	16.5690096069869	31.690077519379837	18.683012698412696	14.939300000000001	36.415639999999996	39.63575277777778
Dcun1d5	57.35786118811889	86.21707330677292	125.83290466321239	129.76467333333332	165.81373518518518	86.27360209790209
Atp6v1d	620.8028186758906	1050.0792388888885	686.7866611398968	1052.5141466666666	989.9200092592591	1037.4338753424656
Pabpn1l	0.9889333333333333	1.3860000000000001	0.0	0.0	0.0	0.0
Iah1	80.1541994949495	42.78115942857143	58.640381609195416	43.124346153846155	39.32767222222221	43.830271084337355
Erp29	96.48979494549057	166.38479240000007	137.80787812499995	133.06628571428573	164.46481481481482	150.7771772413793
Cyb5r3	68.27291257995726	112.36496465517246	73.17332890173412	90.61482307692307	113.15574999999998	119.3017696
Vgll1	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a41	8.884519354838709	6.9852187500000005	6.74136	0.0	15.346260000000001	20.894957142857145
Rwdd1	66.34547748015878	75.13970480000005	99.45098489583326	115.03136666666667	94.80572037037038	72.61327310344825
Tfpt	33.89036176470588	43.252372727272736	39.73114054054055	35.90622142857143	52.904825999999986	42.903625000000005
Plscr5	11.957599999999996	0.0	54.86247142857143	0.0	0.0	0.0
Gtf2f2	32.122637804878075	42.36151354838712	40.667320547945195	48.86081	43.417587878787884	41.71483580246914
Ube2r2	73.39180388059692	66.2347955465587	92.32613455497386	89.27493333333332	109.91520188679243	56.221783211678826
Med6	48.74130042238641	51.376458208955235	51.97878944444445	85.4377818181818	65.44281111111108	54.422667567567586
Fam216a	78.95781810000004	107.70401659919021	91.36640423280421	85.29438571428571	91.77017400000001	107.69599580419585
Exosc4	56.66952268145155	57.67028376068375	63.31872282608694	55.333014285714285	59.60281249999999	60.96115563909773
Sypl	60.62029657458564	166.76289159663864	69.52161005917162	64.5118818181818	135.74390980392155	164.89272058823533
Cyb5d2	28.51780858369099	52.773369444444455	26.837974311926587	21.8581	49.50475483870968	42.38496750000001
Nol7	67.70009970267587	96.64680476190478	73.24809789473686	85.86956666666667	106.55729999999997	112.86148680555551
Cox11	41.425064176049204	30.066866818181833	47.67058192090393	41.56863846153846	44.899454761904764	34.39753017241379
Tnfsf15	3.24725	0.0	0.0	0.0	0.0	0.0
Med19	52.60793199598805	79.83305853658537	56.57661979166668	69.16193333333334	71.03302115384616	77.95868029197078
Nanp	2.782476944065486	4.434063181818183	3.469088970588235	4.006884615384616	4.126733333333333	3.7821336206896548
Tas2r118	0.0	0.0	0.0	0.0	0.0	0.0
Mpz	3.803882142857144	11.545900000000001	8.027525	0.0	0.0	0.0
Klf9	91.6036419801979	47.749543722943706	93.7789317708333	157.3214466666667	55.13770212765959	47.11015199999999
Rnaset2a	2.30871055456172	2.941166129032258	3.455896363636364	0.8050999999999999	2.9696772727272727	2.8003127272727273
Psma5	184.51931828063272	169.90557520000013	182.8721212435233	207.21782000000002	155.53373888888888	169.41227191780823
Zfp42	0.0	0.0	0.0	0.0	0.0	0.0
Tbcb	198.72848399209488	189.35350912698394	216.16009739583322	188.01035333333337	202.69949629629633	178.7969431506849
Tas2r120	0.0	0.0	0.0	0.0	0.0	0.0
N4bp2l1	42.9069603729604	73.08604907407408	45.48561025641027	49.156815384615385	66.70074	73.44260854700856
Psma8	27.339034999999996	28.5814	30.489166666666666	0.0	0.0	0.0
Snrpn	16.112480121951233	30.139988429752073	13.44818581081081	0.57535	30.427210204081636	34.03240666666668
Prdx3	153.60253772455096	221.54657679999997	146.22234491978617	87.56255384615385	256.8361740740741	252.88021458333333
Cd63	12.578574757281554	103.3819127753304	6.8445888888888895	0.5861000000000001	105.83555744680854	116.85456857142859
Elovl3	2.3084	0.4394	0.0	0.0	0.0	0.0
Tmem119	0.4166	0.0	0.0	0.0	0.0	0.0
Rps3	287.5250748023718	267.15315952380973	267.55985833333347	274.9003666666667	237.76243148148154	248.42556301369868
Ccdc121	0.8364	0.5748	0.0	0.0	0.0	0.0
Snrnp35	26.103326190476196	33.676832432432434	27.626713698630134	27.204099999999997	33.533415624999996	33.992953333333325
Maf1	84.22818559999997	169.51465839999986	102.44626310160432	130.84704	199.84190188679239	158.31009718309852
Pgls	24.245099471458786	23.296892670157085	32.368131976744195	38.69235333333334	22.750622500000006	28.62658400000001
Srd5a3	24.546346585735982	34.48610322580645	34.87203043478262	46.69574545454545	39.43836111111111	34.173810416666676
Cela3b	1.5029	0.0	0.0	0.0	0.0	0.0
Fam133b	69.4059703960395	62.92781239999997	75.19023419689118	86.88946000000001	73.96452962962964	62.14632642857141
Uqcrfs1	420.0131368577075	338.441244047619	425.49774583333374	377.11698000000007	402.15723703703696	409.38392620689655
Srsf7	312.72992312252967	513.2129932539686	394.918247150259	398.31515999999993	451.4111907407407	454.91742689655183
Hoxc6	0.7442500000000001	0.0	0.0	0.0	0.586	0.0
Cryl1	38.45031239470518	54.84356201117318	39.37775263157898	33.4635	58.63443125	62.74166734693876
Bdh2	9.227079999999999	18.535833333333333	0.0	0.0	0.0	31.775199999999998
Emc7	282.81059525691694	548.2366384920637	298.1981248704664	213.26435999999995	443.45487037037026	524.8155239726027
Sspn	14.874823214285716	30.393169999999998	25.34555	87.1324	9.3511	27.889866666666666
Rpl7	187.0723528656127	162.24411904761908	175.86505	152.64577333333332	141.7358925925926	174.9648321917809
Fam131c	9.206917647058816	14.671224999999998	23.73011694915254	14.281600000000001	28.830016666666666	12.691724999999998
Tmem51	20.542228238341966	0.0	25.563771875	0.0	0.0	0.0
Inhbe	10.56686060606061	0.0	8.855595833333334	12.523140000000001	0.0	0.0
Egln3	15.818516292134833	0.0	4.511	7.2434	0.0	0.0
Rwdd3	19.198967708333324	27.82506875	19.882790277777787	12.1339	29.000214285714286	31.04618076923076
Klk6	0.5728	0.0	1.2162000000000002	0.0	0.0	0.0
Npl	18.890777377049176	22.803188888888894	25.810479591836735	30.048625	32.24942	31.028269230769226
Car1	0.0	0.0	0.0	0.0	0.0	0.0
Mdfic	13.686720353982299	20.366611764705883	21.731450000000002	0.0	34.54906666666667	30.202414285714287
Cacng6	0.0	21.088384615384616	6.5708	6.21295	11.917349999999999	27.10015
Ccdc127	110.2251265084076	124.54899879518072	95.92719685863871	110.45430714285713	137.55388461538467	125.82829160839171
Yipf4	52.42703968095713	75.15199186991863	119.61548776595741	166.56798	240.9100981132076	92.55626619718304
Tspan3	624.2744719367591	1080.177283730159	923.3632170984458	961.6175199999998	1403.9553222222223	1151.876423972603
Laptm5	18.68064615384615	0.86625	4.751933333333333	0.0	0.0	0.65725
Mettl21c	8.599720000000001	16.328629999999997	11.0154	0.0	10.4417	12.963999999999999
Cabp4	6.289126666666667	8.83365	6.661033333333333	0.0	7.027933333333333	0.0
