	P	GABA1	Pulv	K2	GABA4	GABA3
PIKFYVE	231.96077472118964	262.9919621621621	182.75691288888885	175.18283939393936	240.06217199999995	213.72506844660208
MED12L	123.61991219512198	92.93990000000001	150.87853287037038	116.82927857142859	49.89655	126.0766462365591
WNK2	278.63211094527355	133.68481875	373.6638883211678	329.7362164383562	289.2935476190475	268.6232877551021
DIDO1	132.57010263157895	151.58166923076922	109.95932392638036	92.45937674418602	176.63016000000002	138.45517751937987
MYO10	68.28687012578627	86.91461999999999	39.482975824175824	53.61561111111111	145.56335	77.017865
GOLGA4	903.5723687196114	689.2459224489795	701.6002767527677	635.2207305555555	728.6224391304348	589.2628527343752
DOCK9	243.0335216606496	237.74667750000003	203.69950156249976	191.5525692307692	192.84514999999996	154.31676911764708
CABIN1	204.05258718929267	137.8268086956522	316.11255130111505	305.25355774647875	195.11742222222222	235.7868556149734
PRRC2A	29.44070737704918	30.026920000000008	25.59151785714286	32.90589130434783	26.629075	30.42479583333333
DSCAML1	3.7497	235.0874212765957	0.0	9.8573	301.3350863636363	377.69566812749014
RTTN	143.45555478723398	228.78723	264.9662205240176	136.66421842105265	122.71573333333333	125.85477187500004
SVIL	0.0	0.0	0.0	0.0	0.0	0.0
SPTB	176.17512401500943	148.31454642857142	165.63779141630897	113.81218461538465	207.39369444444446	168.78866875
KAT6B	195.85096462882103	247.89431428571422	177.61339252336452	182.68033437499994	217.58200624999998	252.46589036697253
AHCTF1	186.50290669546447	306.19951142857144	185.8351666666667	170.92284761904762	243.91646874999998	212.6028964285715
MYOF	5.5655	0.0	112.7068	0.0	0.0	71.63845
COL6A6	82.60285943396228	0.0	122.01648	42.05386363636364	291.89175	91.25193000000002
ATG2B	195.35791170634914	349.6619548387097	197.30821944444452	195.20051194029855	138.02163333333334	182.09471910112367
DOCK8	6.449299999999999	0.0	0.0	6.4051	0.0	17.055042857142855
URB1	84.48209895287957	76.0315	70.74908977272729	72.302772	133.310025	84.5485093023256
CACNA1I	69.47099444444446	167.5884575	82.51893505154639	105.89595714285716	235.63789565217394	344.6123019841271
GON4L	0.0	0.0	0.0	0.0	0.0	0.0
SCN2A	0.0	0.0	0.0	0.0	0.0	0.0
NCOA6	221.33114110091742	307.2152555555556	237.34212518797	237.96584307692305	386.5263999999999	241.34086790697674
HEATR5B	125.18518430913356	132.01842916666666	110.15094272300468	100.62660740740738	95.47358181818184	123.71494171779146
FREM1	104.9160585858586	270.273725	85.32106250000001	70.61283333333334	189.59372307692306	125.37572359550563
SCN1A	816.7342643659715	903.7180283018866	535.9610368231048	528.4159194444444	529.6267760000001	610.9819603773585
DSCAM	192.53205559440556	81.12732142857143	103.17980884955747	118.0660677419355	162.3594	227.77314648437502
PKDREJ	51.098725	0.0	54.222033333333336	89.1867	114.5063	186.09744999999998
PLXNB1	189.80756388888892	284.04656666666665	137.5415109589041	150.69694285714283	171.77655000000001	151.93015833333337
SCN8A	573.7793231017768	420.0549579999999	604.7572768953067	532.0245430555555	429.28628	505.17343549618323
PRR12	13.201596341463418	39.87424285714285	15.483611363636367	13.46781176470588	12.4788	19.02023953488372
DYSF	286.02624973166377	0.0	339.4112334600757	217.54250000000002	332.0436	74.11996666666667
POLR2A	58.70818668555242	75.9354925925926	64.00955916230366	46.3856	86.31624000000001	52.7900076335878
CKAP5	271.4175906844108	353.47784	254.34833122362863	195.38879677419357	272.60547222222226	273.69125751633965
HEATR1	95.07087743055557	177.83130833333328	99.32989685534596	97.16044897959182	100.67509000000001	102.4862281553398
SPAG17	81.3712888888889	7.0665	58.01555384615386	119.54159999999999	0.0	81.00184999999999
TET1	145.44120082304522	321.32237857142854	208.87873020134217	106.61817142857142	218.55105454545455	276.81094963503654
ZDBF2	182.18772801120457	366.6583714285715	206.45833934426236	212.42502580645166	168.99618	223.56725461538463
ARHGAP32	219.93416029411745	212.4494303030303	185.72915493562235	216.56225217391307	295.81941666666665	283.24585614035095
TRIP12	265.8698244642858	235.55489062499996	263.74462471482883	260.91203529411763	196.3072388888889	284.06616350710914
KAT6A	114.6495959239131	157.8283904761905	129.5570369318181	120.11721818181822	103.031	163.9192080291971
DOCK4	109.87498312236289	246.14197368421048	66.01883157894736	102.60900555555558	253.93951666666666	226.13100232558133
DOCK6	22.778833333333335	44.0393	6.782966666666667	68.14485	0.0	10.8238
RALGAPA1	242.52852314647387	262.3325941176471	178.78743761467902	210.2962507936508	230.27012777777776	264.98736100917444
DOCK3	373.5746364548491	653.0686823529412	484.4628363970586	575.2140315068492	433.3336318181819	350.092411417323
SCN3A	97.18126070588231	160.06737714285714	135.53333764705883	262.179938888889	309.93636399999997	306.792930681818
TANC2	189.7720497005988	321.2216340425532	258.405676862745	207.5600529411765	205.90814	236.4588102325582
ARMCX4	93.15354384615387	111.51354166666668	112.3853360655738	51.37542173913043	187.15258333333335	153.9322471428571
NUP205	92.48010666666663	82.19076249999999	75.76956216216216	102.6522964285714	57.30173333333333	100.25218604651162
EML5	148.17756562500003	195.9997352941176	84.22998181818178	88.20007727272728	110.89971874999999	130.62591804511277
ZFC3H1	301.19390451388904	309.85710425531926	289.3159117187499	273.06751594202905	388.4888772727273	382.61402953586514
CHD3	203.8927017605634	597.5767440000001	216.2798743083004	212.80788055555556	335.5627833333333	355.286748076923
ADAMTS9	0.0	0.0	125.4753	9.6956	0.0	216.02769999999998
MYO18A	105.61086348314609	102.19605555555556	62.22484855072464	57.63308367346941	99.74436666666665	77.40310137931029
CIT	748.1851307317081	389.923692	2307.8321028880873	1835.7348945205486	448.21448749999996	238.80594262295077
PTPRS	855.4079395199998	919.8712641509437	1109.6954700361002	752.9697246575341	975.2824499999998	768.3999108208952
TNRC6A	0.0	0.0	0.0	0.0	0.0	0.0
OTOF	21.358249999999998	5.1799	79.4529	0.0	0.0	29.1054
EML6	114.81969722222223	125.21720909090912	81.61903235294118	100.0291515151515	269.2785631578947	406.6861302127659
MYH10	407.83224794745485	281.6802068181818	340.6504900763357	319.33680285714297	296.5842222222222	286.7537154545455
HELZ	219.21153890977433	306.52989696969706	205.96127936507935	229.8195865671642	284.1105611111111	210.35517559808613
MYH9	89.12814186046513	3.7621	175.534	13.7211	0.0	71.53191249999999
MYH11	0.0	0.0	0.0	0.0	0.0	0.0
SMCHD1	286.0192806921673	362.8381027027027	218.54259194915275	182.95412923076918	237.56913999999998	222.08641055276388
SCN9A	57.96700615763542	50.3108076923077	40.45504752475248	66.700876	29.33032857142857	46.649705263157884
SCN5A	86.68025	24.264900000000004	37.576950000000004	95.9477	0.0	32.59323333333334
F5	105.21306250000002	7.0665	102.59633749999998	37.723	148.58335	229.81773529411765
CHD4	360.1116029850742	308.48764042553194	481.63106799999963	509.43335694444454	246.24347916666667	225.06957801724133
NOTCH4	59.009126666666674	41.887299999999996	63.57575	46.5366	32.7161	0.0
ESPL1	36.5876	0.0	30.55555	0.0	0.0	143.1253
MYO7B	12.38176	0.0	0.0	0.0	0.0	30.7246
KIAA2026	294.57234963898946	347.4938263157894	302.1764216867469	310.04108529411747	149.90623684210527	287.40563235294104
LOXHD1	92.9933	14.5148	45.15821999999999	20.0643	16.358	113.4286
LRP4	155.66365849056604	17.240000000000002	146.0321553571428	72.61036153846153	179.49126666666666	105.37611621621622
MYH14	68.00954761904761	93.06623478260867	61.4803818181818	62.22665588235292	62.50246	63.08951287128712
MYH1	35.3156625	5.6679	10.765666666666666	0.0	5.9887999999999995	26.197499999999998
LRRK1	140.33797250755268	0.0	76.88146249999998	149.52977948717947	139.58745000000002	105.1282857142857
CACNA1F	63.05196226415093	157.63696666666667	67.01151538461538	38.06011	0.0	193.45194999999998
NUMA1	132.99462177215187	183.8029162790698	89.75872054794516	140.48203148148147	243.6055368421053	184.0977074468084
PHF3	503.4200762393159	543.9451088888887	473.3247132812498	579.5933602739726	695.3802217391304	474.0586210084033
MPDZ	215.4101351562499	256.0029852941176	159.87478636363642	169.090095	268.52458571428576	244.9947418848168
NIN	328.6546741767766	111.53499166666666	399.51560299625453	272.63764696969696	236.0446111111111	191.99050863309358
PLXNA4	94.44196081871343	92.94127999999999	102.27716494252873	88.71493928571428	122.30605833333333	93.33363786407763
RLF	169.74168733509237	283.73008636363636	186.80077473684221	169.79511020408162	331.36692727272725	222.17034709302314
FREM3	4.93655	5.3448	12.0369	6.5809	16.358	72.44783846153847
PTPRD	802.6439503215429	750.3875365384615	949.2330075812273	926.9233589041097	804.260732	535.3665636
ZNFX1	130.83935906432754	224.8950405405405	181.62360357142853	159.00276949152544	227.15062500000002	179.04434746835435
HEATR5A	142.13012464454994	42.68883846153847	94.65264352941173	94.66227727272725	99.77558	96.97281754385965
AGRN	140.47855061224502	136.49136341463415	106.67266830985919	112.45744444444443	67.07406428571429	72.73993119266052
ANAPC1	97.69451473354232	187.49144285714283	122.65084303797474	99.5522489361702	127.25464285714284	132.93776171874998
PLXNA2	82.94806734693877	195.7043967741936	96.48024714285724	60.80367307692308	200.95364	230.04042110091746
UBR3	187.05669597069578	292.86116857142844	201.5960103174603	166.8549826086956	359.46397619047616	219.72647217741934
RP1	91.93452222222223	0.0	127.36533333333334	137.8562	130.8644	34.967
CCDC88C	42.88538421052631	55.757133333333336	16.290650000000003	50.67035	193.76916666666668	68.68730000000001
TET2	208.0031946808511	334.69550000000004	263.05141956521726	165.03760434782612	355.28073749999993	376.58546994535516
HCFC1	73.15874638783272	97.02512857142858	64.04822032520327	59.47391219512197	352.79322	72.30336952380952
PCM1	344.84257420965054	407.82802558139525	357.855977651515	296.81733239436625	384.713525	244.11505431034487
TCF20	83.01125346153849	177.05227297297296	131.67940049019614	134.67825762711865	243.27040714285712	170.1952908108108
MICAL3	112.01142809667677	212.96761666666666	98.72398159509198	132.33848431372553	148.95816875000003	150.24454552238802
TRIOBP	18.059324999999998	0.0	60.367999999999995	0.0	15.142900000000001	57.30054
TRPM6	7.6164499999999995	0.0	51.3015	59.12676363636365	16.358	7.1447
PLXNA1	111.60705981595092	164.78959375	390.09053690036916	319.7492871428571	236.32166	118.63882380952377
GREB1	37.383924	364.21805	32.705328	26.196150000000003	82.7859	49.46566551724139
KIF26B	102.79065300546446	136.85496666666666	90.76077540983604	208.71563125	183.3799333333333	150.26947377049183
ARHGAP21	578.1369330618893	929.7534538461539	607.7043427007302	581.771373611111	503.4077749999999	404.4744367768593
CHD5	226.84533257443064	484.2164882352941	311.00121954887237	344.02663561643834	721.4222346153846	635.950521590909
MYH7B	193.19955636942674	209.4609857142857	133.62779518072284	121.80922777777778	416.18899999999996	178.5875850746268
TDRD6	155.72671216931224	390.1171833333333	143.36575692307693	133.3794266666667	0.0	154.685624
ABCA7	155.1720503042597	166.6849125	119.79812760180995	98.08228620689655	127.11098333333332	134.3385044444445
PTPRF	103.78335518867922	294.31831136363627	294.43071729323316	223.4936353846154	482.90573599999993	487.84084594594583
GREB1L	136.17254930555555	222.47556190476195	96.02525736434106	103.40757837837839	415.888875	131.45669404761907
ARHGEF17	180.09217276595746	177.24219999999997	256.8764038167939	210.93963125000005	171.69324499999996	234.48212181818192
GTF3C1	0.0	0.0	0.0	0.0	0.0	0.0
DICER1	215.587808056042	254.90349555555554	365.2118261363637	288.2501126760564	182.84496666666666	186.03228571428573
PLXND1	6.380750000000001	0.0	55.496399186991866	54.717183333333324	0.0	0.0
TAF1	135.23352833333323	200.7557761904762	128.48390974025972	146.61021764705882	161.81086666666667	114.25100458015268
SCN10A	0.0	0.0	0.0	0.0	0.0	0.0
PTPRB	88.3400830097087	266.29799285714284	101.36936578947373	117.392545	250.37907000000004	345.9755881147538
MCM3AP	176.3780360619468	166.13467741935486	182.58698437499993	162.14202711864408	165.3435842105263	221.46220160427808
MYH4	34.64109166666667	25.6278	18.93851	9.7831	53.83705	58.19848846153846
TRPM7	175.10222760869578	193.30389285714287	150.53418000000005	119.35856800000002	210.2720692307692	184.57410051020415
CHD2	389.8258400990102	298.017455319149	337.195152434457	386.7061084507041	490.05919166666666	420.79653228346444
EVPL	77.98348666666666	128.95105	96.24089166666668	97.92145000000001	0.0	56.530344444444445
PCDH15	51.5878	148.8286923076923	12.8445	50.8156	189.30058000000002	188.31875177304957
ACAN	73.6205224719101	0.0	81.57220000000001	21.17335	158.5393	128.85552380952382
TP53BP1	327.32067482269497	500.3423312499999	370.47450746268623	390.1263114285716	266.48319999999995	331.0634720183488
ARFGEF1	197.3822826171875	166.8991233333334	191.94896322869957	182.35478474576271	276.3981789473684	269.0791248826293
MLL5	0.0	0.0	0.0	0.0	0.0	0.0
TTC3	977.569919903692	1233.6599018867923	693.0574489130429	786.0415547945207	931.3614440000002	817.1518597701146
BAZ2A	159.3857615853659	196.08943333333332	293.7300920754716	265.9804671428571	238.1661157894737	187.17489732142866
DOCK5	99.98525517241382	279.77074999999996	99.50607375886523	124.30147027027029	0.0	134.09274
NAV1	276.38383780487806	326.4272048780489	419.91758104089223	346.1449194444445	547.0049523809524	445.45863720930214
PRR14L	265.424977991453	381.5284148148148	308.8167311926606	354.5517296874999	351.6875874999999	295.02747284768213
TNRC6B	555.2398990291267	797.5114769230768	489.8993222627731	602.0475684931505	872.708576923077	736.7923988721805
DLG5	217.85945225694434	184.2875230769231	128.94382387387387	130.7044793103448	214.04208571428572	117.42397678571422
MYH7	0.0	0.0	0.0	0.0	0.0	0.0
CACNA1S	0.0	14.1331	8.5375	0.0	0.0	0.0
FANCM	279.51325714285736	221.97328064516125	277.44684062499977	168.3225761904762	332.80634545454546	291.5246625000001
VWA8	176.20377831050243	156.82349000000002	211.58745658536583	132.46042727272723	122.14758181818182	123.48007545454544
BTAF1	181.58536459627337	303.1985807692308	177.7035056768559	254.82415322580644	160.43975	221.64878618421054
ZNF236	137.56994596774194	136.89501923076924	105.01461684210528	94.01812727272728	132.24739000000002	127.15137252747249
DENND4C	123.67440212765963	83.383255	124.37976310679609	111.67157368421054	215.49548666666666	119.76467755102047
TMEM131	166.64442753906243	142.69747142857145	259.7627734848484	176.2213043478261	239.30790624999997	183.80641476190482
CROCC	77.67451094890514	190.5063142857143	85.91342413793103	65.268345	257.3126125	142.35999560439564
PSME4	149.63427283105028	263.6489653846154	132.8630085106383	108.29455862068967	97.46522	135.2486201388889
ZSWIM8	170.98181393596983	125.38155312499998	123.82989000000003	187.66823676470594	90.11304166666669	134.92322602040815
SHROOM3	6.8402	74.76466666666666	57.94904444444444	38.868700000000004	79.04303333333333	86.61946249999998
DOCK2	0.0	0.0	0.0	0.0	0.0	55.582
RALGAPA2	207.65361448692167	201.57405999999997	262.1073542168674	260.0925363636363	753.8706040000001	706.242852272727
WDR81	116.8427624548737	161.05320666666668	112.04873308823522	138.60473749999994	200.34911250000002	145.3829814814815
MYO5A	497.67142736156353	416.2288833333333	315.2356289962824	505.40419178082175	255.618844	319.18570439999996
SBF2	170.69330677966093	220.36333684210527	173.45954870689658	199.07136999999997	193.45930000000004	199.50090723684207
DENND4A	143.74113407960195	262.2942277777778	183.14955358851668	168.58648360655738	233.49237142857143	137.33499197530867
ATG2A	65.11668761061945	114.54705833333333	74.10703474576272	52.82837749999999	207.5750166666667	93.55295111111114
MYH13	14.536325000000001	0.0	6.3344	0.0	47.64145	16.53979411764706
NUP214	109.94400279720287	139.4578761904762	115.40278310502283	122.19975762711861	160.625875	138.04966271186439
ARID2	98.5139905063291	117.07653076923076	91.03517388059709	70.19004722222222	153.17339090909093	121.22449285714286
MYLK	272.3335049808427	241.16950000000003	289.268978661088	123.2061625	5.4783	107.01815714285715
PHIP	444.72297000000015	455.18640930232556	408.1125315589353	556.173376056338	595.1266541666668	597.3854584615385
ZNF638	514.3893307692314	330.61817	434.2781066666665	399.2183222222223	400.7419545454546	503.3943619607845
RAI1	115.42629799498754	117.57266666666666	91.3953835897436	117.52974583333332	243.95987857142856	133.24328846153853
DOCK1	64.92163333333333	0.0	58.93965999999999	4.8303	0.0	48.147083333333335
SIPA1L1	171.775402020202	743.3010153846155	145.67590327868854	207.3976881355932	170.8464636363636	238.71476830985927
BRWD3	150.62342925373147	200.336655	172.11084111111106	146.62099999999995	340.1694722222222	186.97709810126585
