logFC	logCPM	PValue
Hdhd2	1.87569949488634	7.01863043622413	3.09224890050034e-17
Cer1	-3.66460389260081	3.06384544371641	0.124713052781213
Rnf166	8.81525976109796	4.50795281426213	5.79861277919001e-18
Psma7	2.0069923221066	8.27843830307017	5.03790920602173e-15
Efna3	-0.286452853908517	4.95698870064415	0.439147062264168
Snrpb	2.25542865663688	7.61319597679462	8.15816726405837e-23
Pik3ip1	-0.47394227393379	6.10257918251527	0.170486121140168
Olfr705	0	0.639295229414493	1
Mrpl47	-0.460498787662557	6.19722678940254	0.172707588455824
Cdca8	0.173924971849214	4.93271495881982	0.819940493447609
Kcnmb2	0.538411468318033	5.66767947041558	0.647876389440829
Pgap2	-0.911136633125695	5.77961972831359	0.0143779562334614
Dcun1d5	1.91702679088949	6.61037151624204	9.13689756458756e-07
Atp6v1d	3.66704311217858	9.43707865308777	4.52793515927551e-53
Pabpn1l	2.84647118882977	0.83802419128224	0.3109832593999
Iah1	0.254535286919545	6.17223370402141	0.359778975302398
Erp29	3.15243705615653	6.81754378597596	1.25332239156449e-60
Cyb5r3	1.14177444484362	6.64491871313931	1.2261091559257e-08
Vgll1	0	0.639295229414493	1
Slc25a41	-0.0694457552074582	3.97321718882954	0.960821224762732
Rwdd1	0.426877076308137	6.78963051113596	0.0347134824944688
Tfpt	1.01906855899868	5.50383808508061	4.60024507177907e-05
Plscr5	0.727633774419892	3.96768052273502	0.7749836002894
Gtf2f2	-0.581499941235832	6.24346954366799	0.00547886371489844
Ube2r2	0.504697967394597	6.65878060480097	0.0190786855274538
Med6	0.317501623358291	6.29017494753904	0.0950187251587723
Fam216a	1.15476590153843	6.62793623551997	8.18208328013031e-13
Exosc4	0.651918926599746	6.1515515797281	0.000296136761768259
Sypl	0.827375702068368	6.92825129308732	0.0544849286198988
Cyb5d2	0.44627589909893	5.5494343905941	0.12031671405886
Nol7	0.920924023805276	6.63710939334201	7.73052426092394e-09
Cox11	-0.136393841368819	5.96690797877079	0.593128947687854
Tnfsf15	-4.75386378808189	4.0034739314586	0.0082530662829622
Med19	0.838630331449596	6.26397063847104	4.99084294468086e-07
Nanp	-4.08363121632573	5.67876095175831	8.27437453698484e-14
Tas2r118	-7.3155777217788	3.28397042301402	0.234425132768346
Mpz	-2.24596627695566	4.25676965516285	0.0279089414431752
Klf9	3.0118108511669	6.10920917155558	4.30420515142571e-10
Rnaset2a	-3.41214909503979	4.57696080489825	4.11987950501369e-10
Psma5	1.87987196790819	7.3774419738301	4.58139790509898e-15
Zfp42	-2.38665008838264	0.851953277180025	0.422408122543645
Tbcb	2.19546633849372	7.44643981467081	3.53636268213183e-20
Tas2r120	0	0.639295229414493	1
N4bp2l1	-0.165363534884693	6.4871325940824	0.337363329395559
Psma8	-1.09423171891474	5.24057752864966	0.431316274990917
Snrpn	-2.80969754805862	6.90235597858468	9.44789742980889e-09
Prdx3	1.72641563294642	7.43608080818548	2.95087691951974e-09
Cd63	-0.158885354744634	6.37726833587309	0.83371487992693
Elovl3	-5.61574654512042	4.50834747488382	0.000450685431657722
Tmem119	-4.91145415848287	2.30501358434645	0.00122222485805726
Rps3	1.66539106233148	7.99249653329769	2.94946864641731e-14
Ccdc121	-7.66194483895266	5.55399976529525	4.24667414642242e-14
Snrnp35	-0.345832618110216	5.6740760616426	0.118727634728319
Maf1	2.16634310618383	6.92817565806536	3.94163404624043e-25
Pgls	-0.404604225142782	5.62017441156629	0.110900129869041
Srd5a3	-0.61299483789995	6.04409519453231	0.0175399356275285
Cela3b	2.38020710515207	0.774534599058414	0.614938748362429
Fam133b	0.792236887852829	6.37864822951638	1.07188246331232e-05
Uqcrfs1	12.5299322832113	8.17365327937187	1.15472672013829e-113
Srsf7	1.86713739101651	8.58511665290971	4.82160224471563e-24
Hoxc6	2.12988807779193	0.751530716991048	0.614938748362429
Cryl1	0.303132312810998	5.97991323772778	0.386215472664249
Bdh2	-2.19778907805333	5.37826675408746	0.0297816374697219
Emc7	2.72363914983921	8.30055012720571	3.85428561881731e-17
Sspn	-0.602667727755213	5.9082621203631	0.219484094494029
Rpl7	1.82407132710375	7.29256103791368	9.76830130397709e-16
Fam131c	-1.02746537432994	5.27993585034251	0.00766927866832467
Tmem51	-1.72092742855391	4.89128410128847	0.338512794313835
Inhbe	2.99842036471988	2.52260245743712	0.163451338648451
Egln3	-1.75139848947719	4.21089483275434	0.274130377187096
Rwdd3	-1.14166809443464	5.77510679742585	0.000210438101496212
Klk6	-6.04177012705583	4.34477177411647	3.00313399064753e-05
Npl	-0.746237325739575	5.72343241126136	0.000288515434710486
Car1	0	0.639295229414493	1
Mdfic	-0.318902936026517	5.05992384192629	0.726794181063059
Cacng6	3.5344155689051	3.32685110101692	0.00351536984075928
Ccdc127	1.3120397756123	6.8985288107637	1.60997480134104e-11
Yipf4	1.86361155509829	6.79225116877668	6.37405780021932e-07
Tspan3	2.66852624370627	9.70534433835349	8.95749076607297e-21
Laptm5	-1.19998840131663	3.7658615328232	0.461921883681266
Mettl21c	1.86588177022348	3.3583326965599	0.244087575644877
Cabp4	-0.53304364760419	3.37257112946054	0.565906323499118
Olfr448	0	0.639295229414493	1
Sult2a2	-5.73052071320346	2.13774670513617	0.000193328152339161
Hoxd4	0	0.639295229414493	1
Six6	-6.12718701391788	2.38740214916918	0.100823126579696
Mrrf	0.0181407953239202	6.39230422995744	0.958425101716674
Nucks1	1.14779486025272	6.98376186493566	6.91830777263088e-12
Ywhab	2.09999458568789	9.60416883999046	1.36785750656985e-14
Pmm2	9.11894123894233	4.80017198718715	1.2606083280436e-26
Snrpa1	0.262870273541584	6.69519491692507	0.175968154812896
Apoa1	-0.0210366257906325	3.92732515505692	1
Lin28b	0.161465290564013	5.45385768946756	0.820929007606275
Cish	0.773975037181464	5.05941167684786	0.325042122944937
Phospho2	0.788595683708795	6.42783715677119	0.0102006303226717
Icosl	-2.49319482579483	4.59235602637738	0.146629601184467
Irak1bp1	1.14140007482016	5.9911658988257	0.000546002841875544
Tmem127	0.317697746927852	6.27340047062637	0.203017739384092
Atf5	-2.10674511598386	4.51473598357807	9.57317003249774e-06
Abhd11	0.496141646251783	6.00759822478447	0.0843890680671733
Fgf14	-1.99626106130231	7.2099819375145	1.24000709941673e-15
Shisa3	-1.67684202066294	4.31303419132842	0.411023516268899
C1qtnf5	-9.14884943329908	4.89786878178224	6.15222746740917e-07
Eci1	8.91611799482055	4.60448428519055	3.65514126411e-22
Lrrc18	-0.208687410978771	4.56958561961046	0.876226700251762
Meox1	1.64851109352255	3.20320510163313	0.455386074142263
Mpdu1	1.0945444281596	6.36253478383825	0.000254019840049675
Ethe1	-0.406746240742185	5.97842945455635	0.14759328264056
Creg2	0.0808105039800635	5.82087736732888	0.754197316115759
Syndig1	1.70567405603537	7.19510369484294	1.75598737880567e-10
Rasl11a	1.63640561214772	5.81752911471196	0.000715849937675545
R3hdml	2.1802173894596	0.756378251331722	0.614938748362429
Lrrc3	0.186950508355239	5.15527455154826	0.807585130199397
Bri3bp	0.593984159367737	6.62085719830932	0.0188673152190555
Mrpl28	11.2616032360923	6.91143365108168	1.18858043608178e-100
Hsd17b10	0.0404741386437858	5.90082356505855	0.868441016370859
Mitd1	0.367314671313692	5.50154576094532	0.220006038225403
Rnf32	0.565007865910281	5.51217069193669	0.117228754595433
Ccdc152	-2.95316046573585	2.86828811545008	0.076533966773165
Ubtd2	-0.147972837708541	5.60892928839428	0.596427173361427
Enkur	-0.408507511861526	4.29018296472516	0.775216868939233
Pdc	-1.26302692673993	4.48669735801149	0.374167871489392
Tmem106a	-0.778900231684824	4.42272661442027	0.253587757552892
Ngf	-0.242673791707389	4.53948816002649	0.889134774572646
Smndc1	0.790214566762588	5.85400352688493	2.62381334784719e-05
Clic1	4.00533509000778	1.08083451355114	0.0672582108379638
Pstk	0.697714771657027	6.0564027344935	0.0223772112456841
Pno1	1.96496058259093	6.06797117479241	3.71192797691128e-19
Phospho1	-2.91291278016432	3.57799759683458	0.00438191942614561
Plekhb1	-0.93503319870009	5.47989669546517	0.0862865225037351
Rpp38	-0.319492218384943	5.51229971561723	0.481276373992584
Dpm1	1.58285583263069	7.11040063396435	1.76486071460526e-18
Klk15	-8.84750884894669	4.61960944667727	2.15372802168118e-15
Nog	1.61249135558216	3.70269072067294	0.00604865551277468
Kcnrg	-1.55738442009384	4.72473704469197	0.0552620986354784
Sla2	-2.85048487266038	3.88254593956221	0.00739095544580087
Tk2	9.56142895866065	5.2305751582378	9.71595268922472e-33
Aph1b	-0.390982606348208	5.88923546072312	0.0557723161318913
Rrp36	0.154382019626324	5.75860180146426	0.507174484450749
Btla	0.851717231633762	5.30342533177036	0.413499093939476
Hmgn5	-0.339465764849906	5.24533529434945	0.400701979291545
Fgf23	-0.3664013543968	3.78977927201585	0.807575663819204
Olfr71	3.07674250986233	0.867128527795432	0.3109832593999
Spata9	-0.239731693173988	4.39351800846542	0.749225773448348
Bean1	8.45510617882118	4.1642466012186	4.54721031964868e-17
Slamf6	-4.20269508867853	2.69137543735508	0.0292201951530669
Gcnt2	-1.15025675841911	4.92561382926488	0.2348191609975
Rnf187	2.66150535278076	7.99141568918207	5.44282514097643e-12
Nthl1	8.58175730615482	4.28425901952694	6.66160803557795e-19
Derl2	-0.830946329405606	6.3933774720164	0.0596663164185406
Ccdc172	2.18136392647302	1.63628120691434	0.35021282864437
Vwc2l	-0.407671993921462	5.15618597434772	0.746125455546713
Rpl7l1	1.11848336425304	6.3177201281473	1.94727946528051e-08
Rnf141	0.266549799132368	6.2196857654206	0.198212905204769
Chtop	1.23082311938685	7.12117998620345	5.4540771803225e-13
Otub2	0.441476680136834	5.86919953088633	0.134881717342176
Erp27	-2.6654512733213	1.96494525638266	0.0974437373012109
Rab33a	1.01355502356121	6.75696258253951	0.00615984526054617
Eqtn	-0.198665473507333	4.65922931438562	0.877589440988784
Rfpl4	6.17919494441994	2.15499246467888	0.0138096040076456
Spr	0.230749378597759	5.47360076909594	0.722332301964478
Spint2	-0.305705903269806	6.01815933375266	0.554627728775245
Laptm4a	2.77852471959295	8.11379294831353	5.26191163858467e-21
Mrpl16	0.218728454749217	6.37070533374578	0.376837406705695
Areg	-8.01255344811457	3.88060077725572	0.0505287835850142
Rcan3	0.325020200341745	5.56292451960189	0.70306975185426
Ska1	-0.398409484553785	2.56164117479014	0.820948929859029
Dio1	-2.55835130702381	4.39709885858623	0.20707115571925
Tex33	0.678861909642617	1.62350648498974	0.763782066851773
Pagr1a	9.8662035891916	5.53117896690436	4.08447135115044e-52
Tmub1	1.41201274238393	5.69614048434304	1.15507328069522e-11
Bcap31	1.70171605490174	7.93551629906425	3.67374738600361e-14
Med7	0.199867564507079	6.56332509606502	0.203649024869148
Shd	0.213683132504308	6.17853691941987	0.767432525646532
Tas2r121	0	0.639295229414493	1
Dlx4	0.383597500055635	1.75039557703731	0.882445174185797
Tspan11	-0.37095152534839	4.65242426462693	0.824078332211808
Il33	-3.13348806254457	3.85339572118873	0.250543730313476
Utp23	-0.482955345023623	5.61107923833394	0.0343718145696476
H2-Ke6	-0.748964234435351	5.87858609372719	0.0160842696274639
Fam166b	-0.399228615952719	4.70002028567207	0.618930078602696
Tmem219	8.42148686628629	4.13192112929069	1.43975755391894e-17
Pecr	-0.265302496039157	5.38364984995058	0.448716734219123
Rexo2	1.78549892264709	6.67878050361163	1.5023209565153e-09
Efhd2	1.65606196145932	5.87418792792854	0.000599406283692502
Psma2	2.59314440083976	8.4197462769516	2.43445610526877e-20
Fev	0.220060239716302	2.35292269117015	0.946704551274887
Stard3nl	1.82603392531855	6.66701298850904	1.12854553055855e-18
Mblac1	-0.921908523197251	5.37062931560797	0.0263086823659178
Elp6	-0.00529882482519417	5.72490567454712	0.999999999999999
Styxl1	-1.73979334348457	4.29871073705802	0.012319534853352
Mmd2	0.860766702423894	5.25746540926588	0.390003480242005
Ociad1	3.01876294165526	8.62202703799077	3.53605339157497e-27
Trp53inp1	-1.20855796154798	6.08679187829385	0.034609533343602
Tnfrsf9	2.19417575634051	4.725453732649	0.042132207823789
Odf3b	1.17630272267496	3.6703048535107	0.424072742757317
Upk1a	-1.05721945123065	4.29792565049304	0.588110324550302
Pcsk1n	1.99130105782494	7.51466759878036	1.34249949940972e-05
Hvcn1	-1.23152326601184	2.94803422474852	0.274469231585366
Zmynd19	-0.027614709457585	5.6547172484601	0.958544107029068
Timmdc1	-3.0700970454483	6.14829523554494	2.96325326701045e-13
Dolpp1	0.301140689797265	6.01368285341173	0.0971501646230584
Rasl11b	1.30042629144522	6.25622898114805	0.0182063967056328
Trp53rk	-1.78184540967904	4.90351711108958	3.5115924091977e-07
Lin7a	0.685952287238766	7.17717872886863	0.139901818250829
Clec1a	5.31446274501984	3.62125452171112	0.0285987115933162
Aqp8	1.35184570048979	0.692341689636053	0.999999999999999
Srd5a2	-4.69453386715249	4.59096374343858	0.00429284088954808
Odam	-2.7967893375654	0.937281395434718	0.524706314140734
Gsto2	-1.99981889784032	4.67661833825867	0.0370848166583845
Ptplad2	7.08992843354634	2.92168826618578	3.21533332239466e-09
Ankrd49	-0.0572406749744716	5.88237681151725	0.840335365283948
Morn3	0.331925843644731	2.8780152859142	0.874989805860756
Kcnip3	2.30347398268607	6.66940102859377	0.0134180484698414
Fam122b	-0.214660302731814	5.70554641658305	0.728371570015155
Lypla2	1.06458752758069	6.4918829845444	7.21540261822647e-07
Prdx4	0.0365146590670173	6.85802036513324	0.942645592659936
Mob4	3.69223353286825	7.89370789787097	7.16624997028138e-62
Myoz3	-0.186186217602201	5.14139553257704	0.851657069324547
Apold1	0.921706374846593	4.79545391234746	0.239637278482918
Cdca5	-0.40496560065704	3.56468368939557	0.894870802623785
Sycp3	0.360369345912571	4.17229550583951	0.479675455525685
Ino80e	9.01954643448121	4.70441011070729	2.90972394025086e-26
Bcl2l1	1.32481383616277	6.21339881515098	2.08847752214705e-11
Rpe	0.191952377250749	6.12792862367293	0.361937213456227
Olfr460	6.56151157095302	2.50036484740678	0.0217712288325542
Sfxn4	0.330774818429446	6.13481600798107	0.212706245148719
Ocel1	-1.89536781982435	5.53720237636487	8.41144958470151e-07
Rbm38	-2.25715335767616	3.93547694128669	0.00370114380964862
Rab23	0.227465174002842	5.66550255772665	0.415597064241806
Kcnip1	0.837160929859593	6.88003348867461	0.288169764247367
Tmem179	1.1685567402912	6.78505379361286	1.40499589558119e-09
Mrpl9	0.499669956110812	6.7100169490293	0.0531376369960814
Arl10	-1.15343415665818	5.56010577339663	0.00195808985068721
Cd300lg	-0.885155707216215	2.87435800705788	0.306403096852667
Cldn23	-1.12951883136539	5.27877863912857	0.598622380025289
R3hdm4	1.48751697572	6.63425246578472	1.19360381728519e-06
Pafah1b2	2.54380102867688	8.05080477791997	2.42653242971003e-33
Cdc34	-0.078617944107797	5.92157103787817	0.803406958839512
Gzmk	-8.07396412198743	3.93009503833276	0.0498711752795531
Ubxn2a	1.99508162878053	6.93866348759102	1.04686544912444e-12
Tmem86a	0.161283474567066	5.65491298442122	0.656874196107981
Prss58	0	0.639295229414493	1
Pex11b	1.05873558081067	7.00248876928122	9.65400972065948e-09
Lypd5	-7.79565316081421	3.68973624483781	0.0105512988916248
Rhov	4.88348864590764	4.5524493757174	0.000102495221288242
Orc6	9.86576784322899	5.52832537085998	1.21671796502066e-51
Psmb6	2.96436297487605	8.33864196565672	1.47711931154611e-37
Pigl	-0.943570414484529	5.45355231471951	0.00216345839258865
Rs1	-0.169081413554137	4.95547355509268	0.722470553498224
Zfand3	0.0343009392682961	5.14767351973991	0.931163302911836
Efna5	-0.216508278665081	6.0318042042101	0.637791474906846
Inmt	7.45773220955485	3.27010871020787	0.00100326795266605
Trim40	1.06402453969232	3.92358247955844	0.419428329977506
Mrto4	0.750388121549336	5.84910169215781	0.000115694332440945
Mog	-3.1619111816515	4.68469583632204	3.65834751256446e-06
Bcl2	0.849994264643191	5.73106348193367	0.141064047915028
Mdfi	2.34336058045772	0.770628853840533	0.614938748362429
Zfp511	-0.261372605134977	6.00592194949225	0.281103082454832
Glt6d1	-4.55490486891345	1.49784257574167	0.0565688394602352
Tmem81	-0.0862109358054805	5.61803310913431	0.91046784163046
Tpk1	-0.391038063671909	5.18278575333838	0.255953154758182
Tmem116	-0.322987560403668	5.14104773224171	0.487177293872137
Dck	1.15393104730276	6.36447390607705	0.00548963578643452
Ldlrad2	-0.390993799828929	2.24659408187199	0.899781177586097
Eras	-5.19731080475622	4.23974741608467	0.000951666120803485
Tlcd2	-1.77516956867225	5.48317370099286	0.00190267171727066
Ak2	-0.630954057405211	6.41803830645492	9.98584149333222e-05
Hdhd3	-0.438577744799367	5.7208813416178	0.0798647020458916
Tas2r126	7.40385137750013	3.20291428449442	0.00144647823120365
Nudt21	8.06101712927873	3.79364259853739	1.94237688576628e-15
Stmnd1	-8.33491288842009	4.15093998354012	2.54117415792017e-05
Pdcl2	-1.43070478514228	3.40990382579105	0.460304410710438
Kcnmb3	-0.969888085600019	4.9232548611381	0.153094269103693
Coq4	-0.972635532894701	6.5641638886198	3.28879063336976e-05
Nmnat3	-1.0059317301636	5.03254795361321	0.300779446341261
Tmed9	1.51544320340517	6.96664704770788	1.01904933898353e-12
Ubtd1	-0.677321353356405	5.2759258893999	0.0453771869451423
Bcas2	1.95511444005151	7.59038795778745	1.83402292277052e-17
Yeats4	1.34527316038198	6.53165700433489	7.51500850111231e-07
Tgif2	-2.15372316375942	4.64428070091791	0.0555982044588123
Gid8	0.321554687167465	6.18939369847892	0.248576626666918
Psmb1	2.42150432688563	8.6966221861566	9.02848478999258e-33
Ncr1	-5.37464840352513	1.92238565214492	0.000992299131301838
Tmed6	6.24725195636648	2.26096446185004	0.000517888997731978
Cwc15	1.39673246677475	7.21369917578404	1.34066612313751e-11
Clns1a	2.04463395533168	7.94655327766722	1.02639622598053e-21
Rnd1	0.561822565839987	5.87191716055188	0.238941953554228
Tmigd1	-2.67626854550456	2.0318248279314	0.11222967792269
Mettl7b	-6.80506593969852	2.89631595618356	0.0970673838455523
Tlcd1	-0.883932702158447	4.36969059815274	0.285249890890484
Rbm24	-0.191876438422796	5.56999495719593	0.774901534524755
Leng1	0.208241553957915	5.20819691427672	0.513135997875096
Rnf114	0.658673233295072	6.52818647561666	0.000433076090250023
Gemin8	-1.3364443918186	5.49360456227494	9.92835741274369e-08
Ldoc1l	9.56146889007971	5.23095242487285	5.27403740651066e-43
Syf2	0.750050072706137	6.01107774278778	0.000177477632392836
Etfb	0.360778870303131	6.42950783525761	0.0760711411369516
Mrps18b	-0.450372234918761	6.27985715573523	0.0653398479716908
Myoz2	0.131588769489317	2.41886872039668	0.953045831616114
Tas2r119	-8.89218344170225	4.66263903532717	4.30644604577332e-09
Zfp422	0.413350187990973	6.58889894234932	0.175641941857749
Gimap1	0.949038846348142	2.78609979976606	0.467127768255862
Ascl1	-0.018164516317334	4.84751181918202	0.993586804950274
Pafah1b3	1.06512001590641	5.73600471953926	0.0104099239344106
Klk1b1	0	0.639295229414493	1
Rab33b	0.343175599307597	5.71804416250587	0.0855590459496362
Cmbl	0.185157945423946	4.50440104538021	0.845354008093223
Fam221a	-0.959428431056849	5.12365507816891	0.150634389269771
Msx2	2.84698101367518	0.833860447105687	0.3109832593999
Syndig1l	-2.10652233672201	6.67942659932108	0.00183604355362901
Cldn10	-1.2505114966274	4.02526957229985	0.350479945751541
Gfra4	1.60838945007665	6.44675308340398	0.0859943642302258
Hoxc5	-6.29652268012457	3.34017478216977	0.0304989183498738
Nfu1	1.34634724995996	7.13819304796573	2.09010081494456e-12
Ttc9b	0.937134108928904	6.03163645890351	0.061478481455111
Rgs18	-7.97874211146679	3.83556738596379	0.00979042323992181
Zc4h2	1.34127196019489	6.28167716329666	2.78895968866912e-13
Gimap6	0.456337712596572	5.14154725114208	0.821713698096535
Lhfpl3	0.636576966560071	5.8381863750194	0.470970096402163
Bsx	-0.680206621247852	1.35099879229195	0.874892873616468
Cd99l2	-0.315940606169215	6.63303967538559	0.262161297341463
Lrrc57	2.25744092371844	6.55984859371952	3.36976509204988e-08
Srd5a1	-0.336984921502049	5.62506600406835	0.155553553249841
Slc25a45	1.68541452149427	3.10688259993001	0.215296397164746
Batf2	-2.90628146159385	3.94264649678858	0.0112363878459374
Fgf8	-2.81740567386795	3.06016038805719	0.267008979422857
Alkbh6	1.57253728034019	6.41525573562399	1.13029978556813e-11
Igfbp1	-1.13312965097158	3.20003785642536	0.66369228129516
C1qb	-6.46734067783425	4.68933183614404	1.65852881240505e-06
Bcl10	0.534018199975898	5.10004665149093	0.455154846874965
Socs3	0.705119697224483	2.77112130902708	0.804300752554389
Il1b	-3.09988155455137	2.26910423192045	0.124662937644935
Nrip3	3.16208235457991	8.89940055153337	1.60348037726725e-08
Cfd	-4.43160413375449	4.0679082111285	1.12805605090752e-07
Klk1	-2.44467169733408	4.7541772278346	0.0445365310149028
Cldn14	6.1394051523399	2.133158696827	0.0150094097446693
Atp6v1e1	3.886040517987	9.69175336319954	8.92697985240376e-64
Rabl3	1.02078242233387	5.42006052931236	0.0310779448497146
Cyb5d1	8.83212052242725	4.52362939475239	5.42596030610169e-23
Olfr715	0	0.639295229414493	1
Gsto1	0.773097693722916	6.47648667806151	0.00678188068173163
Derl3	0.00888157351462683	4.64301128962932	1
Gmnc	-0.057894507415451	4.92886936730711	0.979845354005552
Rnd2	0.302636841296539	5.66116375769877	0.483622591677958
Odf3	-4.20667884235137	2.64223246323021	0.0258379815197628
Znrf1	9.71232655537977	5.37991252208676	3.00945333274877e-32
Bccip	1.23963109405406	7.04563363385404	8.059905398514e-10
C1qc	-5.84957904731855	3.23995541858049	0.00202632977154365
Tsn	2.55409348715329	7.67639114264699	1.12330888183693e-25
Lypla1	1.59647441095161	6.98238026448951	1.10989496937268e-08
Ntmt1	0.987348591886923	6.24841285227187	0.00151805892444794
Cacybp	2.59026610593668	8.2636240224195	1.64972310967382e-26
Fgf3	1.31519724084592	0.689991278019064	0.999999999999999
Comt	1.88046450101249	7.67820051700394	1.70345270605018e-09
Tnnt3	-6.79518442448575	2.87679623457634	0.0900963741066691
Adipoq	0	0.639295229414493	1
Ccdc90b	0.143551890267518	6.24579114659763	0.679725782420667
Ccdc107	2.58658405781061	6.40531007291577	5.0050117838037e-20
Insig2	2.03843356325776	7.17180949220069	3.67062981116747e-21
Gm11437	6.54127532068243	2.47703378267685	8.44142745091161e-07
Chmp4c	-5.26838239005743	1.86411139381831	0.00227018567626898
Sigmar1	0.113526625317602	6.17857171586359	0.686457223967995
Fam3c	0.950244878941368	6.91789277373212	0.0026974541978169
Cd9	-2.37384553410754	5.01571843612941	0.0222960042775694
Tmed5	2.5792676569234	6.36103656509381	6.21713136152272e-22
Cdca4	0.0469877624096633	5.43258928283166	0.951760057236742
Srsf9	0.203825704782132	5.71349032863533	0.555891903612066
Syngr3	12.4372675686776	8.08061875790869	6.52265843635232e-96
Mob3b	-2.11343476076135	5.66095877619026	0.0323525175135075
Tmem182	-0.859903355860032	5.29062798458948	0.668670422261141
Lhfpl2	-2.44718717537262	5.99441250969655	0.000850722243037805
Lrat	-0.064124436249503	0.979872271418663	1
Gap43	2.06182823496511	8.85583192150801	9.48191016016242e-05
Rab3a	4.63258314296276	10.3047522891465	4.05672619162652e-98
Pcmt1	1.95253469953466	7.9821096852507	1.27603964226222e-14
Timp4	-0.60533990866315	4.44441196024411	0.188907607696781
Qdpr	0.740492571142979	7.19309905735024	0.0148873083788062
Clec7a	-4.22462679315614	2.65978416298874	0.0184460617225609
Crybb1	5.88544420889249	1.98931828127908	0.0176082514529979
Clic3	1.39917860466499	3.39845660920894	0.242214932966077
Lypd4	-5.97979813874899	2.31083985127603	0.00486007144496986
Ptcra	-0.302974603140388	2.43942454425296	0.87696276290624
Aig1	1.2969429671041	7.08835209756706	3.82971145307037e-07
Tmem98	-2.85448440334159	5.47743541543786	0.0308298089518845
C1ql4	-5.94759197442658	2.27335152600047	0.127862306827359
Bnip1	-0.246075099708115	5.87192425644621	0.578796140936744
Rgs9bp	0.212512116355736	3.74395452694509	0.902305674566895
Gjb2	-1.19050970896213	3.27433611593202	0.673962210383838
Tex30	-0.153450729075937	6.03476306878495	0.668015637208135
Il1a	-3.79672800023122	4.41648579989422	0.0228484204254839
Uchl3	0.985595803856289	6.66351631631888	3.12359210854558e-10
Spc25	0.994584499348002	4.68681820223495	0.457061875011252
Cela1	5.11913646566945	3.90297508130113	0.01513986303069
Sertad1	-0.124673207472758	5.5334885505041	0.904730462487662
Oaz3	-0.568166411369849	4.19671774278387	0.472155244524371
Prkcdbp	8.48793461709661	4.19542218375665	1.24068044449182e-14
Pdyn	-3.00596966859446	4.86281050174253	0.0529454486154554
Rab3c	3.27706155729068	9.39742946089129	2.70655628586946e-18
Fam213a	10.899259134495	6.55149014880992	1.94684543660201e-82
Prr18	-1.71438842589613	4.95926810540974	0.00697835031355827
Lhfpl1	-3.32605522646359	4.95661675136067	0.0173295455718981
Snrpb2	0.548725234237944	6.24367954177343	0.0760626759671988
Grb2	0.684051216865966	6.1322916025929	0.00457889141060112
Lhfpl5	0.774992241252432	5.05473899031651	0.28596499350798
Reep2	2.39353844809012	7.98080986712757	7.76745685924997e-10
Ccdc71l	-0.354745460688078	5.24118322114189	0.411387194615154
Mospd3	0.131715229619371	5.47295052490684	0.621103333909574
Cldn19	-1.88658181534703	3.91329761845915	0.172759602313875
Mob3c	-1.20697706334315	6.36693769070947	0.0109022420028352
Fcer1a	-6.24081048528856	2.4774274199051	0.0256909125458885
Fam58b	9.96387233796112	5.6253426621881	2.34400586590736e-33
Car4	4.28564140817563	6.94934923991612	0.0307151854065979
Tmem215	1.36715733021599	6.55177342624778	0.344797745329718
Scnm1	0.358291674195098	6.40983195260397	0.0623844673656343
Cldn2	-8.37320199610194	4.19371115514923	1.01047218556733e-05
Tmem174	2.00573748229444	3.38931559829797	0.462070936705496
Srsf2	0.435430276844103	7.06491064432295	0.248731098983811
Dram1	3.25440656222293	5.46976040580131	0.0135809775825117
Tmed1	0.0591994311419211	5.70630312664185	0.834641380740859
Hscb	0.0926452964438214	4.94093600147642	0.836212909549624
Klk11	-5.04196402669713	1.74665105850298	0.0124643430677968
Chmp4b	0.0945060387030924	5.95748930936417	0.740465618961874
Tk1	-1.75511075327344	5.26011183009562	0.00468681885859382
Thap2	-0.962462766733965	4.89445965676374	0.0456223317238984
Psmd10	0.379113453961009	6.67327004410061	0.275677047934426
Hoxb6	0	0.639295229414493	1
Ccdc134	0.111718513826955	5.56795348167469	0.839399628589557
Olfr350	0	0.639295229414493	1
Rnf223	-0.00844114409818592	4.75559581390745	1
Haus2	1.30134160836291	6.0194644108015	5.65028702492433e-10
Mob1a	-0.7381713148331	5.6330271500333	0.00444308046114254
Rit1	0.346893913899783	6.52348574441407	0.110722351301366
Wbp2nl	-5.54932446635088	3.7471968145707	1.48650050699223e-07
Cela2a	5.34997888864096	1.65591578064742	0.0249522738864928
Mageh1	0.217383496359797	6.83908834944579	0.476540748290933
Cenph	1.78389139074312	4.67142675663936	0.0505592602544273
Tpm4	1.29623363177608	5.54395297538614	1.09953987166106e-06
Tnfsf8	3.2936378908191	0.904698057761178	0.240111277593677
Cltb	2.31214335069755	7.85340070467302	2.83681966697817e-18
Eef1b2	2.11901758258709	7.78505090229256	1.44967634625343e-24
Tpgs2	1.81096034649954	7.5735603161647	5.92702455139179e-14
Bcl2l12	-0.594307620210059	3.11510142329744	0.506943949159322
Chmp2a	1.88390681218631	7.49405809224432	4.60183818779388e-17
Nrl	-2.05968341379129	4.36091134173213	0.00869411448211022
Ankrd66	-5.26598430701998	1.86566207514297	0.000227460995780365
Helt	-6.01580531816452	3.52860997249397	0.0305062862628614
Rab39	0.950989473438472	5.21795536562244	0.0306973001629376
