	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
ARIH1	125.7685	68.6481	91.2487	90.0015	74.7315	81.5485	36.7229	77.3097	77.123	70.498	59.2624	76.2768	89.3606	69.4546	65.7004	76.5366	80.1144	70.9803	75.9743	99.5209	74.49	84.9711	82.9273	112.6979	96.4298	70.7372	557.6502	74.0607	73.7332	73.03399999999999	71.58	83.7436	75.3172	95.7689	87.1737	32.9925	94.4484	50.3964	70.7921	90.7719	55.9187	80.09100000000001	78.1018	81.0153	68.8999	94.4678	71.4343	90.0497	79.861	90.0205	73.3769	76.2319	70.6319	104.637	103.9331	68.3805	96.6885	87.2195	40.6126	85.1148	58.0664	66.76100000000001	95.1854	104.1349	88.2793	76.6415	79.4215	72.1296	85.4415	91.9686	71.0072	90.6904	70.202	83.8701	66.8129	63.4867	80.7126	70.9083	88.3758	142.5493	82.0707	79.25399999999999	68.2338	61.5892	86.2031	77.5009	81.8864	71.2605	58.2799	96.0674	114.8168	62.7963	83.2345	72.1273	120.4176	77.2774	85.7793	33.418	94.7573	102.4792	0.0	67.3244	63.9318	69.3	68.0546	64.5833	86.4031	81.1549	78.5095	399.3127	104.4029	93.3647	65.6386	69.8388	51.7633	35.3036	102.1922	106.0991	83.9263	74.318	76.7117	71.8902	77.8388	90.6196	79.5042	112.3449	57.0182	78.18	88.6289	78.92699999999999
ARIH2	79.9918	119.3091	115.2363	107.1588	101.4737	97.796	111.38	103.4848	101.4138	128.0985	117.2766	89.3804	102.2277	121.8547	151.7987	93.1883	126.0117	141.5174	104.3273	93.7449	92.205	87.3885	95.8104	120.29899999999999	134.9585	97.2261	63.2354	96.6471	96.3977	76.5216	79.27600000000001	78.7112	138.9424	91.9607	94.7611	122.5254	112.3104	117.2896	95.4988	157.7522	96.2292	127.5482	122.2576	120.0712	117.3062	117.6285	114.6377	113.8588	98.7736	116.1416	119.4459	104.6767	100.9534	100.4802	88.5124	94.6456	99.5142	135.9446	101.4708	192.1576	111.2985	92.8573	130.6092	71.3661	157.0891	128.1022	147.1244	153.4854	119.449	77.0355	119.2725	91.9953	134.9356	125.708	129.743	114.194	110.3022	99.5112	89.4481	79.265	92.9501	93.4904	124.2259	106.6113	175.8448	119.0894	108.6059	114.6982	94.5076	134.0541	141.8615	109.8739	121.7544	106.527	138.6262	115.277	97.8016	136.4157	114.072	109.8412	241.4287	180.9173	80.5123	101.2068	94.6771	101.8782	104.9335	104.1859	100.5512	95.1166	103.8738	110.896	83.9115	131.7707	122.919	95.4436	120.3158	171.9419	103.65	126.8756	98.7536	97.1447	97.3142	161.1311	96.3355	128.0443	86.9532	144.3132	65.5155	113.2605
ASB11	0.0	0.0	1.2996	0.0	0.0	0.8624	1.1473	1.1141	3.3385	0.0	0.0	35.277	1.2683	1.7596	1.0422	0.523	0.0	0.0	2.4146	0.0	0.7689	2.9092	0.0	0.727	31.6904	1.1531	0.0	1.5805	2.5580000000000003	1.1387	1.6046	0.4147	1.4904	0.0	0.0	0.0	4.6889	0.0	4.0961	0.0	14.0895	6.892	5.3324	8.3969	1.6694	0.0	3.4789999999999996	0.0	0.7852	0.0	0.0	0.6766	4.0808	48.99	0.0	0.0	0.0	0.0	0.0	0.0	1.6684	0.0	0.0	0.0	0.0	1.2499	0.4393	0.0	5.725	3.4504	0.0	0.0	20.7507	19.7178	0.0	0.8536	1.6788	0.0	0.0	0.0	9.8347	0.0	0.7707	0.0	0.0	0.0	0.0	10.8076	0.0	3.6345	0.0	0.0	0.0	12.7426	2.1209	1.1772	30.4641	0.0	1.4115	0.23	0.0	17.7677	1.0876	12.0618	0.5439	2.2283	0.0	0.0	13.0064	0.0	7.2132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0346	0.0	0.0	0.5764	1.1932	0.0	0.0	0.0	0.0
ASB2	0.0	53.6828	66.2783	1.107	0.0	53.5065	54.3097	33.0835	43.5848	0.0	0.0	34.2539	40.2793	0.0	0.0	57.1081	39.5897	0.0	1.49	0.0	41.832	0.0	0.0	83.9294	36.4903	52.4233	0.0	55.4154	0.0	38.5258	230.3833	51.0307	41.1595	3.1437	64.0071	0.0	0.0	40.3199	44.7862	0.0	33.3941	40.2317	55.7579	0.0	75.0117	53.0806	0.0	0.0	59.9418	35.5844	64.7494	57.9359	38.3351	16.8024	89.8482	0.0	1.258	0.0	113.8797	0.0	33.6433	52.7675	0.0	24.212	40.9015	0.0	15.757	0.0	39.7611	36.7451	25.7722	44.15	46.0972	0.0	25.5964	56.4331	0.6087	52.8293	26.2773	23.5905	32.6998	61.0436	0.0	0.0	0.0	166.7882	32.7958	45.0866	28.4499	23.4705	0.0	57.2579	57.6775	51.4889	19.4803	50.9778	50.415	19.665	37.8599	0.6727	0.0	0.0	65.1115	0.0	187.2882	0.0	0.0	48.2077	35.5319	0.0	0.0	0.0	46.3148	41.1163	0.0	0.0	7.9869	0.0	2.2389	74.3076	123.0105	26.2189	36.6543	13.9932	64.1437	0.0	0.0	53.9456	15.2724	58.3671
ASB3	33.9031	15.4209	25.8634	16.2621	22.4119	24.8755	19.4562	22.6343	20.8022	35.7566	20.6338	24.8146	27.7288	28.4827	17.0034	14.0175	27.3251	35.8538	24.1605	34.9481	21.1907	19.4503	18.8228	30.5733	28.8773	26.6246	0.8022	21.3274	19.1139	28.8213	21.8944	32.6826	24.0954	18.6482	27.2051	30.4593	48.2236	18.4108	24.7363	24.3858	41.9055	31.0452	22.0797	21.5053	27.0091	22.6891	40.3539	19.8974	28.0384	22.8113	40.4564	23.7376	24.2416	5.2194	19.7882	8.0949	44.0505	15.0524	15.0819	25.3894	17.993	23.816999999999997	15.5358	37.1513	33.6671	22.7319	41.0345	40.6782	23.7774	25.8401	20.077	26.0603	17.8645	27.9597	24.0179	24.8447	30.333000000000002	24.2007	28.0812	28.3463	25.9775	17.6015	29.7804	22.8963	17.1246	22.13	21.1159	24.4584	28.1549	30.5369	14.5014	11.6523	17.618	22.4347	27.6287	27.1224	32.9043	77.6095	30.1151	47.465	14.0338	10.7451	38.7176	24.2944	18.1264	22.1931	12.4328	19.4728	26.2987	62.3869	45.3141	21.2864	20.4417	16.4986	40.2909	24.0422	26.9593	30.6485	27.3012	19.6466	29.0771	23.8335	21.9314	69.9238	31.4225	25.5928	25.0955	42.6882	17.4248	16.0631
ASB4	0.0	0.0	79.0936	0.0	0.9928	0.6072	0.0	0.6763	6.2386	0.0	0.0	23.0034	1.8588	0.0	117.5985	0.0	0.0	0.0	15.5144	146.8561	3.3371	0.0	1.2707	0.0	0.0	0.0	0.0	0.9819	11.5088	0.0	1.1561	0.7747	15.1531	0.0	99.0099	0.0	0.0	0.0	4.5479	0.0	39.6548	19.0085	1.0739	0.0	0.0	0.0	0.0	0.0	14.8704	36.1486	0.0	0.7092	0.8468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.219	119.2937	3.4063	166.5487	0.0	0.0	4.8576	0.0	0.0	0.5515	0.6686	0.0	0.0	0.0	3.627	0.0	0.0	0.0	0.0	0.0	0.0	39.7926	0.0	45.1837	0.0	0.0	0.0	3.6651	0.0	0.0	1.8173	0.0	0.0	91.6637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.7178	1.7692	0.0	94.3239	0.0	0.0	0.0	0.0	0.0	36.1772	0.0	1.8019999999999998	0.0	0.0	184.5474	1.1459	0.0	0.0	77.8964	0.0	56.0205	0.0	0.0
ASB9	0.0	0.0	0.0	0.0	0.0	1.8717	0.0	0.4134	0.0	0.6712	0.0	0.0	0.0	0.0	0.0	339.9894	0.0	0.0	1.6967	0.0	0.3395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3994	0.0	0.639	0.0	0.0	0.0	0.8453	0.0	0.7491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6863	0.8909999999999999	0.0	135.1499	0.0	70.9841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4245	0.0	1.9874	1.994	133.7169	0.7694	0.6428	0.0	0.0	0.0	0.0	64.2063	0.0	0.0	1.7234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.2273	0.0	0.0	0.0	0.0	0.0	0.0	3.8972	0.0	0.0	0.0	0.0	0.0	0.0	5.1431	1.0764	99.652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4595	0.0	85.5077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.3615	0.0	0.0	0.0	0.0
BARD1	39.0501	59.4026	69.2509	0.7408	8.6284	65.5029	35.1015	65.2391	10.6896	0.0	79.9892	82.6632	38.9903	68.6623	87.4534	58.5392	97.8333	0.0	30.7337	8.8065	89.0819	64.2282	49.3931	136.0862	86.3135	62.2779	0.0	67.3697	78.2334	93.1678	23.8927	86.7181	19.7739	53.8908	58.1085	71.9792	92.3096	10.4404	37.7507	0.0	65.5901	64.8534	80.2329	66.6707	1.2238	88.4142	11.099	3.3819999999999997	80.2639	75.4563	42.722	3.3393	37.3402	38.7151	63.0254	100.3691	90.9667	48.99100000000001	44.3201	0.0	53.7441	72.5028	108.0842	0.4931	0.0	0.6435	76.611	0.0	85.7998	61.4021	5.5164	83.6899	74.3591	63.1758	94.2863	48.9599	62.2646	82.391	46.4313	13.5626	87.1312	57.1805	0.0	1.5232	121.3014	76.0408	0.0	53.0147	79.8643	88.9803	0.0	0.0	37.1778	87.56299999999999	99.6078	23.1281	70.0409	45.0954	79.9526	7.436	269.5044	148.1895	130.1306	63.7068	97.613	33.2799	6.0089999999999995	73.7435	60.1765	53.6482	65.6611	104.3771	4.0186	2.0339	147.8401	71.4901	42.5883	79.8073	69.2717	0.0	0.0	91.8557	56.1297	0.0	75.8218	74.9746	61.626000000000005	31.7037	6.5419	99.1322
BFAR	40.7552	27.2191	30.7871	36.0976	41.1935	37.8326	22.7965	37.51	37.2743	36.8347	39.8568	41.2133	35.7486	33.7001	19.5189	35.2127	31.495	40.3689	31.6168	48.4859	34.9459	34.8456	9.6378	53.3049	33.3936	22.6015	0.5213	39.5159	31.7067	32.2125	35.4495	58.1483	43.7539	27.8434	27.9792	37.3098	60.6448	31.3514	29.6508	92.4486	32.4405	41.0009	31.908	33.1139	30.018	36.4299	56.0034	63.0971	38.3905	80.1694	66.2958	26.4595	34.4548	44.9721	40.3953	64.5418	26.6861	71.7035	86.7869	6.4909	38.8973	39.5733	20.4269	56.3029	30.5166	59.2478	29.9499	28.397	31.8727	38.1817	63.4752	28.8944	36.7543	40.3986	40.7688	35.9584	31.6413	37.2874	31.5883	52.5973	39.7814	30.7824	48.328	110.0888	87.6416	45.632	21.6035	43.144	44.99100000000001	18.6057	36.5305	28.4908	32.0001	34.874	46.2888	31.8881	35.5474	12.1511	38.847	24.096	40.527	5.2442	41.5973	33.0675	31.816	37.8338	39.0043	34.6024	37.0	82.5525	25.5874	27.1163	25.9631	24.8106	39.4547	84.5848	32.5513	17.0702	20.7543	39.0035	76.1712	32.4781	39.9562	14.6609	24.9271	34.7173	48.5512	1.4074	42.4501	38.1719
BIN2	0.0	31.5679	0.9125	0.0	0.6495	0.9254	16.8111	14.2247	13.0162	0.0	0.0	0.4346	1.1397	2.1835	28.4301	0.5395	5.0278	0.0	3.7341	0.0	6.4417	0.0	0.4706	1.2121	1.5082	1.7981	0.0	0.9423	1.5978	3.0856	0.6378	0.5908	4.0827	0.0	5.4408	0.7615	0.0	17.0182	10.5723	0.0	5.8348	21.3677	0.8007	1.8364	0.9470000000000001	0.6224	0.8546	3.4832	0.4614	0.0	35.266	3.2885	3.9775	0.6007	0.0	1.308	0.0	1.5689	0.4373	0.0	73.8216	0.0	0.5505	0.3443	0.0	0.4011	0.6322	0.0	7.3906	1.0305	1.3983	1.1363	1.4829	2.0728	0.0	1.3176	1.7989	0.0	0.0	1.1719	5.4065	3.3956	0.0	0.0	0.0	1.0609	0.0	1.2207	13.1962	111.749	0.0	0.0	0.0	2.8173	1.1351	2.6274	3.2532	0.7115	46.5408	0.6304	109.0813	0.0	0.0	0.0	0.0	1.2751	0.0	0.0	0.8358	0.0	0.5126	0.0	0.0	0.0	0.0	0.2184	1.3104	0.5206	1.2284	0.0	0.0	5.99	1.4583	0.0	42.8666	0.0	0.0	0.0	0.4911	3.4629
BIRC2	87.3932	120.6327	88.6903	125.7433	120.3069	82.1058	116.2356	86.5786	92.8671	143.0341	82.5995	84.6827	81.0441	103.999	68.9705	113.781	103.28	160.5298	94.6764	163.56799999999998	94.2229	109.9814	114.1547	121.75	90.2296	108.7543	30.6644	84.8849	85.5564	117.0671	105.0557	104.8823	97.4265	123.2389	85.7016	71.5054	78.2476	85.604	91.5152	100.1388	109.3777	74.2714	96.4079	85.3578	94.3513	118.5468	122.9366	127.6237	122.3462	98.6528	95.6422	77.3385	99.0746	81.93700000000001	97.583	113.3493	125.9911	122.9115	61.8711	134.8476	102.8889	107.2367	95.8059	114.035	63.2157	82.5583	105.6851	94.8925	82.5092	92.891	74.8817	108.6041	80.3479	100.4801	98.4004	82.4496	96.8838	89.4961	118.3578	96.3945	95.1673	101.182	68.2656	37.6915	98.0522	64.5241	104.6721	123.7572	89.4682	91.5787	118.0723	114.7004	84.7428	97.3301	86.0263	96.4401	98.4044	81.3185	98.5877	150.94799999999998	189.9625	147.9761	104.4621	97.6955	85.8089	104.537	118.0044	104.0013	104.2672	21.5851	90.0242	93.1494	103.7516	78.03	113.8751	78.547	112.986	114.4934	92.2212	53.6188	121.4492	111.5225	107.4067	55.0326	101.522	91.9106	139.6893	37.8558	69.6506	79.3297
BIRC3	147.4243	125.3194	73.8859	90.0448	117.4323	29.3221	78.2896	104.1305	60.5269	100.7574	115.8689	51.8141	107.2832	84.4532	163.1665	101.4833	87.0169	144.8075	109.2793	96.6311	71.2473	94.9181	106.101	34.9219	0.7821	66.5676	0.0	15.0728	44.1029	78.7159	57.2255	101.8255	23.8063	22.4853	101.5934	83.8045	95.0122	54.8052	66.115	0.0	217.5816	43.1446	53.1997	49.9428	84.958	81.6257	84.899	0.0	103.1591	120.2639	148.656	151.2163	70.3682	0.0	62.2122	57.0442	54.4678	59.919	135.7425	81.08	72.1406	51.7684	103.2336	210.0573	0.0	129.8879	94.6236	0.0	146.2785	0.4404	70.2868	87.3958	39.7572	111.2588	56.0604	83.3022	104.12200000000001	82.49	106.7257	0.0	33.7583	92.2823	171.59799999999998	86.1547	84.9535	49.7643	0.0	61.5905	59.9602	103.8599	103.0481	113.4282	164.0846	65.2001	0.0	46.1179	70.2941	20.4518	15.1811	82.3089	0.0	0.0	0.0	82.7195	82.1788	0.0	63.6446	0.0	44.1254	0.0	1.6548	133.8356	82.3593	89.9634	65.6435	121.6106	105.9046	0.4112	93.5045	0.0	83.5063	70.403	86.8231	0.0	75.0606	98.7743	38.3128	61.1532	82.3005	104.9238
BIRC6	150.7461	193.9183	113.9311	173.7292	212.5858	132.7655	182.7765	116.2022	175.8527	170.4488	143.4022	119.7717	132.7289	171.1986	142.5877	129.9006	240.3674	84.1957	179.90599999999998	109.415	131.455	162.602	168.5366	118.4737	144.3943	160.4368	217.9531	137.0402	126.1475	125.6493	109.8815	123.1204	212.4862	112.7338	130.5771	105.2458	114.454	213.3589	144.7984	178.2656	180.0578	201.2609	153.3089	165.8709	154.0634	127.0922	156.4138	250.2004	119.9366	125.8231	120.8613	138.9697	169.6015	177.1798	126.7218	151.1018	118.3567	128.3643	115.4761	107.321	183.7117	179.9579	146.6168	162.1669	161.4023	142.4587	132.4286	247.3127	163.5695	119.5531	96.6	151.0844	152.4152	142.9868	145.5912	124.1405	140.2854	140.2739	177.6847	120.9844	130.1809	151.8416	149.1229	94.6448	221.6525	168.5144	114.2323	219.5242	128.6956	111.0767	147.0358	156.4958	151.9596	142.9532	131.1318	191.6044	133.5442	158.4094	150.7976	161.2957	66.702	89.4927	118.4848	193.5992	100.1076	116.6662	115.3733	98.561	110.0191	146.1241	99.9337	165.4083	179.3435	281.7161	92.9947	78.7691	133.0867	159.5705	122.6586	227.6004	142.119	179.588	132.2948	88.4736	115.7407	120.6395	139.168	136.7153	180.3981	148.3839
BIRC7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0036	0.0	0.0	0.0	0.0	0.0	0.1937	0.0	0.0	0.0	0.0	0.0	1.3119999999999998	0.0	0.3167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.2735	42.0068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0823	0.4422	0.0	0.0	0.0	0.414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.9694	0.0	0.0	0.0	20.831999999999997	0.0	0.0	0.0	0.0	0.0	13.4907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMI1	0.0	13.9909	8.1866	0.5792	9.7873	9.1581	9.8913	17.1209	7.459	9.7099	1.3404	8.8289	15.5349	5.1191	0.2995	7.2981	0.0	4.632	13.8054	5.8339	8.8167	11.2806	0.0	16.0709	8.2239	11.7719	0.0	7.8771	12.2863	24.6836	4.8166	20.6572	9.7354	0.0	8.2049	1.3528	10.2559	6.3759	9.3212	7.2066	24.128	13.2413	10.8442	14.8154	9.8779	15.2841	12.5221	9.6805	18.1891	13.3874	4.0719	11.2575	7.5435	0.0	9.9804	10.1163	2.2387	10.8891	9.7215	19.7399	8.1892	25.1346	4.4926	22.8934	3.4191	6.2724	17.9215	4.235	17.3975	17.2024	6.3963	6.202999999999999	12.6507	9.7275	0.0	15.3878	13.2472	19.342	12.255999999999998	2.3941	10.6222	13.007	0.0	16.7126	16.8194	0.0	6.3114	8.216000000000001	10.7193	30.9056	0.0	3.2625	0.9576	9.0202	17.7885	10.15	4.9403	0.0	15.7413	0.0	0.0	0.0	17.9684	6.4967	13.062000000000001	17.5468	9.7328	14.3116	8.3663	0.0	19.8311	8.8262	10.2876	18.619	14.6104	0.0	0.0	9.3007	17.2389	0.0	14.3831	7.3931	8.3032	31.7072	9.1683	3.9618	0.0	7.5984	0.0	11.6601
BRAP	66.7291	62.5098	50.5957	167.52599999999998	68.2187	74.5765	63.6094	78.3217	62.2086	53.0562	92.98	62.1861	63.5312	63.3801	69.385	83.2702	66.4242	42.4432	66.1649	73.0753	64.602	54.2911	30.076	77.8933	68.2683	64.7347	10.4266	66.7612	79.4987	61.4846	70.2181	72.7066	60.2243	85.4711	66.8182	74.0892	60.995	67.267	64.4745	50.5073	67.2292	50.6303	78.6833	68.1728	64.0231	55.2429	78.2986	58.3268	78.8406	58.4462	97.5086	67.487	63.3254	85.6882	55.9752	117.3702	58.3637	53.3173	122.8579	85.8169	65.0657	64.1974	53.824	147.4812	38.0693	65.3029	79.778	70.4631	64.2596	75.7114	81.2657	67.8446	66.8156	71.3813	56.7074	58.708999999999996	70.9124	57.8136	62.917	118.7045	72.223	82.0464	55.0674	89.0349	70.3312	76.2442	50.4642	61.7183	85.7164	81.6869	30.9511	95.4648	81.1734	69.72800000000001	83.2173	68.0449	70.9975	43.0214	61.31	93.1679	154.194	20.7762	50.248000000000005	66.9512	44.3488	45.0975	70.584	66.4828	76.885	6.0739	106.6039	70.53399999999999	69.241	59.4342	70.0349	25.3878	79.9235	83.9133	76.7938	76.9054	85.5969	66.2566	60.023	2.2601	71.4354	68.6838	44.146	84.8653	69.8218	88.4928
BRCA1	120.3826	70.0764	40.4143	0.0	34.0844	80.1284	42.8365	93.7444	32.5467	107.2765	52.3721	78.2636	47.2431	61.3911	54.426	168.8001	46.9123	16.5205	103.1408	78.0689	35.1217	56.2045	123.7781	20.0958	66.2757	62.6968	254.2988	70.5483	71.7334	67.8793	92.5034	53.5715	50.5312	42.6998	99.6753	47.9679	102.4748	42.4864	59.2777	0.0	79.2879	44.6355	41.0671	52.4742	18.5138	162.6278	78.3237	34.3064	99.3767	37.2028	4.8336	61.155	51.9417	29.7936	39.5111	0.0	87.7958	36.6148	0.6602	117.3195	67.4315	106.8634	67.7033	0.0	1.1096	111.7008	74.1859	55.8315	79.524	73.2448	38.6821	61.0233	89.7138	80.1814	21.4208	26.2896	51.098	47.7858	45.1837	81.2995	79.3426	53.431000000000004	0.0	0.0	2.0269	170.1089	32.7599	45.8568	79.1722	100.303	35.1884	40.7713	1.7785	72.3427	31.2701	58.8067	57.3882	39.7315	24.5656	247.7505	207.921	0.0	43.9494	45.0071	75.5446	0.0	128.7717	43.2546	110.531	0.0	40.1971	5.4087	57.6043	50.3364	20.6027	9.9098	14.1763	131.7514	200.6934	0.0	145.3189	51.0316	44.6211	0.0	47.4219	108.3744	15.9411	7.4455	20.384	0.9085
BTRC	85.6144	90.5694	77.0618	53.6854	73.3373	76.4152	58.8029	73.3368	69.3349	54.9525	89.7446	71.115	84.0601	70.4652	77.7338	71.9916	78.619	97.8484	75.5481	89.521	77.056	87.8241	78.8075	86.2573	96.5899	73.1674	130.9814	83.2421	63.9725	72.6501	83.3707	89.507	75.8393	75.3061	70.5987	58.5994	135.8509	73.8242	84.6073	39.9362	87.2613	67.9063	90.3723	76.5174	76.1492	81.6389	66.1742	78.4849	95.6974	96.8128	93.7383	76.0793	79.5187	105.2295	65.0745	64.2213	83.2568	96.7432	57.2347	83.1121	81.3312	79.0661	72.1097	122.1197	110.1865	81.1899	82.3738	89.7458	76.8528	80.9708	94.3412	98.3468	81.3735	88.0393	75.6415	66.4077	75.4474	82.0807	63.5806	73.2259	76.6984	85.9171	89.6027	66.2156	117.9694	95.6654	80.4581	74.9591	107.7558	63.1544	106.6796	68.4975	78.3201	82.8043	69.8408	86.6224	80.564	212.5197	79.9313	140.2947	1.4421	13.7624	97.4067	92.9644	89.1838	116.0518	85.805	78.2679	75.7415	149.1937	87.0103	84.8619	109.4375	112.8108	70.4502	109.7051	72.4958	76.9626	90.8242	94.9348	88.8238	94.4726	72.0291	139.3588	80.4657	76.2193	94.0947	52.7619	60.9672	76.4312
