uniprot	unigene	gene	index	order
E9Q7L0_MOUSE	Ogdhl	Ogdhl	35124	0
A0A0G2JF02_MOUSE	Traj4	Traj4	43027	0
E9Q1X6_MOUSE	6430550D23Rik	6430550D23Rik	1746	0
A0A0G2JFS9_MOUSE	Atg4a-ps	Atg4a-ps	3450	0
E9Q9Q5_MOUSE	1700113H08Rik	1700113H08Rik	520	0
A0A0N4SVQ0_MOUSE	Prss47	Prss47	38126	0
A0A075B5I9_MOUSE	Trbv23	Trbv23	43243	0
A0A140LIW3_MOUSE	Frmpd3	Frmpd3	8442	0
E9PUZ9_MOUSE	Pdzrn4	Pdzrn4	37103	0
K7N6X9_MOUSE	Gm6337	Gm6337	21328	0
L7N2D6_MOUSE	Gm3047	Gm3047	14944	0
A0A075B5M8_MOUSE	Igkv12-38	Igkv12-38	24844	0
S4R181_MOUSE	Ccdc166	Ccdc166	4590	0
E9QAA1_MOUSE	Zfp758	Zfp758	45503	0
A0A0G2JE22_MOUSE	Traj44	Traj44	43032	0
V9GXK1_MOUSE	Ccpg1os	Ccpg1os	4751	0
A0A0B4J1J5_MOUSE	Ighv9-3	Ighv9-3	24813	0
A0A338P791_MOUSE	T2	T2	41878	0
D3YUK6_MOUSE	Vmn2r27	Vmn2r27	44642	0
M0QW81_MOUSE	Gm3488	Gm3488	18310	0
L7N203_MOUSE	Vmn2r28	Vmn2r28	44643	0
A0A075B5V7_MOUSE	Ighv1-43	Ighv1-43	24672	0
A0A140T8M1_MOUSE	Igkv10-96	Igkv10-96	24839	0
A0A0B4J1I8_MOUSE	Igkv4-59	Igkv4-59	24927	0
A0A0B4J1K1_MOUSE	Trav4-3	Trav4-3	43146	0
L7N276_MOUSE	Gm9602	Gm9602	23226	0
J3QPW6_MOUSE	1700122O11Rik	1700122O11Rik	533	0
E9QA14_MOUSE	Gm15097	Gm15097	10899	0
F6VS78_MOUSE	Olfr773	Olfr773	36337	0
A0A338P719_MOUSE	Gm1043	Gm1043	9066	0
D3YYZ1_MOUSE	Ldlrad1	Ldlrad1	31515	0
G5E845_MOUSE	Kcnk16	Kcnk16	25497	0
A0A0B4J1H6_MOUSE	Igkv2-137	Igkv2-137	24900	0
E9Q1Y9_MOUSE	Krt83	Krt83	25873	0
J3QMC7_MOUSE	S100a2	S100a2	39728	0
A0A0B4J1H0_MOUSE	Trbv12-1	Trbv12-1	43227	0
L7N1Y6_MOUSE	Olfr889	Olfr889	36454	0
A0A075B6D5_MOUSE	Igkv19-93	Igkv19-93	24893	0
E9Q4M0_MOUSE	Tmem44	Tmem44	42697	0
A0A0G2JEW3_MOUSE	Traj9	Traj9	43054	0
A0A140LHH9_MOUSE	Gm35339	Gm35339	18659	0
A0A0B4J1F3_MOUSE	Lilra6	Lilra6	31591	0
A0A1L1SQF6_MOUSE	Olfr1328	Olfr1328	35498	0
A0A0A6YXX7_MOUSE	Gm20807	Gm20807	13438	0
D3Z286_MOUSE	Tmppe	Tmppe	42765	0
J3QP60_MOUSE	A630023A22Rik	A630023A22Rik	2038	0
E9Q0A8_MOUSE	Krtap20-2	Krtap20-2	25898	0
A0A1B0GRV7_MOUSE	Gm17949	Gm17949	11784	0
A0A087WQA2_MOUSE	E130114P18Rik	E130114P18Rik	7112	0
L7N1Y0_MOUSE	Dnah7b	Dnah7b	6801	0
D3Z347_MOUSE	Slx	Slx	40841	0
A0A571BF58_MOUSE	Neb	Neb	34514	0
A0A494BB12_MOUSE	H2-Ob	H2-Ob	23851	0
A0A075B5S1_MOUSE	Ighv9-1	Ighv9-1	24811	0
A0A0A6YW58_MOUSE	Ighv8-2	Ighv8-2	24803	0
M0QWR8_MOUSE	Gm6614	Gm6614	21498	0
K7N665_MOUSE	Gm7995	Gm7995	22296	0
A0A1D5RMD1_MOUSE	Gm16486	Gm16486	11419	1
D3Z338_MOUSE	BC048609	BC048609	3772	1
A0A3B2W7J0_MOUSE	Gm5698	Gm5698	20885	0
S4R1L6_MOUSE	Mzf1	Mzf1	34298	0
A0A075B5L5_MOUSE	Igkv4-86	Igkv4-86	24947	0
D3YY33_MOUSE	Lrrc31	Lrrc31	31777	0
F8VQ18_MOUSE	Olfr574	Olfr574	36122	0
E9Q6D8_MOUSE	C6	C6	4269	0
F6Y113_MOUSE	Gm1110	Gm1110	9202	0
B1AQP7_MOUSE	Apol7b	Apol7b	3124	0
E9Q9A6_MOUSE	Il20rb	Il20rb	25076	0
G3UYD9_MOUSE	Gm19345	Gm19345	13090	0
D3Z5G0_MOUSE	Pydc4	Pydc4	38383	1
A3KG45_MOUSE	Gm6880	Gm6880	21648	1
A0A140T8P7_MOUSE	Igkv8-21	Igkv8-21	24970	0
A2A4M7_MOUSE	Gm11565	Gm11565	9366	0
A0A075B648_MOUSE	Trav12-3	Trav12-3	43088	0
G5E8C1_MOUSE	Vmn1r67	Vmn1r67	44421	0
D3Z7A9_MOUSE	Lilra5	Lilra5	31590	0
E9Q069_MOUSE	Vmn1r157	Vmn1r157	44288	0
A0A087WS15_MOUSE	Cyp4a30b	Cyp4a30b	6203	0
A0A140T8M5_MOUSE	Igkv6-15	Igkv6-15	24959	0
E9Q2J1_MOUSE	Aym1	Aym1	3607	0
V9GX06_MOUSE	Gm11214	Gm11214	9221	0
A0A571BEN2_MOUSE	Gm10130	Gm10130	8957	0
E9PWW0_MOUSE	Vmn2r103	Vmn2r103	44606	0
A0A075B5K2_MOUSE	Igkv9-124	Igkv9-124	24983	0
A0A087WPC3_MOUSE	Cyp4a29	Cyp4a29	6201	0
D3Z642_MOUSE	4930595D18Rik	4930595D18Rik	1440	0
E0CZ26_MOUSE	Kctd18	Kctd18	25543	0
A2ART8_MOUSE	Tgm7	Tgm7	42318	0
F6ZIG1_MOUSE	Gm17026	Gm17026	11497	1
A2ALW2_MOUSE	Zkscan16	Zkscan16	45641	0
E9PXF0_MOUSE	Pcdh17	Pcdh17	36887	0
J3QMJ4_MOUSE	Smlr1	Smlr1	40917	0
E9QAZ9_MOUSE	Vmn2r100	Vmn2r100	44603	0
D3Z6E3_MOUSE	Chst13	Chst13	5289	0
A0A087WRR7_MOUSE	Zfp383	Zfp383	45339	0
A0A1W2P7T6_MOUSE	Krtap10-10	Krtap10-10	25880	0
J3KMI0_MOUSE	Gm20815	Gm20815	13441	0
V9GXQ2_MOUSE	Gm17087	Gm17087	11520	0
A0A1D5RM54_MOUSE	Mroh3	Mroh3	33897	0
A2AWL9_MOUSE	Rhox2c	Rhox2c	38911	0
E9PZM7_MOUSE	Scaf11	Scaf11	39825	0
E9PXC3_MOUSE	Cyp2c69	Cyp2c69	6139	0
E9Q5P1_MOUSE	Gm3636	Gm3636	19432	0
E9PW21_MOUSE	Vmn2r74	Vmn2r74	44693	0
E9PXM3_MOUSE	Vmn1r177	Vmn1r177	44307	0
A0A1B0GT64_MOUSE	Zfp873	Zfp873	45560	0
A0A087WRH0_MOUSE	Zfp951	Zfp951	45592	0
A2BFU4_MOUSE	Gm14403	Gm14403	10598	0
K7N6J4_MOUSE	Vmn1r121	Vmn1r121	44262	0
F6T2D2_MOUSE	Gm21994	Gm21994	13773	0
E9QAF1_MOUSE	Spata31d1c	Spata31d1c	41284	0
A0A2I3BQ57_MOUSE	Olfr682-ps1	Olfr682-ps1	36239	0
A0A075B5Z7_MOUSE	Trav5-1	Trav5-1	43153	0
F2Z3U3_MOUSE	Raph1	Raph1	38582	0
E9Q5I3_MOUSE	Muc5b	Muc5b	34128	0
A0A0U1RQ84_MOUSE	Zfp626	Zfp626	45447	0
A2AP83_MOUSE	Fnd3c2	Fnd3c2	8341	0
A0A571BDF8_MOUSE	Gm2411	Gm2411	13837	0
A0A1W2P827_MOUSE	Gm12216	Gm12216	9644	0
F6ZE64_MOUSE	Lonrf2	Lonrf2	31681	0
A0A0G2JDE4_MOUSE	Traj2	Traj2	43005	0
A0A0G2JG17_MOUSE	Trav23	Trav23	43135	0
F6ZR08_MOUSE	Gm15056	Gm15056	10880	0
A0A1B0GSF4_MOUSE	Olfr65	Olfr65	36203	0
A0A1B0GRF0_MOUSE	Sult2a7	Sult2a7	41741	0
A0A075B6D4_MOUSE	Trav6-5	Trav6-5	43166	0
A0A494BAW1_MOUSE	Duox2	Duox2	7017	0
E9PWJ7_MOUSE	Abca16	Abca16	2267	0
A0A1W2P728_MOUSE	Gm10318	Gm10318	9026	0
A0A0G2JGH6_MOUSE	Zfp804b	Zfp804b	45528	0
A0A140LHN3_MOUSE	Olfr753-ps1	Olfr753-ps1	36315	0
E9Q8A4_MOUSE	Fbxw28	Fbxw28	8139	0
J3KMM7_MOUSE	A630095N17Rik	A630095N17Rik	2053	0
D3YYY8_MOUSE	Arhgef26	Arhgef26	3238	0
G3X9G9_MOUSE	Mettl7a3	Mettl7a3	32377	0
G3UW88_MOUSE	Gm44	Gm44	20095	1
E9Q6Y4_MOUSE	Zfp94	Zfp94	45581	0
A0A0A6YYE8_MOUSE	Tcrg-V7	Tcrg-V7	42156	1
L7N480_MOUSE	Fam71e2	Fam71e2	7981	0
A2AVT5_MOUSE	Olfr1164	Olfr1164	35321	0
A0A140LIP3_MOUSE	4933424G06Rik	4933424G06Rik	1578	0
A0A1B0GSG0_MOUSE	Olfr548-ps1	Olfr548-ps1	36093	0
A0A5F8MPH8_MOUSE	Tnxb	Tnxb	42877	0
A0A0G2JDG5_MOUSE	Iglj3	Iglj3	24993	0
A0A075B5T8_MOUSE	Ighv15-2	Ighv15-2	24740	0
E0CX47_MOUSE	Nxpe5	Nxpe5	35058	0
F7D8Y4_MOUSE	Gm17079	Gm17079	11518	0
A0A1B0GRJ3_MOUSE	Gm6657	Gm6657	21530	0
E9Q5B4_MOUSE	Zscan29	Zscan29	45709	0
F8VQ84_MOUSE	Olfr292	Olfr292	35830	0
L7N298_MOUSE	Gm3424	Gm3424	17813	0
E9Q7U8_MOUSE	Vmn2r35	Vmn2r35	44651	0
E9PVX1_MOUSE	Olfr39	Olfr39	35930	0
A0A2I3BS13_MOUSE	Olfr680-ps1	Olfr680-ps1	36237	0
A0A0G2JFD7_MOUSE	Traj3	Traj3	43016	0
E9Q2M4_MOUSE	Zfp867	Zfp867	45553	0
E9Q365_MOUSE	Vmn1r101	Vmn1r101	44246	0
L7N466_MOUSE	Mthfsl	Mthfsl	34083	0
L7N2B7_MOUSE	Vmn2r77	Vmn2r77	44696	0
A0A075B5Q0_MOUSE	Ighv5-6	Ighv5-6	24779	0
A0A0G2JDH7_MOUSE	Traj47	Traj47	43035	0
E9PXM2_MOUSE	1700003H04Rik	1700003H04Rik	124	0
A0A0B4J1H2_MOUSE	Trbv13-3	Trbv13-3	43232	0
A2A9K7_MOUSE	Cnksr1	Cnksr1	5525	0
G3UY57_MOUSE	Trim15	Trim15	43304	0
A0A075B5T6_MOUSE	Ighv10-3	Ighv10-3	24726	0
A0A140T8U8_MOUSE	Mrgpra9	Mrgpra9	33867	0
L7N291_MOUSE	Gm8857	Gm8857	22795	0
E9Q3F5_MOUSE	Vmn2r76	Vmn2r76	44695	0
A0A075B699_MOUSE	Trav9d-1	Trav9d-1	43198	0
L7N2C5_MOUSE	Gm3264	Gm3264	16549	0
A2ARR8_MOUSE	Gm14409	Gm14409	10602	0
A0A075B5V2_MOUSE	Ighv1-34	Ighv1-34	24662	0
E9PYY6_MOUSE	BC021785	BC021785	3729	1
G3X8Y2_MOUSE	1810062G17Rik	1810062G17Rik	594	0
A0A075B651_MOUSE	Trav4-4-dv10	Trav4-4-dv10	43147	0
E9Q6S0_MOUSE	Zfp597	Zfp597	45428	0
D3Z5D4_MOUSE	Cd209g	Cd209g	4808	0
E9Q1Z6_MOUSE	Gm14548	Gm14548	10670	0
A0A0G2JF06_MOUSE	Traj41	Traj41	43029	0
A0A087WRX0_MOUSE	D730001G18Rik	D730001G18Rik	6325	1
K7N6V2_MOUSE	Vmn2r58	Vmn2r58	44676	0
E9PWV0_MOUSE	Cyp2t4	Cyp2t4	6178	0
A2AF33_MOUSE	Tmsb15b1	Tmsb15b1	42785	0
A0A1L1SSS5_MOUSE	Olfr912	Olfr912	36476	0
A0A3B2W4A7_MOUSE	Vmn2r53	Vmn2r53	44671	0
F8WGU9_MOUSE	Cyp4a31	Cyp4a31	6204	0
A0A140T8M4_MOUSE	Igkv8-19	Igkv8-19	24969	0
MFS10_MOUSE	Mfsd10	Mfsd10	32401	0
MLC1_MOUSE	Mlc1	Mlc1	33704	0
MKS1_MOUSE	Mks1	Mks1	33701	0
MINY4_MOUSE	Fam188b	Fam188b	7881	1
MMAB_MOUSE	Mmab	Mmab	33726	0
MET24_MOUSE	Mettl24	Mettl24	32368	0
MET17_MOUSE	Mettl17	Mettl17	32358	0
MPH6_MOUSE	Mphosph6	Mphosph6	33821	0
MPIP1_MOUSE	Cdc25a	Cdc25a	4889	0
NUD17_MOUSE	Nudt17	Nudt17	34992	0
MPP9_MOUSE	Mphosph9	Mphosph9	33823	0
MOR2B_MOUSE	Morc2b	Morc2b	33794	0
OAS1D_MOUSE	Oas1d	Oas1d	35075	0
P3H2_MOUSE	P3h2	P3h2	36718	0
PA2GC_MOUSE	Pla2g2c	Pla2g2c	37423	0
PI5PA_MOUSE	Inpp5j	Inpp5j	25163	0
PLS1_MOUSE	Plscr1	Plscr1	37537	0
PRS28_MOUSE	Prss28	Prss28	38107	0
PIHD1_MOUSE	Pih1d1	Pih1d1	37320	0
PPP6_MOUSE	Ppp6c	Ppp6c	37855	0
PPIC_MOUSE	Ppic	Ppic	37745	0
PRKDC_MOUSE	Prkdc	Prkdc	37966	0
PPM1G_MOUSE	Ppm1g	Ppm1g	37765	0
PRDX3_MOUSE	Prdx3	Prdx3	37909	0
PSMG1_MOUSE	Psmg1	Psmg1	38221	0
PYRD_MOUSE	Dhodh	Dhodh	6665	0
RAB9B_MOUSE	Rab9b	Rab9b	38491	0
RASEF_MOUSE	Rasef	Rasef	38600	0
RAB15_MOUSE	Rab15	Rab15	38435	0
RAF1_MOUSE	Raf1	Raf1	38534	0
RAB20_MOUSE	Rab20	Rab20	38440	0
RIMS2_MOUSE	Rims2	Rims2	38961	0
RGS1_MOUSE	Rgs1	Rgs1	38845	0
RL38_MOUSE	Rpl38	Rpl38	39387	0
RPC8_MOUSE	Polr3h	Polr3h	37667	0
S35G2_MOUSE	Slc35g2	Slc35g2	40650	0
S22AH_MOUSE	Slc22a17	Slc22a17	40496	0
S43A3_MOUSE	Slc43a3	Slc43a3	40696	0
S4A11_MOUSE	Slc4a11	Slc4a11	40714	0
SC5A2_MOUSE	Slc5a2	Slc5a2	40732	0
SC24A_MOUSE	Sec24a	Sec24a	40011	0
SAM9L_MOUSE	Samd9l	Samd9l	39775	0
SCLY_MOUSE	Scly	Scly	39916	0
SART3_MOUSE	Sart3	Sart3	39800	0
SESN2_MOUSE	Sesn2	Sesn2	40174	0
SETD4_MOUSE	Setd4	Setd4	40183	0
SEPT6_MOUSE	Sept6	Sept6	40083	2
SNX11_MOUSE	Snx11	Snx11	41143	0
SNTA1_MOUSE	Snta1	Snta1	41132	0
SPEG_MOUSE	Speg	Speg	41328	0
SLFN9_MOUSE	Slfn9	Slfn9	40820	0
SORC2_MOUSE	Sorcs2	Sorcs2	41194	0
SP1_MOUSE	Sp1	Sp1	41230	0
SIAT6_MOUSE	St3gal3	St3gal3	41558	0
SPA9_MOUSE	Serpina9	Serpina9	40128	0
SL7A1_MOUSE	Slc7a1	Slc7a1	40762	0
SIR4_MOUSE	Sirt4	Sirt4	40366	0
SMYD5_MOUSE	Smyd5	Smyd5	40957	0
SP130_MOUSE	Sap130	Sap130	39783	0
SIX2_MOUSE	Six2	Six2	40374	0
SMCE1_MOUSE	Smarce1	Smarce1	40871	0
SKIT9_MOUSE	Skint9	Skint9	40399	0
SH2D5_MOUSE	Sh2d5	Sh2d5	40263	0
SH319_MOUSE	Sh3d19	Sh3d19	40275	0
SRGEF_MOUSE	Sergef	Sergef	40092	0
SMG9_MOUSE	Smg9	Smg9	40896	0
SPT4B_MOUSE	Gm3258	Gm3258	16508	1
TGBR3_MOUSE	Tgfbr3	Tgfbr3	42305	0
TIM50_MOUSE	Timm50	Timm50	42398	0
TGON1_MOUSE	Tgoln1	Tgoln1	42319	0
TF7L1_MOUSE	Tcf7l1	Tcf7l1	42120	0
TPRGL_MOUSE	Tprgl	Tprgl	42959	3
KY_MOUSE	Ky	Ky	25939	0
LTBP1_MOUSE	Ltbp1	Ltbp1	31872	0
MARH7_MOUSE	March7	March7	32136	2
MLEC_MOUSE	Mlec	Mlec	33705	0
MEIG1_MOUSE	Meig1	Meig1	32323	0
MK01_MOUSE	Mapk1	Mapk1	32099	0
MTMRB_MOUSE	Mtmr11	Mtmr11	34090	0
MTR1B_MOUSE	Mtnr1b	Mtnr1b	34100	0
MTA70_MOUSE	Mettl3	Mettl3	32370	0
OL140_MOUSE	Olfr140	Olfr140	35574	0
NUP85_MOUSE	Nup85	Nup85	35030	0
OL142_MOUSE	Olfr142	Olfr142	35594	0
OGFD1_MOUSE	Ogfod1	Ogfod1	35125	0
PDIP2_MOUSE	Poldip2	Poldip2	37626	0
PDK4_MOUSE	Pdk4	Pdk4	37069	0
PCH2_MOUSE	Trip13	Trip13	43374	0
OXSM_MOUSE	Oxsm	Oxsm	36698	0
PDIA3_MOUSE	Pdia3	Pdia3	37060	0
OVOL3_MOUSE	Ovol3	Ovol3	36689	0
PAG15_MOUSE	Pla2g15	Pla2g15	37419	0
PI4KB_MOUSE	Pi4kb	Pi4kb	37283	0
PO4F2_MOUSE	Pou4f2	Pou4f2	37707	0
PLIN5_MOUSE	Plin5	Plin5	37520	0
POGK_MOUSE	Pogk	Pogk	37616	0
PK3CD_MOUSE	Pik3cd	Pik3cd	37330	0
PLOD2_MOUSE	Plod2	Plod2	37530	0
PIGM_MOUSE	Pigm	Pigm	37306	0
RSLBB_MOUSE	Rasl11b	Rasl11b	38614	0
RS8_MOUSE	Rps8	Rps8	39586	0
S35A3_MOUSE	Slc35a3	Slc35a3	40627	0
RXRG_MOUSE	Rxrg	Rxrg	39715	0
SPC24_MOUSE	Spc24	Spc24	41300	0
SNTG2_MOUSE	Sntg2	Sntg2	41136	0
SLC31_MOUSE	Slc3a1	Slc3a1	40688	0
SPAG1_MOUSE	Spag1	Spag1	41250	0
SPAG7_MOUSE	Spag7	Spag7	41259	0
SPAT7_MOUSE	Spata7	Spata7	41293	0
SNX10_MOUSE	Snx10	Snx10	41142	0
SPESP_MOUSE	Spesp1	Spesp1	41332	0
SORC3_MOUSE	Sorcs3	Sorcs3	41195	0
SMTL2_MOUSE	Smtnl2	Smtnl2	40948	0
SORL_MOUSE	Sorl1	Sorl1	41197	0
SL9B1_MOUSE	Slc9b1	Slc9b1	40793	0
SIAL_MOUSE	Ibsp	Ibsp	24467	0
SPIB_MOUSE	Spib	Spib	41341	0
SOS1_MOUSE	Sos1	Sos1	41199	0
SHAN1_MOUSE	Shank1	Shank1	40292	0
SPHK1_MOUSE	Sphk1	Sphk1	41337	0
SIX3_MOUSE	Six3	Six3	40375	0
SKIT1_MOUSE	Skint1	Skint1	40389	0
SKIT2_MOUSE	Skint2	Skint2	40392	0
SKIT5_MOUSE	Skint5	Skint5	40395	0
SMC4_MOUSE	Smc4	Smc4	40877	0
SIN3A_MOUSE	Sin3a	Sin3a	40354	0
STAB1_MOUSE	Stab1	Stab1	41580	0
SPT33_MOUSE	Spata33	Spata33	41287	0
SPS2L_MOUSE	Spats2l	Spats2l	41299	0
SRSF3_MOUSE	Srsf3	Srsf3	41498	0
STMN2_MOUSE	Stmn2	Stmn2	41658	0
TT39A_MOUSE	Ttc39a	Ttc39a	43580	0
TF2B_MOUSE	Gtf2b	Gtf2b	23746	0
TDRD7_MOUSE	Tdrd7	Tdrd7	42188	0
TET2_MOUSE	Tet2	Tet2	42237	0
TCAM1_MOUSE	Ticam1	Ticam1	42375	0
TCEA1_MOUSE	Tcea1	Tcea1	42092	0
TCHL1_MOUSE	Tchhl1	Tchhl1	42124	0
TCPZ_MOUSE	Cct6a	Cct6a	4775	0
TIAM1_MOUSE	Tiam1	Tiam1	42373	0
THAP3_MOUSE	Thap3	Thap3	42329	0
TEN1_MOUSE	Tenm1	Tenm1	42218	0
TENA_MOUSE	Tnc	Tnc	42799	0
TPST1_MOUSE	Tpst1	Tpst1	42965	0
TMM52_MOUSE	Tmem52	Tmem52	42707	0
TITIN_MOUSE	Ttn	Ttn	43611	0
TMM62_MOUSE	Tmem62	Tmem62	42719	0
TMCO4_MOUSE	Tmco4	Tmco4	42491	0
TOR1A_MOUSE	Tor1a	Tor1a	42909	0
TOB1_MOUSE	Tob1	Tob1	42878	0
TMPSC_MOUSE	Tmprss12	Tmprss12	42773	0
TRAF7_MOUSE	Traf7	Traf7	42992	0
TNF13_MOUSE	Tnfsf13	Tnfsf13	42832	0
TPBG_MOUSE	Tpbg	Tpbg	42920	0
TNF18_MOUSE	Tnfsf18	Tnfsf18	42837	0
TM125_MOUSE	Tmem125	Tmem125	42529	0
PF21A_MOUSE	Phf21a	Phf21a	37237	0
OTX2_MOUSE	Otx2	Otx2	36682	0
PED1A_MOUSE	Pced1a	Pced1a	36955	0
PELI2_MOUSE	Peli2	Peli2	37120	0
PLF4_MOUSE	Pf4	Pf4	37156	0
PRKN_MOUSE	Park2	Park2	36820	1
PRD12_MOUSE	Prdm12	Prdm12	37894	0
PTCD3_MOUSE	Ptcd3	Ptcd3	38240	0
PTK6_MOUSE	Ptk6	Ptk6	38281	0
PSMA8_MOUSE	Psma8	Psma8	38177	0
RBM22_MOUSE	Rbm22	Rbm22	38663	0
RCN2_MOUSE	Rcn2	Rcn2	38730	0
RBM5_MOUSE	Rbm5	Rbm5	38687	0
RIC8A_MOUSE	Ric8	Ric8	38948	1
RAB3A_MOUSE	Rab3a	Rab3a	38466	0
RHNO1_MOUSE	Rhno1	Rhno1	38883	0
RET2_MOUSE	Rbp2	Rbp2	38703	0
REV3L_MOUSE	Rev3l	Rev3l	38802	0
RHG40_MOUSE	Arhgap40	Arhgap40	3216	0
RHG12_MOUSE	Arhgap12	Arhgap12	3188	0
RPTOR_MOUSE	Rptor	Rptor	39605	0
S12A7_MOUSE	Slc12a7	Slc12a7	40434	0
S22AD_MOUSE	Slc22a13	Slc22a13	40491	0
S16C6_MOUSE	Sdr16c6	Sdr16c6	39987	0
S6A19_MOUSE	Slc6a19	Slc6a19	40750	0
SAPC1_MOUSE	Sapcd1	Sapcd1	39789	0
SC16B_MOUSE	Sec16b	Sec16b	40004	0
SCRB1_MOUSE	Scarb1	Scarb1	39839	0
SAMH1_MOUSE	Samhd1	Samhd1	39776	0
SCTR_MOUSE	Sctr	Sctr	39956	0
RT36_MOUSE	Mrps36	Mrps36	33978	0
SETD5_MOUSE	Setd5	Setd5	40184	0
SEM3E_MOUSE	Sema3e	Sema3e	40045	0
SEM3A_MOUSE	Sema3a	Sema3a	40041	0
SEM4C_MOUSE	Sema4c	Sema4c	40050	0
SDF2_MOUSE	Sdf2	Sdf2	39974	0
SDF1_MOUSE	Cxcl12	Cxcl12	6040	0
SEM4G_MOUSE	Sema4g	Sema4g	40053	0
S61A1_MOUSE	Sec61a1	Sec61a1	40017	0
SERA_MOUSE	Phgdh	Phgdh	37246	0
SF3A2_MOUSE	Sf3a2	Sf3a2	40197	0
SCNNA_MOUSE	Scnn1a	Scnn1a	39936	0
SPAG8_MOUSE	Spag8	Spag8	41260	0
SNX29_MOUSE	Snx29	Snx29	41159	0
SPF27_MOUSE	Bcas2	Bcas2	3889	0
SNG1_MOUSE	Syngr1	Syngr1	41835	0
SNP47_MOUSE	Snap47	Snap47	40964	0
SLIK3_MOUSE	Slitrk3	Slitrk3	40828	0
SP2_MOUSE	Sp2	Sp2	41234	0
SMS_MOUSE	Sst	Sst	41531	0
SLU7_MOUSE	Slu7	Slu7	40839	0
SPA3K_MOUSE	Serpina3k	Serpina3k	40120	0
SH3BG_MOUSE	Sh3bgr	Sh3bgr	40266	0
SGK1_MOUSE	Sgk1	Sgk1	40236	0
SOX1_MOUSE	Sox1	Sox1	41207	0
SMCA4_MOUSE	Smarca4	Smarca4	40860	0
SMD1_MOUSE	Snrpd1	Snrpd1	41125	0
SKIT8_MOUSE	Skint8	Skint8	40398	0
SMDC1_MOUSE	Saysd1	Saysd1	39810	0
SMAD4_MOUSE	Smad4	Smad4	40850	0
SIMC1_MOUSE	Simc1	Simc1	40353	0
SHSA7_MOUSE	Shisa7	Shisa7	40314	0
SMC1B_MOUSE	Smc1b	Smc1b	40873	0
SKOR2_MOUSE	Skor2	Skor2	40404	0
SMN_MOUSE	Smn1	Smn1	40918	0
STXB3_MOUSE	Stxbp3a	Stxbp3a	41706	1
SRC_MOUSE	Src	Src	41450	0
SPTC3_MOUSE	Sptlc3	Sptlc3	41440	0
SOCS6_MOUSE	Socs6	Socs6	41179	0
STB5L_MOUSE	Stxbp5l	Stxbp5l	41710	0
STX6_MOUSE	Stx6	Stx6	41701	0
STK26_MOUSE	Stk26	Stk26	41640	0
SPSB2_MOUSE	Spsb2	Spsb2	41427	0
SUMO2_MOUSE	Sumo2	Sumo2	41750	0
SYFA_MOUSE	Farsa	Farsa	8032	0
SYCN_MOUSE	Sycn	Sycn	41810	0
T132E_MOUSE	Tmem132e	Tmem132e	42542	0
T2FA_MOUSE	Gtf2f1	Gtf2f1	23749	0
TAPT1_MOUSE	Tapt1	Tapt1	41957	0
THRSP_MOUSE	Thrsp	Thrsp	42360	0
PDLI4_MOUSE	Pdlim4	Pdlim4	37073	0
PRP8_MOUSE	Prpf8	Prpf8	38052	0
PROC_MOUSE	Proc	Proc	38017	0
PPBT_MOUSE	Alpl	Alpl	2833	0
PRUN2_MOUSE	Prune2	Prune2	38141	0
PPM1E_MOUSE	Ppm1e	Ppm1e	37763	0
PPR3E_MOUSE	Ppp1r3e	Ppp1r3e	37817	0
PPLA_MOUSE	Pln	Pln	37528	0
PPR3F_MOUSE	Ppp1r3f	Ppp1r3f	37818	0
PTK7_MOUSE	Ptk7	Ptk7	38282	0
PRS41_MOUSE	Prss41	Prss41	38120	0
PTH2R_MOUSE	Pth2r	Pth2r	38277	0
PTPRQ_MOUSE	Ptprq	Ptprq	38329	0
PTPS_MOUSE	Pts	Pts	38341	0
PTPRG_MOUSE	Ptprg	Ptprg	38321	0
RBMX_MOUSE	Rbmx	Rbmx	38696	0
RABP1_MOUSE	Crabp1	Crabp1	5780	0
RARG_MOUSE	Rarg	Rarg	38586	0
RETNB_MOUSE	Retnlb	Retnlb	38798	0
RERG_MOUSE	Rerg	Rerg	38791	0
RETR2_MOUSE	Fam134a	Fam134a	7813	1
RHG29_MOUSE	Arhgap29	Arhgap29	3206	0
RGRF1_MOUSE	Rasgrf1	Rasgrf1	38604	0
RL3R2_MOUSE	Rxfp4	Rxfp4	39712	0
RL3_MOUSE	Rpl3	Rpl3	39315	0
RPIA_MOUSE	Rpia	Rpia	39189	0
RMI1_MOUSE	Rmi1	Rmi1	38992	0
RPN2_MOUSE	Rpn2	Rpn2	39436	0
RM41_MOUSE	Mrpl41	Mrpl41	33936	0
S2B24_MOUSE	Scgb2b24	Scgb2b24	39895	0
S35E1_MOUSE	Slc35e1	Slc35e1	40639	0
RSPO1_MOUSE	Rspo1	Rspo1	39656	0
S35D1_MOUSE	Slc35d1	Slc35d1	40636	0
SAP3_MOUSE	Gm2a	Gm2a	14598	0
SAPL1_MOUSE	Psapl1	Psapl1	38144	0
SCMC3_MOUSE	Slc25a23	Slc25a23	40538	0
SARCO_MOUSE	Sln	Sln	40836	0
SAV1_MOUSE	Sav1	Sav1	39809	0
SBP1_MOUSE	Selenbp1	Selenbp1	40032	0
SET_MOUSE	Set	Set	40177	0
SEM6A_MOUSE	Sema6a	Sema6a	40056	0
