uniprot	unigene	gene	index	order
A0A5F8A4R0_MACMU	UBL7	UBL7	16889	0
F6UVZ7_MACMU	LSR	LSR	8844	0
A0A5F8ASB8_MACMU	CERS4	CERS4	3019	0
F7HLV9_MACMU	MCM2	MCM2	9196	0
F7D894_MACMU	NMRAL1	NMRAL1	10373	0
F6TD53_MACMU	CNEP1R1	CNEP1R1	3352	0
A0A5F8APG9_MACMU	TPPP3	TPPP3	16399	0
A0A5F7ZZN0_MACMU	VPS13A	VPS13A	17209	0
F6VPZ9_MACMU	MELTF	MELTF	9288	0
F7F6Y0_MACMU	SERPINA10	SERPINA10	13934	0
A0A1D5R2E2_MACMU	TPRX1	TPRX1	16406	0
F7GBU5_MACMU	SLC8A2	SLC8A2	14556	0
A0A5F7ZZR2_MACMU	DOCK6	DOCK6	4472	0
F6ZES3_MACMU	CD68	CD68	2769	0
F7HMF7_MACMU	SP2	SP2	14845	0
F6W6H1_MACMU	AQP2	AQP2	827	0
G7MU00_MACMU	NKX2-5	NKX2-5	10324	0
A0A1D5QPG1_MACMU	RDH16	RDH16	13031	0
A0A1D5QT67_MACMU	ANKS1A	ANKS1A	685	0
A0A5F7Z906_MACMU	DLEC1	DLEC1	4327	0
F7GSV4_MACMU	DDAH1	DDAH1	4095	0
A0A5F8ALC4_MACMU	IDUA	IDUA	7321	0
A0A5F8ABM4_MACMU	CCL25	CCL25	2632	0
G7MXP3_MACMU	RPL10L	RPL10L	13388	0
A0A5F7ZDU4_MACMU	TMEM235	TMEM235	16106	0
A0A5K1VJM0_MACMU	FREM1	FREM1	5871	0
F6YBE4_MACMU	FIGNL1	FIGNL1	5720	0
A0A1D5QZA4_MACMU	SLC45A4	SLC45A4	14486	0
A0A5F7ZQ85_MACMU	OR6K6	OR6K6	11017	0
F7CBP2_MACMU	HMHB1	HMHB1	7053	0
F6QUH8_MACMU	OR6C2	OR6C2	11006	0
A0A5F8ASS8_MACMU	RAB32	RAB32	12753	0
A0A1D5RH24_MACMU	RNF114	RNF114	13264	0
A0A1D5QCN2_MACMU	RHOA	RHOA	13163	0
A0A5K1U6E5_MACMU	CCNDBP1	CCNDBP1	2654	0
A0A1D5R974_MACMU	ZFP90	ZFP90	17701	0
A0A5F7ZAW3_MACMU	IPPK	IPPK	7618	0
G7MUV1_MACMU	MTX3	MTX3	9829	0
A0A5F8A0H3_MACMU	RASL10A	RASL10A	12907	0
F6PL78_MACMU	MYOZ3	MYOZ3	9959	0
A0A5F8AM29_MACMU	TTC21B	TTC21B	16684	0
A0A1D5Q591_MACMU	NXPH2	NXPH2	10681	0
A0A5F8A3M5_MACMU	PARP14	PARP14	11265	0
F6XKE1_MACMU	FAM163A	FAM163A	5289	0
A0A1D5QN47_MACMU	TRPC6	TRPC6	16580	0
A0A5F8ACJ7_MACMU	TAS2R41	TAS2R41	15502	0
A0A5F8A300_MACMU	ZNF577	ZNF577	18036	0
A0A1D5R0Y4_MACMU	KLF7	KLF7	8153	0
A0A5F8A429_MACMU	LAMTOR2	LAMTOR2	8418	0
A0A5F7ZVY0_MACMU	FABP1	FABP1	5180	0
A0A5F8ALG7_MACMU	GOSR2	GOSR2	6406	0
A0A5F8A9Y6_MACMU	DAPP1	DAPP1	4012	0
A0A5F7ZD02_MACMU	CBR1	CBR1	2438	0
A0A5F7ZYP7_MACMU	ARSA	ARSA	1006	0
A0A5F7ZGX4_MACMU	HEXB	HEXB	6898	0
F6SM88_MACMU	WDTC1	WDTC1	17376	0
F6U709_MACMU	DRD3	DRD3	4538	0
F7C5I9_MACMU	IFI44	IFI44	7335	0
A0A5F7ZJH0_MACMU	KERA	KERA	7976	0
A0A5F7ZZU0_MACMU	PTCHD4	PTCHD4	12558	0
A0A5F7ZJV2_MACMU	PIR	PIR	11764	0
A0A5F7ZS14_MACMU	RPL41	RPL41	13430	0
A0A1D5Q3T1_MACMU	RABEP1	RABEP1	12792	0
F7HM96_MACMU	ZDHHC23	ZDHHC23	17657	0
F6R0P5_MACMU	KPNA7	KPNA7	8244	0
F7AD08_MACMU	P2RY10	P2RY10	11148	0
A0A1D5R8B7_MACMU	UBXN8	UBXN8	16918	0
A0A1D5R0H5_MACMU	EPS8L2	EPS8L2	5009	0
A0A1D5Q621_MACMU	NUMB	NUMB	10639	0
F7H1G5_MACMU	SLC22A4	SLC22A4	14289	0
F7EVQ4_MACMU	RGS3	RGS3	13136	0
A0A5F7Z9F1_MACMU	MED9	MED9	9267	0
F6ZAW8_MACMU	HPCAL1	HPCAL1	7142	0
F7EEC3_MACMU	PPP6R2	PPP6R2	12237	0
A0A5F7ZAM2_MACMU	BNC2	BNC2	1501	0
F7HNM6_MACMU	NEURL4	NEURL4	10217	0
F6U5U6_MACMU	F2RL2	F2RL2	5169	0
F7HHJ7_MACMU	FAM71E1	FAM71E1	5447	0
A0A1D5QWY0_MACMU	TCF4	TCF4	15616	0
F6ZYS7_MACMU	STMN4	STMN4	15210	0
F7GZB0_MACMU	KCNMA1	KCNMA1	7905	0
F6WMW1_MACMU	GM2A	GM2A	6316	0
F7A6I9_MACMU	ZNF638	ZNF638	18080	0
F7AXD7_MACMU	SEMA4G	SEMA4G	13883	0
G7MKT7_MACMU	GPM6B	GPM6B	6448	0
F7GPC3_MACMU	TOE1	TOE1	16327	0
A0A1D5QAU0_MACMU	ZSCAN29	ZSCAN29	18256	0
F7H693_MACMU	RPAP3	RPAP3	13376	0
F7EHZ7_MACMU	COPA	COPA	3493	0
F6Z3N1_MACMU	KREMEN2	KREMEN2	8255	0
F7DUL2_MACMU	SUMF2	SUMF2	15292	0
A0A1D5QTZ7_MACMU	PSME2	PSME2	12529	0
A0A1D5R671_MACMU	MSI2	MSI2	9724	0
G7MIB3_MACMU	GJA4	GJA4	6233	0
F6U9J4_MACMU	CHRNB1	CHRNB1	3136	0
A0A5F8A9V2_MACMU	IRF2	IRF2	7648	0
F7DGP6_MACMU	ZNRF4	ZNRF4	18233	0
F7HQ54_MACMU	RNF43	RNF43	13331	0
F6UDV7_MACMU	UNC5B	UNC5B	16989	0
A0A5K1VUA8_MACMU	MPP5	MPP5	9574	1
F6TG57_MACMU	ELAVL2	ELAVL2	4844	0
F7FWX9_MACMU	ATRNL1	ATRNL1	1232	0
F7A037_MACMU	LAMTOR1	LAMTOR1	8417	0
F6XDS0_MACMU	TDRD12	TDRD12	15653	0
A0A5F8AS44_MACMU	RNF8	RNF8	13336	1
F7CYN6_MACMU	RGS4	RGS4	13137	0
F7GXP8_MACMU	HYI	HYI	7282	0
F6UMT2_MACMU	LILRB5	LILRB5	8588	0
F6XEN0_MACMU	DACH1	DACH1	3992	0
F6TVV6_MACMU	DPEP1	DPEP1	4494	0
F7H4P1_MACMU	POGZ	POGZ	12012	0
F6ZZ38_MACMU	OPN1SW	OPN1SW	10766	0
F7GFB4_MACMU	CP	CP	3556	0
A0A5K1TXN9_MACMU	EMC10	EMC10	4884	0
F7HSN8_MACMU	FRAS1	FRAS1	5868	0
F7F210_MACMU	ACTC1	ACTC1	193	0
A0A5F7Z9Y7_MACMU	B4GALT4	B4GALT4	1302	0
F7H7C7_MACMU	TTC24	TTC24	16688	0
A0A1D5QWW8_MACMU	RPS6KA3	RPS6KA3	13487	0
A0A5F7ZKX1_MACMU	SLC6A3	SLC6A3	14534	0
A0A1D5Q9P7_MACMU	HGD	HGD	6909	0
A0A5F8AE03_MACMU	PARD6A	PARD6A	11253	0
F6VBS9_MACMU	CHTOP	CHTOP	3162	0
A0A5F8ANL9_MACMU	HLX	HLX	7027	0
A0A5F8A604_MACMU	MBOAT2	MBOAT2	9169	0
A0A5F8A5P9_MACMU	SYNE3	SYNE3	15362	0
F7F6T8_MACMU	DYNC1I2	DYNC1I2	4627	0
F7GD49_MACMU	MORC3	MORC3	9538	0
F7H1A1_MACMU	ZSCAN22	ZSCAN22	18252	0
F7HKR5_MACMU	GRHL2	GRHL2	6591	0
F6T6A4_MACMU	SLC4A5	SLC4A5	14500	0
F7HUI0_MACMU	FAM155B	FAM155B	5276	0
A0A5F8A1M6_MACMU	LTB4R	LTB4R	8850	0
F7GXH0_MACMU	SLC39A12	SLC39A12	14458	0
F6YJD2_MACMU	FLT4	FLT4	5768	0
F7HET3_MACMU	PRPF18	PRPF18	12384	0
F7H7A9_MACMU	ZFAND1	ZFAND1	17669	0
A0A5F8ASS1_MACMU	RTKN	RTKN	13560	0
F7HIX5_MACMU	IL17RD	IL17RD	7466	0
A0A5F7ZU66_MACMU	WNT10A	WNT10A	17416	0
F7GZG4_MACMU	GADD45G	GADD45G	6016	0
F6Q116_MACMU	TTC8	TTC8	16712	0
F7AXX0_MACMU	GPN1	GPN1	6449	0
A0A5F8AHU7_MACMU	AARS2	AARS2	22	0
A0A5F8ASC1_MACMU	RUFY1	RUFY1	13576	0
A0A5K1U882_MACMU	ABCF3	ABCF3	69	0
F7GYC6_MACMU	ALKBH4	ALKBH4	529	0
A0A5K1US13_MACMU	KCNMB4	KCNMB4	7909	0
F6Z3J0_MACMU	PKMYT1	PKMYT1	11799	0
F7EK89_MACMU	MEOX1	MEOX1	9291	0
F7HTL3_MACMU	CCDC86	CCDC86	2597	0
A0A1D5R3C0_MACMU	ADAMTSL5	ADAMTSL5	277	0
F6SV88_MACMU	CTHRC1	CTHRC1	3788	0
F7AXC1_MACMU	COL21A1	COL21A1	3444	0
F7CJV4_MACMU	LRP5	LRP5	8734	0
A0A5F8A6L6_MACMU	NDUFB11	NDUFB11	10150	0
F7GZB4_MACMU	ENDOU	ENDOU	4921	0
A0A5F8AA15_MACMU	GALNS	GALNS	6031	0
A0A1D5QN64_MACMU	CCNL2	CCNL2	2667	0
F6T797_MACMU	TP53I11	TP53I11	16366	0
F7HMI2_MACMU	PAX7	PAX7	11295	0
F6Y5U7_MACMU	GPRC5D	GPRC5D	6552	0
A0A5F7ZYA0_MACMU	ZDHHC7	ZDHHC7	17663	0
F7ES40_MACMU	NEURL1B	NEURL1B	10216	0
G7N736_MACMU	IGFBP6	IGFBP6	7404	0
A0A1D5R7T9_MACMU	SYT6	SYT6	15396	0
A0A5F8A9N5_MACMU	PATE3	PATE3	11283	0
A0A5F7ZL04_MACMU	SCARB1	SCARB1	13723	0
A0A5F8A5W2_MACMU	WFDC11	WFDC11	17383	0
A0A5F8A958_MACMU	METTL9	METTL9	9335	0
F6RFM4_MACMU	CCDC105	CCDC105	2467	0
A0A1D5RFF9_MACMU	XPNPEP2	XPNPEP2	17476	0
A0A5F7ZUR7_MACMU	TGFBRAP1	TGFBRAP1	15764	0
A0A5F7ZK31_MACMU	IFITM10	IFITM10	7345	0
A0A5F7ZJ39_MACMU	CCDC167	CCDC167	2520	0
A0A5F7ZZ73_MACMU	VPS29	VPS29	17219	0
A0A5F7ZD78_MACMU	DOK4	DOK4	4480	0
A0A5F8A413_MACMU	SRP9	SRP9	15048	0
A0A1D5RE98_MACMU	CD160	CD160	2706	0
A0A5F8A822_MACMU	AMBP	AMBP	561	0
A0A5F8A416_MACMU	WRAP73	WRAP73	17435	0
A0A5F8ACW7_MACMU	IGSF8	IGSF8	7428	0
H9H3H3_MACMU	YJEFN3	YJEFN3	17520	0
A0A1D5REN3_MACMU	COQ7	COQ7	3517	0
A0A5F8AFZ1_MACMU	UPK1A	UPK1A	17006	0
G8F169_MACMU	FAM83G	FAM83G	5466	0
A0A5F7ZKM3_MACMU	HARS2	HARS2	6783	0
A0A1D5RCV1_MACMU	DDX39A	DDX39A	4131	0
A0A5K1UG12_MACMU	RNF170	RNF170	13295	0
A0A1D5Q3Z3_MACMU	GLP2R	GLP2R	6283	0
A0A5F8AC55_MACMU	SPRYD4	SPRYD4	14997	0
A0A5F8ADC5_MACMU	ARF1	ARF1	845	0
F7AN62_MACMU	ENTHD1	ENTHD1	4945	0
A0A1D5REM1_MACMU	GRTP1	GRTP1	6636	0
A0A1D5R0V5_MACMU	SEZ6L	SEZ6L	13993	0
A0A5F8A6N6_MACMU	ATAD2B	ATAD2B	1095	0
F7CWN9_MACMU	GNGT1	GNGT1	6365	0
F6VLC1_MACMU	ATXN7L2	ATXN7L2	1243	0
A0A5F8A1Q4_MACMU	SNX19	SNX19	14764	0
A0A5F7ZGN5_MACMU	DTX1	DTX1	4576	0
A0A5F7ZWD9_MACMU	SH3D19	SH3D19	14079	0
F6ZPM2_MACMU	MOCOS	MOCOS	9523	0
A0A1D5R2F9_MACMU	GALNT7	GALNT7	6043	0
A0A1D5QAK9_MACMU	DSCAML1	DSCAML1	4550	0
F6Z0A7_MACMU	KCNG1	KCNG1	7859	0
F7C602_MACMU	SLC30A4	SLC30A4	14395	0
F6WD41_MACMU	IL1RL2	IL1RL2	7483	0
F7GJ57_MACMU	ARHGEF38	ARHGEF38	916	0
F6U5D3_MACMU	HOOK2	HOOK2	7095	0
F7G6J5_MACMU	F9	F9	5176	0
A0A5F7ZNX6_MACMU	SOS1	SOS1	14813	0
A0A5F7Z9J5_MACMU	OR51M1	OR51M1	10946	0
F6R8F2_MACMU	ZXDB	ZXDB	18277	0
A0A5F8AJA8_MACMU	NEK1	NEK1	10191	0
F6VD93_MACMU	DZIP1	DZIP1	4647	0
F7AVM2_MACMU	TSHZ3	TSHZ3	16620	0
A0A1D5RHT7_MACMU	SAE1	SAE1	13643	0
F7BY05_MACMU	VWA5B1	VWA5B1	17269	0
F7HML7_MACMU	CENPE	CENPE	2968	0
A0A1D5QPR7_MACMU	PPM1B	PPM1B	12155	0
F7GPW3_MACMU	DNMT1	DNMT1	4454	0
F6VU49_MACMU	KALRN	KALRN	7799	0
F7H8C2_MACMU	TBX15	TBX15	15572	0
F7GQN6_MACMU	PSMG4	PSMG4	12535	0
F6T5M4_MACMU	ITGAL	ITGAL	7710	0
F7HBH0_MACMU	KLHL2	KLHL2	8176	0
A0A5F7Z9V8_MACMU	WDR4	WDR4	17327	0
A0A5F8A0P5_MACMU	IFFO2	IFFO2	7328	0
F7D8Y3_MACMU	EREG	EREG	5035	0
F6U223_MACMU	PLXND1	PLXND1	11946	0
A0A5F7ZFG6_MACMU	TNFRSF13C	TNFRSF13C	16266	0
A0A1D5QX02_MACMU	SCN1A	SCN1A	13757	0
F6ZN10_MACMU	PNKP	PNKP	11969	0
F7H507_MACMU	NUP54	NUP54	10655	0
A0A5F8AIG6_MACMU	RANGAP1	RANGAP1	12860	0
A0A1D5QBN7_MACMU	UBE2Q2	UBE2Q2	16868	0
A0A5F7Z7C1_MACMU	TMEM65	TMEM65	16175	0
F6VHF8_MACMU	SLC25A48	SLC25A48	14346	0
F7G188_MACMU	NBEAL2	NBEAL2	10055	0
F7HIW0_MACMU	NANOS2	NANOS2	10019	0
H9H4A4_MACMU	DPYSL4	DPYSL4	4528	0
F6RGT3_MACMU	SH2B2	SH2B2	14058	0
A0A1D5RKT0_MACMU	ADAMTS12	ADAMTS12	256	0
A0A5F8AC42_MACMU	SMC1B	SMC1B	14638	0
A0A5F7ZMB1_MACMU	CDC37	CDC37	2806	0
F7ASY4_MACMU	MUC13	MUC13	9832	0
A0A5F8AMS9_MACMU	ART3	ART3	1017	0
F6UN10_MACMU	NENF	NENF	10205	0
F7G7C4_MACMU	PITPNB	PITPNB	11768	0
F7GMK2_MACMU	FABP9	FABP9	5188	0
F6SSS8_MACMU	ENO4	ENO4	4931	0
A0A5F8ARR3_MACMU	ZNF514	ZNF514	17986	0
A0A5F8ARI9_MACMU	TNFRSF4	TNFRSF4	16275	0
F7C763_MACMU	NR5A1	NR5A1	10514	0
A0A5F7ZXA8_MACMU	TBC1D30	TBC1D30	15543	0
F6XQQ2_MACMU	FBXL17	FBXL17	5540	0
F6ZQT9_MACMU	FRMPD2	FRMPD2	5886	0
F7FNU1_MACMU	SPATA21	SPATA21	14884	0
F7DWC1_MACMU	MAGI3	MAGI3	8983	0
H9H3J2_MACMU	ENO3	ENO3	4930	0
A0A5F8AJN1_MACMU	EHHADH	EHHADH	4777	0
F7DZ22_MACMU	OR52A5	OR52A5	10951	0
A0A5F7ZZ91_MACMU	RSPH9	RSPH9	13545	0
F7AZV1_MACMU	DNAH1	DNAH1	4376	0
F6QN38_MACMU	RYR2	RYR2	13607	0
F7HUK1_MACMU	RCN2	RCN2	13016	0
F7GS28_MACMU	DKK2	DKK2	4320	0
A0A5F8AMB5_MACMU	SIX5	SIX5	14181	0
F6PNM4_MACMU	SLC25A39	SLC25A39	14336	0
F6YBJ5_MACMU	KIF22	KIF22	8097	0
A0A5F8AU90_MACMU	TTR	TTR	16737	0
F6QS91_MACMU	PPP1R3D	PPP1R3D	12201	0
F7CRI3_MACMU	KIAA1210	KIAA1210	8030	0
F6XXB1_MACMU	COMMD2	COMMD2	3481	0
A0A5F8APP2_MACMU	CCDC62	CCDC62	2569	0
F6TSW2_MACMU	SPATA5L1	SPATA5L1	14895	0
F6ZMU5_MACMU	VPS13B	VPS13B	17210	0
A0A5F7ZBP9_MACMU	LMO1	LMO1	8647	0
F6ZN02_MACMU	OSR2	OSR2	11094	0
F6UDD8_MACMU	PSMB11	PSMB11	12498	0
A0A1D5Q7M6_MACMU	CYTH3	CYTH3	3981	0
A0A5F7ZT10_MACMU	PIEZO1	PIEZO1	11698	0
F7HEJ3_MACMU	DSC1	DSC1	4546	0
F7G3X0_MACMU	CERS3	CERS3	3018	0
A0A5F8AK58_MACMU	GUCD1	GUCD1	6716	0
F6VV26_MACMU	KDM5B	KDM5B	7967	0
F6RZF9_MACMU	BICC1	BICC1	1450	0
A0A1D5QW76_MACMU	AKAP5	AKAP5	459	0
F6Z2L2_MACMU	ACSM1	ACSM1	181	0
A0A1D5R0W9_MACMU	HNF1A	HNF1A	7064	0
F7G9R8_MACMU	MIA3	MIA3	9389	0
F6PLZ7_MACMU	AEBP1	AEBP1	353	0
A0A1D5Q1M0_MACMU	P2RY13	P2RY13	11151	0
A0A5F7ZHN0_MACMU	TDRD3	TDRD3	15654	0
F7HSS4_MACMU	TC2N	TC2N	15585	0
F7FCR8_MACMU	LMOD3	LMOD3	8654	0
F7BKY8_MACMU	DOCK8	DOCK8	4474	0
F6THB0_MACMU	NQO2	NQO2	10491	0
F6WN46_MACMU	SFI1	SFI1	14005	0
A0A1D5R742_MACMU	CST9	CST9	3746	0
A0A1D5QQM3_MACMU	BTRC	BTRC	1608	0
A0A5F7Z971_MACMU	CHST1	CHST1	3143	0
F6ULQ5_MACMU	ATOH7	ATOH7	1137	0
A0A5F8AL38_MACMU	GCNT2	GCNT2	6125	0
A0A1D5RF08_MACMU	CEACAM6	CEACAM6	2935	0
F6XV79_MACMU	IFNL3	IFNL3	7369	0
F7EI20_MACMU	XAGE3	XAGE3	17455	0
A0A1D5RGZ5_MACMU	CD247	CD247	2728	0
A0A1D5Q4V9_MACMU	OR4F15	OR4F15	10910	0
G7MRK2_MACMU	SAPCD1	SAPCD1	13676	0
A0A1D5QEQ3_MACMU	TBC1D21	TBC1D21	15534	0
A0A1D5R8L1_MACMU	PTPRM	PTPRM	12634	0
A0A1D5QZT7_MACMU	ANKRD63	ANKRD63	681	0
A0A1D5QMF3_MACMU	DMGDH	DMGDH	4356	0
A0A5F7ZFA2_MACMU	XKR7	XKR7	17469	0
A0A1D5Q9Q4_MACMU	SGPL1	SGPL1	14048	0
A0A5F7ZKR9_MACMU	FAM24A	FAM24A	5396	0
F6XT44_MACMU	INSL5	INSL5	7586	0
A0A5F8AUA7_MACMU	CD276	CD276	2732	0
A0A5F8AC00_MACMU	OR51S1	OR51S1	10947	0
A0A5F8A843_MACMU	LRRC26	LRRC26	8756	0
A0A5F7ZRN1_MACMU	S100A13	S100A13	13613	0
A0A5F8A6D5_MACMU	IFNGR2	IFNGR2	7365	0
A0A5F7ZDR1_MACMU	NAIP	NAIP	10014	0
A0A1D5QCT7_MACMU	COL5A1	COL5A1	3461	0
A0A5F8A5Z9_MACMU	GPHA2	GPHA2	6440	0
A0A1D5QAM4_MACMU	SLC35G1	SLC35G1	14432	0
F7EZZ1_MACMU	UBLCP1	UBLCP1	16890	0
A0A5F7ZRT6_MACMU	SERPINE1	SERPINE1	13958	0
A0A5F7ZKS6_MACMU	CCM2L	CCM2L	2643	0
A0A1D5QGL5_MACMU	EPM2AIP1	EPM2AIP1	4995	0
A0A1D5R2K6_MACMU	HECTD2	HECTD2	6861	0
A0A5F8ABL3_MACMU	ZNF266	ZNF266	17848	0
G7MIZ3_MACMU	ZNF619	ZNF619	18069	0
A0A1D5R2I2_MACMU	ZNF33B	ZNF33B	17892	0
A0A1D5RH85_MACMU	COG5	COG5	3425	0
F6PIP9_MACMU	UPP2	UPP2	17013	0
A0A1D5QLW2_MACMU	BCAP29	BCAP29	1366	0
A0A1D5R9R4_MACMU	TTC34	TTC34	16700	0
A0A5F8ACA1_MACMU	ARHGAP19	ARHGAP19	869	0
A0A1D5QAA2_MACMU	SLA	SLA	14196	0
A0A1D5RHK7_MACMU	CYHR1	CYHR1	3920	0
F6TK97_MACMU	AADACL4	AADACL4	11	0
A0A1D5R2C4_MACMU	TMEM212	TMEM212	16086	0
A0A5F7ZPM4_MACMU	VNN2	VNN2	17203	0
A0A1D5Q3F6_MACMU	PCCB	PCCB	11318	0
A0A5F7ZTX7_MACMU	ZNF484	ZNF484	17969	0
A0A1D5RAV9_MACMU	PVRIG	PVRIG	12668	0
A0A5F7ZRE1_MACMU	DEFB132	DEFB132	4192	0
A0A5F7ZY05_MACMU	IFT27	IFT27	7379	0
F7FIC2_MACMU	CRB1	CRB1	3619	0
A0A5F8A3E6_MACMU	NKPD1	NKPD1	10316	0
A0A5F7ZVL8_MACMU	KIAA1109	KIAA1109	8024	0
A0A5F8AC84_MACMU	TPM4	TPM4	16392	0
F6Y6U1_MACMU	FLT3	FLT3	5766	0
A0A5F7ZPN9_MACMU	SNRPE	SNRPE	14741	0
F6ZMY4_MACMU	CEP85L	CEP85L	3007	0
A0A1D5RC62_MACMU	TMEM241	TMEM241	16112	0
F6WP51_MACMU	DDX19A	DDX19A	4120	0
A0A1D5QGM9_MACMU	HSPA12A	HSPA12A	7218	0
F7D6S1_MACMU	TSPAN11	TSPAN11	16630	0
A0A5F8AHX6_MACMU	PHOSPHO1	PHOSPHO1	11668	0
A0A5F7ZA50_MACMU	EFR3A	EFR3A	4752	0
A0A5F7ZEJ3_MACMU	FARSB	FARSB	5505	0
A0A5F8A6B7_MACMU	MRPL50	MRPL50	9657	0
A0A5F7ZFP3_MACMU	PRSS27	PRSS27	12447	0
F6X9V6_MACMU	CAPNS1	CAPNS1	2363	0
F7E9V2_MACMU	GDPD4	GDPD4	6154	0
A0A1D5QF90_MACMU	TNFRSF10B	TNFRSF10B	16260	0
A0A1D5Q036_MACMU	ZYG11B	ZYG11B	18280	0
A0A5F7ZAG9_MACMU	TMEM120B	TMEM120B	15982	0
F7FL14_MACMU	DEFB113	DEFB113	4176	0
A0A5F8A3I6_MACMU	TGM3	TGM3	15771	0
A0A5F8AQ63_MACMU	PCDHB13	PCDHB13	11349	0
A0A1D5Q369_MACMU	COMMD8	COMMD8	3488	0
G7ND85_MACMU	OR5B2	OR5B2	10978	0
A0A5F8A6J4_MACMU	PADI4	PADI4	11184	0
A0A1D5QPN9_MACMU	TRAPPC3	TRAPPC3	16445	0
F7BBQ2_MACMU	KRT26	KRT26	8274	0
A0A1D5Q1H6_MACMU	NDUFA5	NDUFA5	10135	0
A0A1D5R7U7_MACMU	RAPGEF3	RAPGEF3	12872	0
A0A5F7ZJR8_MACMU	LYG1	LYG1	8887	0
A0A1D5Q8N3_MACMU	VIPR2	VIPR2	17191	0
A0A5F8AGK8_MACMU	LSM3	LSM3	8837	0
F7GTE4_MACMU	GPR50	GPR50	6523	0
A0A1D5Q2N1_MACMU	VDAC3	VDAC3	17168	0
A0A1D5QJF8_MACMU	MGLL	MGLL	9379	0
A0A1D5Q7C1_MACMU	C4orf47	C4orf47	2075	1
A0A1D5RB81_MACMU	ADCK1	ADCK1	287	0
A0A5F8APU1_MACMU	LSM4	LSM4	8838	0
A0A5F7Z9Q9_MACMU	ZNF700	ZNF700	18124	0
A0A5F7ZKP4_MACMU	SPATA17	SPATA17	14879	0
A0A1D5QQB8_MACMU	UBE2L3	UBE2L3	16861	0
A0A5F7ZEZ0_MACMU	EMB	EMB	4882	0
F7FCB2_MACMU	ZIM3	ZIM3	17734	0
F7E1Q7_MACMU	PDILT	PDILT	11486	0
A0A1D5QF69_MACMU	POC1A	POC1A	11999	0
A0A5F7ZJ33_MACMU	RAB40A	RAB40A	12770	0
A0A1D5QW93_MACMU	CCDC39	CCDC39	2552	0
A0A5F7ZSK1_MACMU	ZMAT5	ZMAT5	17746	0
A0A5F8A570_MACMU	ARHGAP26	ARHGAP26	876	0
F7GMF0_MACMU	LEMD1	LEMD1	8516	0
A0A5F8A6M9_MACMU	TAS2R39	TAS2R39	15499	0
A0A5F7ZLB5_MACMU	CAPS	CAPS	2367	0
F7EA61_MACMU	MYO7A	MYO7A	9944	0
A0A5F8A3A1_MACMU	UGT8	UGT8	16963	0
F6Y384_MACMU	MAP2	MAP2	9041	0
A0A5F8ALH6_MACMU	LAMTOR4	LAMTOR4	8420	0
A0A1D5RHK4_MACMU	ZNF846	ZNF846	18209	0
F7FWT2_MACMU	BACH1	BACH1	1313	0
F7HPV9_MACMU	ASCL5	ASCL5	1056	0
A0A5F7ZY99_MACMU	HLCS	HLCS	7024	0
F7HH88_MACMU	AHI1	AHI1	415	0
A0A5F8AIK8_MACMU	TTPA	TTPA	16735	0
A0A5F7ZXL7_MACMU	DENND1B	DENND1B	4202	0
A0A5F7ZQ86_MACMU	PSMB10	PSMB10	12497	0
A0A5F8ANQ6_MACMU	SIGLEC14	SIGLEC14	14142	0
A0A5F8AJ08_MACMU	ITGA9	ITGA9	7707	0
A0A5F8A960_MACMU	ZGLP1	ZGLP1	17721	0
A0A5F8A4M5_MACMU	METTL21C	METTL21C	9321	0
F7E5I3_MACMU	KRT81	KRT81	8306	0
F7CKV3_MACMU	RSPO4	RSPO4	13549	0
F7D4L0_MACMU	IL17C	IL17C	7460	0
A0A1D5QQK1_MACMU	TCF24	TCF24	15613	0
A0A5F7ZQC0_MACMU	OR5B12	OR5B12	10977	0
A0A1D5RKF0_MACMU	HPS5	HPS5	7154	0
A0A5F8A581_MACMU	SCGB1D4	SCGB1D4	13740	0
A0A1D5RDZ5_MACMU	MS4A15	MS4A15	9702	0
A0A1D5RJ73_MACMU	SNTG2	SNTG2	14749	0
A0A5F7ZJC9_MACMU	TRMU	TRMU	16566	0
A0A1D5QWH2_MACMU	GABARAPL1	GABARAPL1	5986	0
A0A5F8A903_MACMU	POLR2C	POLR2C	12042	0
A0A5F8A728_MACMU	PTPRK	PTPRK	12633	0
A0A5F7ZPG7_MACMU	ENTPD3	ENTPD3	4949	0
A0A1D5Q2Y3_MACMU	HAUS5	HAUS5	6792	0
A0A1D5QGY6_MACMU	SAMD12	SAMD12	13655	0
A0A1D5QQR1_MACMU	CASP10	CASP10	2399	0
F7E3A1_MACMU	ASZ1	ASZ1	1092	0
G7MN56_MACMU	N6AMT1	N6AMT1	9977	0
A0A1D5R8D2_MACMU	S100A1	S100A1	13609	0
A0A5F7ZCK4_MACMU	YAF2	YAF2	17500	0
F7HIL3_MACMU	ZNF573	ZNF573	18032	0
A0A5F7ZN80_MACMU	NRF1	NRF1	10527	0
A0A5F8APW5_MACMU	ZNF41	ZNF41	17926	0
A0A5K1TZC8_MACMU	KRTAP4-2	KRTAP4-2	8352	0
A0A1D5QBQ1_MACMU	GMPS	GMPS	6331	0
A0A5F8A3M1_MACMU	OR7D4	OR7D4	11030	0
A0A5F8ACF8_MACMU	PADI3	PADI3	11183	0
G7MXM1_MACMU	SFTA3	SFTA3	14020	0
A0A5F7ZIA0_MACMU	OSBPL11	OSBPL11	11076	0
