	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
CDH2	97.2459	115.2698	63.1566	74.2344	132.7997	75.5366	105.1425	82.8341	61.4533	144.6414	31.1772	90.2112	81.638	78.4995	63.8662	50.3174	127.573	127.1	94.4542	151.495	63.6895	131.7055	72.5667	61.5484	65.0376	77.5563	0.3878	71.2705	84.626	81.6752	69.4981	70.1316	67.6068	94.5683	71.827	50.383	75.6188	57.0098	63.9352	26.3443	55.9584	78.8034	55.6828	89.67299999999999	74.8461	85.4703	134.2575	56.9311	78.0976	67.9014	81.2551	63.218	97.0827	108.1638	67.0833	69.3705	76.2636	58.1313	24.0745	203.3715	43.6562	69.2099	36.2879	73.6597	105.29799999999999	148.7332	68.7164	53.8289	72.3611	78.8999	94.7544	100.8338	54.4199	126.3454	86.5948	61.7859	62.521	71.431	82.9992	103.4077	74.1869	61.9268	30.581	124.17	70.2795	72.6309	66.5372	62.3681	90.5932	79.8593	74.6398	59.4183	74.381	69.4464	60.6944	66.617	75.625	60.1376	65.9043	61.0187	0.0	17.5971	69.4849	89.236	77.285	51.0582	84.4537	77.3856	54.7489	75.9259	63.6155	75.4137	68.9297	69.2911	106.0534	70.5939	68.8628	53.6742	60.857	50.2156	67.3472	145.4616	62.8746	330.8051	71.9217	122.7312	44.1532	99.3849	28.8307	105.3065
CDH4	60.9878	30.5018	45.6039	23.7719	44.6588	41.2659	51.3692	45.2199	36.2406	75.7911	63.7218	29.5803	50.3363	28.1865	81.0853	34.6094	93.4364	95.7096	42.0524	18.0916	37.5395	29.4083	25.0954	0.0	43.746	16.4878	0.0	28.4945	50.5388	50.2898	21.5937	27.2269	33.3552	42.905	45.6614	62.8172	21.046999999999997	37.918	28.7806	17.7739	43.917	23.93	32.2174	54.5065	44.5491	44.1903	57.8811	31.1108	40.3859	21.508000000000003	3.4917	41.7819	30.2991	0.0	36.0127	0.0	31.2989	63.9575	15.5411	70.5303	31.5179	17.489	34.6728	27.7751	39.5532	67.3128	46.4821	23.0039	46.2361	26.0639	53.9838	40.0175	33.7088	33.9359	68.9767	52.3944	19.7076	15.9875	2.8051	17.952	27.1562	31.4892	67.8637	0.0	42.2238	32.4315	38.7832	38.468	41.9991	23.6398	104.4293	52.3347	49.0365	29.93	14.1128	39.9946	31.6727	101.8445	123.67200000000001	86.6485	0.0	0.0	36.0894	51.8457	39.2076	52.617	69.1429	38.6426	56.3966	19.2833	63.4626	19.9231	24.0885	25.096999999999998	25.6314	3.5071	39.312	8.2934	16.1172	35.0236	69.6198	29.4901	22.5386	91.3953	21.3426	56.8446	0.0	28.5871	49.2629	15.675
CDIPT	79.9859	61.6244	68.8257	48.478	57.6712	58.9738	43.876999999999995	70.9572	58.1451	104.7053	85.6503	66.4292	70.083	63.0952	83.552	71.5779	69.7604	70.3116	65.5052	81.5915	58.4342	60.6394	64.5985	83.9634	77.1572	59.2948	92.8602	62.2597	62.3657	80.2078	66.0134	67.2177	51.1185	78.1985	79.6133	78.4707	91.3183	55.5489	57.3513	70.6282	74.7525	58.0736	62.8274	59.3977	70.4755	76.6396	67.0768	65.3852	73.8389	77.9698	80.1125	60.7625	61.919	85.3467	85.7716	87.7739	70.1516	75.8892	98.5908	73.6299	57.8002	54.1996	90.9732	89.0372	96.22399999999999	61.3511	87.0168	53.8445	62.7245	68.0183	86.4826	66.6018	62.4202	68.7981	54.6478	75.9287	72.53699999999999	90.234	68.5847	82.6753	65.2741	55.907	38.18	67.7507	43.1187	104.2785	73.3057	56.2386	80.1325	54.0362	109.5661	72.8541	57.7778	60.7295	66.2957	55.9054	70.3336	72.6122	67.84100000000001	131.4138	53.7685	84.4722	68.6342	61.6437	66.9255	80.2923	72.4604	69.6323	74.1457	156.4736	61.5289	70.2393	57.4112	44.1698	74.6232	65.5728	61.667	58.6266	65.0842	35.3969	70.3142	59.6072	66.4015	30.6517	70.4608	87.1578	64.3096	117.79899999999999	83.8522	69.9329
CDK5	94.745	71.5022	84.1402	128.2927	86.4308	87.1017	82.2518	74.8811	76.6288	74.5628	77.6411	90.9572	66.4825	73.7371	99.2906	99.2634	78.2911	84.4748	78.9146	109.7241	82.9019	89.9245	22.7054	52.5719	106.2808	74.3748	0.0	89.6541	72.8123	88.7915	86.771	91.4129	65.0967	90.90899999999999	81.3839	93.0271	100.8566	103.9077	70.4431	105.65799999999999	48.7287	58.3625	87.1261	67.0366	80.4782	74.3295	92.7834	110.9446	85.4195	100.8369	83.2089	80.7964	78.8322	27.2164	94.5308	72.3658	84.1601	61.9389	88.8614	65.3868	81.89699999999999	95.5374	76.3519	58.068000000000005	53.5594	92.8253	96.8955	85.8526	79.8813	75.6049	103.0787	83.1399	95.9739	76.3784	55.7467	90.0868	81.7371	91.8795	89.1451	88.5619	77.4924	86.8237	61.5762	104.0974	69.9571	67.9866	93.2071	73.9866	94.8372	61.2292	75.1875	144.3585	98.1008	97.4478	106.5944	65.3449	81.4714	11.122	94.3979	41.769	0.0	0.1321	79.3642	83.7745	67.0454	93.6275	86.7191	98.5188	82.5661	4.4735	81.418	69.1258	76.1381	78.282	75.9029	140.5263	82.4702	58.0353	94.8454	106.4001	89.6507	89.4893	74.8976	128.8867	82.0898	92.919	87.3457	99.42200000000001	96.2888	87.2899
CDK5R1	122.0643	107.0487	140.165	148.8859	107.3336	102.3533	120.6914	143.7139	118.4622	212.6222	129.606	145.9266	151.1561	155.2085	73.2362	154.9182	124.6596	154.6211	126.3886	137.5334	111.6171	157.6971	138.6584	134.6045	94.6826	112.8384	0.5213	124.0457	115.2045	106.4457	130.9782	132.6821	131.0058	145.418	124.2618	166.2732	142.8193	90.5687	134.4912	133.6987	72.9681	105.0202	119.0767	115.936	112.5005	148.8433	132.0644	79.4064	107.8774	139.8014	120.6934	117.7565	137.0667	135.9494	163.8228	283.20799999999997	143.7699	140.9076	94.6681	144.7076	107.1309	100.9374	106.2566	196.484	185.5418	115.5897	94.4249	101.65700000000001	119.3547	115.9709	129.2863	124.0297	101.53	168.9115	161.4175	125.8989	127.0876	127.5287	226.2182	155.5886	136.1792	107.4609	168.6871	100.9567	84.1522	154.3355	132.721	122.9042	119.0452	52.8528	144.3988	177.6102	132.072	127.2393	118.0198	144.8034	141.9556	53.5159	112.6973	53.6518	0.0	13.659	107.7787	102.3826	160.593	161.0924	193.0571	139.1843	142.5421	71.7924	98.5255	231.2734	119.7683	75.7742	170.4855	88.3872	162.97899999999998	53.5922	145.4825	75.8513	108.7632	163.3561	134.9188	204.8173	148.28799999999998	111.9484	92.2731	212.1635	170.2749	162.7372
CDK5RAP3	89.4898	80.6952	96.7951	124.1268	89.3663	93.5909	89.1853	82.9783	95.4135	102.3133	131.968	75.212	95.1841	114.8173	93.7661	88.6721	83.6598	121.8672	122.5933	114.6032	90.1426	77.2768	125.2987	85.2579	80.2212	88.6403	3.3793	81.4134	102.4012	112.7954	89.14	85.8836	118.1225	94.01700000000001	92.5838	81.5248	126.331	94.3352	84.792	162.8197	119.1348	113.1122	100.1443	125.1432	119.9228	103.8205	106.8314	125.0902	85.3822	89.6908	108.6892	86.43	78.0434	93.6712	92.4748	142.9566	91.7216	126.2362	122.0298	107.4882	87.8494	80.14	112.7069	82.9856	97.1005	126.0763	107.1753	151.9689	95.7552	78.143	86.0936	69.1011	87.8655	92.0883	121.072	91.57	137.7349	100.2515	91.5316	56.4848	90.8112	88.7902	67.4069	76.9656	123.0339	119.6409	87.0238	84.1379	88.589	80.3804	107.77799999999999	118.5985	101.6141	94.0296	76.7547	101.2631	97.1858	114.5083	88.4201	108.7282	79.0167	174.7598	83.6783	129.7745	86.5042	104.7646	88.1259	82.0184	84.0199	116.0764	86.2075	101.9996	80.543	122.8234	96.6245	74.1071	101.2527	118.16799999999999	70.7997	124.6527	73.758	83.338	94.3593	59.3149	85.2653	135.2606	144.0894	200.8765	45.8776	87.7321
CDKL2	149.679	187.4037	126.0442	119.9405	161.0668	110.4796	228.9992	105.4272	139.3473	163.3779	127.4323	102.4858	118.7909	112.9875	115.0444	134.3265	162.89700000000002	168.78	140.0812	119.8869	113.3686	157.45	144.9482	91.1677	144.477	259.3071	0.379	121.9427	174.6962	107.61	114.4061	129.8005	147.3223	117.8156	128.5496	178.2617	129.6963	168.3469	126.4685	160.5214	93.9972	206.3868	136.7134	109.0933	134.8928	133.3469	138.8219	134.9711	119.2986	108.0746	276.561	132.7342	135.9715	77.7205	129.5148	89.6935	132.1522	116.1164	140.019	123.2738	138.588	135.2634	122.5035	129.4529	86.2591	97.1061	138.683	174.856	130.0626	111.851	154.2414	147.9549	136.9608	100.1188	149.287	139.556	117.3637	108.5371	168.1286	110.0881	120.0039	169.327	152.22799999999998	122.1567	138.4334	123.9026	164.8084	171.5951	120.7702	59.5998	149.5552	160.8694	132.9113	136.6383	100.4901	174.1728	137.2041	63.7503	138.2444	198.6688	0.0	0.2195	136.8159	168.5008	115.7961	146.6942	188.5995	129.4206	110.4633	183.047	73.6841	173.1875	169.0138	171.5069	137.779	63.9678	170.0431	116.0488	112.5415	198.2375	129.1507	127.0351	114.4485	230.2955	111.2994	113.2131	143.5048	117.2532	130.1151	117.79899999999999
CDKL5	52.6176	68.9201	84.2916	89.2771	74.6169	92.4424	94.8782	75.4708	77.4515	58.5184	74.1649	75.5053	96.1133	79.7375	53.301	60.9893	159.4895	59.0276	79.3409	90.05799999999999	83.9499	75.7234	71.1437	70.6207	82.6096	86.7673	0.0	84.7086	99.9641	47.2814	85.7952	85.8806	90.6661	91.0371	74.9037	78.4473	107.2788	92.0305	75.4089	142.3011	61.1012	103.0218	68.1202	103.046	77.8422	65.131	68.0367	91.1736	101.3632	84.3161	100.2377	66.2464	69.2904	38.0529	65.3592	98.8619	89.2746	117.0412	72.9659	34.896	88.9062	84.8226	47.391999999999996	27.1773	55.6197	58.0412	77.3489	107.9175	55.0949	72.533	47.4806	63.9027	81.9158	86.7457	117.6172	57.5331	77.5514	73.3457	69.1632	77.729	93.0246	104.0526	65.0305	62.2207	76.416	34.8806	65.0812	82.2543	64.8537	180.0147	70.8866	77.8361	69.5872	86.9313	91.5963	69.4987	74.6381	72.9058	109.5525	67.6102	0.0	0.0	127.2518	96.1837	70.3632	72.4284	63.4939	78.9768	79.3208	155.2679	73.8139	58.6263	83.2753	94.3901	93.848	160.9321	85.1797	68.6252	118.9091	70.0796	95.4818	75.7364	87.6379	67.4833	73.9754	76.954	62.3112	3.1123	49.5322	72.4663
CEND1	48.1733	31.0105	34.5409	38.005	49.0715	46.3052	43.7719	37.5214	40.4696	47.4178	34.7603	45.9859	40.3474	35.8303	33.8505	34.199	45.1146	33.9719	37.2108	34.2618	49.6069	39.3997	80.3069	37.7235	48.5061	35.5722	0.0	41.9086	38.8078	41.2815	45.8114	40.7435	42.5716	52.6217	45.6433	37.6106	51.7715	55.8054	38.04	36.8049	40.2393	87.5105	44.0555	47.9298	35.948	37.1628	40.900999999999996	45.571999999999996	31.5711	41.0853	53.1914	44.3417	40.8055	58.9519	37.0101	76.1457	33.686	44.0558	37.8254	57.2528	51.2774	45.097	41.3654	43.07899999999999	46.6569	40.5212	36.0739	64.82	42.5128	45.4341	45.458	34.1983	48.8283	43.5354	42.1903	36.4639	36.0614	47.0346	41.4382	34.8653	40.6871	34.0217	34.3205	51.0876	56.6934	45.2349	51.3723	46.8336	31.6628	55.5281	32.9101	32.0019	43.2283	46.3683	46.768	38.0128	39.3243	47.4202	41.108000000000004	35.0723	85.3558	79.1832	46.4159	48.9321	39.2414	60.4137	31.4028	45.9843	35.3453	14.3453	37.8034	37.1641	38.1329	38.9034	30.5299	15.6426	31.0832	27.9158	52.5054	61.3068	38.6349	30.9109	36.1201	34.4928	37.3996	35.218	39.8929	24.6568	74.082	49.2839
CFL1	117.2756	90.3832	69.4752	67.0609	114.1478	102.7765	104.3934	75.2421	131.0572	84.2075	106.8267	236.7102	72.5726	73.6913	81.8239	88.2589	69.5457	77.1375	81.1717	124.05799999999999	156.7232	215.65200000000002	73.2971	113.9939	72.5583	117.3362	0.0	126.7883	137.9773	58.2505	206.5996	76.3762	78.2357	80.5284	92.9368	93.6661	94.156	233.3182	88.2966	48.1298	68.1971	81.907	76.163	110.3383	92.6077	73.5558	91.1016	109.98299999999999	63.3197	72.9985	142.7266	87.0541	121.7181	67.9787	95.5045	90.9673	70.4558	90.0091	92.8192	111.4571	120.464	186.7625	83.8504	85.2145	74.2647	79.5898	88.6646	134.8862	66.6289	110.3389	95.3895	112.2737	81.9119	112.9033	63.582	69.8031	84.2277	68.0836	164.1337	63.0723	84.3646	96.751	101.1883	71.0522	109.7632	67.0503	130.096	149.9276	74.4983	82.9994	47.6497	83.5762	126.4809	139.8955	76.8937	85.0898	84.3222	53.3216	76.7841	67.4596	110.82799999999999	145.9829	96.9466	90.7891	83.6403	98.6113	83.3296	150.6663	78.9008	69.8872	65.8014	126.4797	89.9409	96.1984	92.6059	71.515	65.6013	74.0002	76.1743	101.3114	70.4992	117.5063	100.6548	95.4884	133.2119	59.6631	106.4069	55.6428	177.7348	150.9034
CFL2	158.1728	72.2673	102.3689	80.7534	102.1455	91.1055	96.1915	109.0829	98.9157	122.6737	127.50200000000001	114.9458	90.6407	111.0404	131.1527	127.7388	103.3896	67.3416	95.51	86.9324	120.5704	107.4519	137.7921	126.4349	152.7218	121.0009	0.379	117.7232	93.7382	129.3794	148.9095	124.4605	82.8555	126.9327	111.3888	251.5297	119.6148	92.4998	92.036	66.5473	83.9443	127.4135	114.4953	105.7159	129.8361	123.5696	95.14299999999999	107.3702	130.1933	157.9371	111.6363	112.3572	104.80799999999999	29.669	111.9142	66.1892	123.3092	175.6466	101.0734	110.3891	105.2345	114.2321	126.5165	207.4628	90.9133	59.1633	208.368	140.5442	141.2798	110.2329	139.1353	105.9139	121.2737	76.9807	146.6424	111.40700000000001	113.2446	128.23	139.6576	151.1023	116.2694	119.0922	57.6504	146.5073	63.6634	146.286	96.1345	91.3849	135.933	108.5661	79.0246	119.447	124.9248	103.4427	124.6639	113.4856	107.01799999999999	31.3885	114.8025	83.3583	180.8298	40.8181	130.1653	95.0834	110.2861	138.358	134.5098	131.1688	110.0066	253.1827	123.5761	89.8535	106.9937	86.3957	138.7294	222.06400000000002	151.0097	177.1518	153.4134	151.6665	117.3562	93.6691	101.7851	102.9865	111.3961	140.7397	70.4949	235.9542	117.0522	105.25
CHAT	0.0	0.0	0.0	0.0	3.014	0.0	0.0	0.0	5.8413	0.0	0.0	0.0	10.1308	0.0	36.1887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.906	0.0	0.0	0.0	0.0	0.0	1.0982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7337	0.0	0.0	0.0	1.8811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5339	0.0	0.0	0.0	0.0	0.0	2.8086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9447	0.0	0.0	0.0	0.0	0.0	0.0	1.5391	2.2598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHCHD3	68.4685	58.7115	65.9605	170.5558	44.888999999999996	48.9225	49.4057	60.6093	53.3911	33.7187	70.3954	51.4269	50.1223	48.9217	68.9403	52.9233	39.3361	67.9815	49.643	38.2961	54.8729	52.358000000000004	113.3518	79.6105	65.6933	53.3188	0.45299999999999996	53.6637	61.7151	31.8464	71.3025	73.2827	48.7802	56.0748	69.0386	52.4582	87.3785	47.7329	52.696000000000005	51.9508	61.8336	37.2589	63.7088	50.7374	66.2757	72.7355	59.4647	51.3019	72.9815	58.6344	61.0108	69.559	54.427	22.9792	60.445	34.1158	96.7669	72.0427	128.9066	123.4831	57.3283	48.6359	62.9849	50.0963	41.6447	34.5039	79.4611	55.9926	68.9403	62.7794	74.7571	64.6113	64.7616	52.1404	47.5396	52.4052	68.316	70.7995	63.0916	77.0029	58.7142	60.0111	48.5024	46.1334	47.761	60.0722	73.8158	58.1595	54.1126	99.1089	67.1496	62.6374	67.9061	52.6731	61.1694	43.49100000000001	57.4844	7.9545	70.5934	48.8456	99.6205	0.2064	70.1856	58.0651	77.5637	126.2723	77.6198	57.2685	72.7614	214.2245	75.7815	69.3197	56.7936	52.0944	59.713	212.4424	58.165	53.9301	53.3164	71.794	56.9241	57.7376	48.3842	183.5371	64.2575	42.9795	75.2505	73.7645	40.8704	64.1241
CHCHD6	94.4791	67.9872	77.2362	131.0113	41.88399999999999	48.4422	60.5996	60.6031	56.0897	74.9154	75.8049	54.8624	59.4236	42.4978	57.2056	67.2956	56.6032	63.5454	48.8103	54.9203	51.4463	48.5816	86.2743	64.0423	58.9161	52.2987	0.0	50.1131	63.7392	49.5639	54.7021	55.8035	45.0519	44.6285	65.3999	61.5666	87.4745	60.3883	46.5808	43.4469	63.2051	32.6692	66.9696	38.8511	67.7775	71.1971	42.8321	65.5861	58.6362	70.9192	44.1692	73.967	52.7868	20.0142	78.3722	27.2055	79.8438	61.6016	37.6202	54.9844	58.6754	59.5558	83.0915	84.0487	33.1339	58.599	59.1779	39.5022	55.5946	54.6069	75.9671	50.1993	51.9106	52.6221	45.1188	65.6605	60.0296	57.2041	47.8526	89.4487	50.1565	65.359	78.5913	43.5748	39.659	91.8487	57.2381	51.7008	80.7329	60.159	62.4992	72.2122	68.3528	53.4393	68.6645	59.2058	54.4136	0.0	55.2438	98.8878	0.0	4.2389	40.9848	42.3641	78.8187	69.5729	66.7288	55.9502	81.73899999999999	1.2441	59.9977	48.6199	49.5829	50.5149	52.352	55.277	33.9865	33.1421	70.2039	54.6097	67.1487	50.858000000000004	52.3467	131.1547	65.8033	62.9565	81.4068	50.711999999999996	50.7975	57.0271
