	Inh_L6_LAMP5_C1QL2	Exc_L3_5_LINC00507_SLN	Inh_L1_SST_CXCL14	Inh_L1_2_VIP_PPAPDC1A	Exc_L6_FEZF2_CPZ	Exc_L4_5_RORB_HNRNPA1P46	Exc_L6_THEMIS_C6orf48	Inh_L3_5_SST_MAFB	Exc_L4_5_RORB_LCN15	Inh_L1_VIP_TNFAIP8L3	Exc_L5_6_FEZF2_CYP26B1	Exc_L6_THEMIS_EGR3	Inh_L4_6_SST_MTHFD2P6	Exc_L5_6_RORB_LINC00320	Oligo_L4_6_MOBP_COL18A1	Inh_L1_VIP_PCDH20	K1	Inh_L1_2_PAX6_SCGN	Exc_L6_FEZF2_FAM95C	Inh_L5_6_SST_TH	Exc_L4_5_RORB_RPL31P31	Exc_L6_FEZF2_TBCC	Astro_L1_FGFR3_FOS	Exc_L4_5_RORB_AIM2	Inh_L3_4_PVALB_HOMER3	Exc_L5_6_THEMIS_GPR21	VLMC_L1_3_CYP1B1	Exc_L2_4_RORB_GRIK1	Exc_L5_6_THEMIS_IL7R	Inh_L3_VIP_CBLN1	Exc_L4_6_RORB_HPCA	Exc_L4_RORB_CACNG5	Exc_L3_4_RORB_FOLH1B	Inh_L1_6_PVALB_SCUBE3	Inh_L5_6_LAMP5_SFTA3	Inh_L1_6_VIP_RCN1	Exc_L5_6_FEZF2_RSAD2	Exc_L3_5_THEMIS_UBE2F	Exc_L2_3_LINC00507_RPL9P17	Exc_L3_5_FEZF2_ONECUT1	Astro_L1_6_FGFR3_ETNPPL	MP	Inh_L5_PVALB_CNTNAP3P2	Exc_L6_FEZF2_VWA2	Inh_L1_6_LAMP5_CA13	Inh_L1_3_VIP_SSTR1	Inh_L5_6_SST_ISOC1	Exc_L3_THEMIS_PLA2G7	Inh_L1_3_VIP_ZNF322P1	Inh_L2_4_VIP_LGI2	Exc_L5_6_THEMIS_THTPA	Inh_L1_4_LAMP5_DUSP4	Exc_L6_THEMIS_LINC00343	GABA3	Inh_L1_6_VIP_RGS16	Exc_L6_FEZF2_P4HA3	Inh_L1_4_VIP_CHRNA2	Inh_L1_3_PAX6_NABP1	Inh_L1_3_VIP_CCDC184	Inh_L1_VIP_SOX11	Exc_L3_LINC00507_CTXN3	Exc_L3_5_THEMIS_ELOF1	Inh_L6_LHX6_GLP1R	Inh_L1_LAMP5_GGT8P	GABA2	Inh_L5_6_SST_KLHL14	Oligo_L4_6_OPALIN	Exc_L5_FEZF2_SCN7A	Inh_L5_6_PVALB_STON2	Exc_L4_RORB_BHLHE22	Inh_L1_2_VIP_RPL41P3	Exc_L5_6_THEMIS_TMEM233	Inh_L2_4_PVALB_C8orf4	Exc_L6_FEZF2_ETV4	K2	Inh_L1_LAMP5_NDNF	Exc_L5_6_FEZF2_MYBPHL	Inh_L2_5_VIP_TOX2	Exc_L6_FEZF2_SLITRK6	Inh_L4_5_PVALB_TRIM67	Exc_L4_5_RORB_LINC01474	Exc_L3_5_RORB_HSPB3	Inh_L6_SST_NPY	Inh_L1_2_PVALB_TAC1	Exc_L5_6_FEZF2_CABP7	Inh_L2_4_VIP_DSEL	Exc_L3_4_RORB_RPS3P6	Exc_L5_RORB_SNHG7	Inh_L1_3_VIP_GGH	Micro_L1_6_C1QC	Inh_L1_PAX6_GRIP2	Inh_L1_6_VIP_PENK	Exc_L3_5_RORB_CD24	Exc_L3_4_RORB_PRSS12	Inh_L2_4_SST_AHR	Exc_L3_RORB_CARTPT	Exc_L3_4_RORB_SEMA6D	Astro	Inh_L1_3_PVALB_WFDC2	Astro_L1_FGFR3_MT1G	Micro	Peri_L1_6_MUSTN1	Exc_L4_5_RORB_ASCL1	Exc_L5_6_FEZF2_ANKRD20A1	Inh_L2_6_VIP_VIP	Inh_L3_6_PVALB_MFI2	Inh_L1_VIP_PRSS8	Exc_L4_RORB_CCDC168	Inh_L1_ADARB2_ADAM33	OPC	OPC_L1_6_MYT1	Exc_L6_FEZF2_TBC1D26	Exc_L3_LINC00507_PSRC1	Exc_L5_FEZF2_MORN2	Inh_L3_6_VIP_KCTD13	Endo_L2_5_CLDN5	Inh_L1_3_VIP_ACHE	Oligo	Inh_L5_6_PVALB_FAM150B	Exc_L3_5_FEZF2_DCN	Inh_L1_PAX6_CA4	Exc_L6_FEZF2_KRT17	Exc_L5_RORB_LINC01202	Inh_L6_LAMP5_ANKRD20A11P	Exc_L3_5_RORB_CMAHP	Inh_L1_5_VIP_KCNJ2	Exc_L5_FEZF2_DYRK2	Inh_L1_ADARB2_DISP2	GABA1	Exc_L5_6_THEMIS_OR1J1
DNAJC27	76.5293	70.1324	95.4029	103.5746	62.2184	78.1678	73.3612	99.4026	69.5259	54.1603	53.6659	80.0287	72.5146	88.4571	75.6204	89.2966	68.6051	40.2295	62.0224	101.7977	62.7332	55.3972	100.9549	104.3638	91.348	82.8174	0.0	77.1029	74.347	75.5447	82.1081	80.4122	76.92	70.4511	67.358	65.8416	70.4643	66.0721	75.1648	89.2472	79.3375	83.4048	87.2985	61.6675	76.6092	55.2798	96.0738	74.5919	71.0414	70.0896	73.1209	78.99600000000001	70.9226	96.0982	63.5337	54.975	55.3678	50.5702	7.4013	102.0522	81.8652	106.2883	77.4262	188.1766	68.2382	75.1826	104.0924	61.9256	85.0561	73.145	81.5459	77.5586	90.4566	58.3259	72.11	60.6378	62.0693	52.2246	92.0837	96.6882	86.662	73.8335	57.3622	31.3888	51.3868	108.9093	79.2922	70.7676	94.9876	74.6771	184.9447	167.2622	77.5276	77.5876	94.1747	58.0001	76.6154	25.9423	79.5377	44.3618	0.0	236.6909	100.0024	68.4912	50.976000000000006	107.7813	70.7669	63.2962	91.5233	14.5813	86.9384	73.5183	67.3718	65.2115	126.3629	364.3574	111.6055	94.914	82.9026	107.4852	54.0763	66.8669	81.809	66.4639	69.0297	86.2885	60.95	87.6331	86.4034	67.6068
DNAJC28	60.5415	92.8395	55.9605	0.479	101.1168	81.4398	85.2755	108.5002	77.6462	84.0771	79.7239	66.4457	87.8493	73.7548	64.8246	42.5276	65.9144	79.9853	87.7982	61.808	84.8417	81.1341	0.0	86.6438	106.1469	76.2576	0.0	76.2452	88.2604	79.3969	75.9207	84.3302	84.348	86.9616	107.1608	70.6402	81.8271	72.1128	81.0965	120.8358	121.3732	92.6215	88.4894	77.8752	110.5604	96.569	122.0137	105.9204	98.6169	66.9606	68.9265	83.6696	71.7124	91.0329	72.837	150.3154	117.6039	70.9812	82.2751	68.16199999999999	77.5103	72.1145	79.5395	65.6098	94.8342	74.4324	94.8495	81.9107	104.3502	81.9722	84.3835	75.7518	98.2655	89.272	66.1236	76.9503	96.8637	102.1	60.8354	80.7782	85.1987	95.1968	88.1276	92.4027	75.4138	189.9461	89.6264	80.0582	72.9086	124.9982	73.8638	73.2208	63.3614	80.3121	98.0036	93.3479	90.3029	31.0496	98.969	50.1789	0.0	49.4484	113.6766	75.135	100.8627	84.9009	78.3269	95.5795	63.1209	55.9388	76.7587	74.7597	73.7288	57.4309	44.0646	65.9637	82.0546	64.1216	72.7384	64.6417	74.187	68.9579	66.5164	142.4053	101.1787	75.4048	106.5483	295.5594	54.4018	125.4635
DNAJC3	66.5014	64.5124	81.9056	42.7746	66.301	66.6646	41.5499	62.9695	57.2386	125.1211	72.1936	61.652	64.672	67.1574	87.2715	73.9619	71.9184	70.4765	69.8902	60.0828	62.0926	49.8508	82.5546	105.8834	78.0586	53.8796	102.3666	63.6284	49.5744	80.45100000000001	69.2006	72.869	60.1157	73.1043	66.7879	42.6791	84.6425	50.2406	55.8836	73.5046	70.0752	67.8829	61.7535	65.4521	58.9305	66.6138	46.3874	64.309	79.4394	101.1967	67.7684	76.3908	60.3527	72.7593	79.2576	35.0371	69.3963	74.4746	113.5036	32.117	65.4706	47.0725	84.5136	120.2922	75.3778	84.6025	79.4139	48.7469	69.5916	68.5621	89.5383	60.464	74.4884	71.968	53.5541	76.5786	59.5894	62.8585	72.2178	74.2547	62.568999999999996	54.3406	96.5039	48.2727	80.4192	104.4254	57.1141	61.2564	83.1342	67.2827	115.6308	89.1083	89.2239	65.6904	68.5553	56.49	70.2249	59.4582	76.2041	68.9317	95.2976	129.491	52.6632	59.9466	64.2518	48.8955	97.7612	67.7463	78.0646	143.2467	66.80199999999999	46.1817	55.4961	87.8413	112.3501	92.7071	47.4447	74.1923	59.1776	42.2491	91.6858	64.861	64.2125	0.6664	59.0791	97.8778	74.2641	61.0338	55.013000000000005	66.3161
DNAJC30	69.3986	47.769	64.5527	251.2222	46.9015	41.1388	29.4149	50.2511	43.3133	30.483	30.3468	41.3129	50.3462	43.4466	69.9861	184.2814	38.1005	62.3965	41.8235	37.2356	40.2338	43.3019	8.4065	63.8684	57.7188	29.951999999999998	0.0	42.248999999999995	45.8166	83.6376	37.685	46.1345	45.4617	101.4869	59.0746	28.5855	33.8711	46.3929	43.547	11.2664	58.9747	30.7124	54.2272	46.3456	49.3514	37.7042	56.9845	49.1351	47.5695	39.8723	52.3808	47.4528	42.0505	20.2803	56.9867	130.3265	38.5309	35.4867	34.6553	28.6098	39.2281	28.9585	44.8826	30.2825	20.7253	64.2954	62.5148	37.2778	48.7054	48.4381	21.6569	51.3392	48.7108	50.6748	36.5492	39.2115	42.8481	55.3493	42.5975	21.9931	49.9151	54.256	33.4707	6.3836	52.3257	34.9208	42.8003	38.0838	46.7978	75.0767	33.8592	65.8005	52.4943	43.7471	65.8897	46.0597	65.0689	14.6169	52.5844	35.4591	0.3778	0.4017	42.7767	35.9175	66.8617	55.36600000000001	79.279	39.5289	74.7662	76.0591	55.2624	52.1533	42.1695	33.8746	73.0117	48.478	52.6683	72.2128	60.3458	40.9081	44.1341	40.7788	42.129	85.1954	56.0819	48.6009	43.2731	0.0	37.0073	65.1265
DNAJC4	30.5265	21.1743	31.8221	22.601999999999997	27.8335	29.7091	28.816999999999997	42.0236	29.7984	41.5737	36.4863	32.3481	46.9281	28.3707	34.3985	50.336000000000006	37.703	30.1244	34.0946	37.8601	30.6791	12.2707	24.855999999999998	36.2627	46.1327	24.2653	8.7888	32.4795	38.1541	52.1225	24.584	47.0343	33.8259	39.2061	49.6197	48.2606	50.5147	26.8565	32.0209	47.6042	42.6384	41.3612	44.2499	36.9152	40.625	39.4451	37.1202	39.8196	41.7441	30.6069	40.1743	38.482	26.2698	41.7087	29.4954	22.2328	34.716	40.2077	13.2513	22.3358	32.5039	27.1656	53.9401	33.7515	32.7723	23.6349	35.3192	27.8184	44.2855	36.5746	29.1116	29.1344	41.7779	30.336	52.9483	33.2481	38.2737	38.0276	6.1177	54.5017	36.3975	32.274	33.0303	70.8917	53.2915	19.7645	44.7815	31.503	47.8258	57.7891	21.9213	26.9141	27.7849	34.5613	53.4053	33.9394	32.1541	36.3004	49.5202	33.2799	5.4868	79.8396	43.5272	35.3302	33.8906	49.1746	38.4148	32.0507	57.2495	20.9089	45.3908	27.1349	28.5536	38.9324	41.7434	19.387999999999998	30.8397	22.44	56.7512	25.2186	26.1603	25.6339	40.0766	14.1618	34.5979	39.879	49.4869	31.3015	18.9745	47.9789
DNAJC5	55.5139	50.8687	47.8673	72.4931	62.8333	67.94800000000001	51.9062	51.4513	60.5356	87.2331	53.3372	71.3937	67.67399999999999	62.6026	67.0137	59.8951	64.4346	49.5515	69.5638	76.9855	67.0435	68.9698	172.4824	58.3399	66.1171	60.477	0.0	63.1487	58.1881	50.8619	75.6694	66.6564	59.06399999999999	82.7211	61.4007	65.1162	56.7678	65.0762	63.658	42.3318	74.9582	74.3856	62.6067	68.2591	59.5247	62.2245	56.7643	59.4721	66.8159	49.2207	74.7885	63.4364	60.7641	66.8266	80.611	80.5697	63.7423	73.0433	63.472	89.5042	69.7775	53.1667	73.5316	76.5452	76.5001	62.0388	84.139	67.6748	63.1877	69.6784	68.4431	61.4078	64.1223	65.2549	73.1033	64.4842	62.878	71.867	70.3708	76.4187	61.6123	62.0523	39.0466	66.1508	38.683	80.9239	66.8898	61.808	70.3041	89.015	72.6708	72.9079	70.7409	59.958999999999996	51.4867	61.8318	59.3341	24.1816	64.5375	63.4709	252.2465	0.0	61.5284	65.7308	84.2374	64.8281	54.836999999999996	65.2333	76.2617	118.4184	56.5096	49.0539	64.5173	46.5673	59.3046	51.131	57.4556	53.4465	66.2913	63.733000000000004	74.2295	53.832	63.5075	82.5007	69.7675	61.6662	85.3817	76.2184	56.9606	78.0924
DNAJC5B	0.0	0.0	82.0613	28.3475	15.5688	0.0	0.0	0.0	0.0	40.7609	1.1282	0.0	0.0	0.0	0.0	133.6097	0.9396	38.1938	0.0	0.0	7.579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7175	8.1563	0.0	0.0	0.0	0.0	66.86399999999999	0.0	0.0	16.7619	0.0	12.7601	2.4358	0.3087	0.0	0.0	11.9987	0.0	0.0	81.0767	38.0453	0.0	15.58	1.006	0.0	3.3402	0.0	58.8776	0.0	94.2494	0.0	0.0	0.0	0.0	0.0	0.6353	0.0	78.1889	0.0	0.0	1.1874	0.0	3.3923	0.0	0.0	0.0	19.7471	0.0	0.0	0.0	0.0	47.655	39.1989	0.0	0.0	11.4501	23.5101	0.0	12.3554	46.1635	0.213	75.8816	15.3068	0.0	6.9307	0.0	0.0	32.5807	0.0	1.8544	0.0	0.0	0.0	0.0	0.0	79.0768	0.0	51.5987	0.0	52.2302	0.0	0.321	0.0	0.0	0.0	70.8522	0.0	0.0	0.413	0.0	0.0	40.8381	20.1308	0.0	0.0	0.0	0.0	0.0	117.6134	0.0	0.0
DNAJC5G	0.9431	22.7231	1.3584	0.0	7.9884	14.5246	3.9219999999999997	48.0166	20.2014	0.0	0.0	8.7886	2.6176	26.5559	0.4165	0.4358	1.354	0.0	1.7419	0.0	24.7384	0.0	0.0	0.6696	0.5998	46.9133	0.8022	20.5076	4.2225	0.3827	7.1057	14.3911	22.7074	0.0	3.6993	0.0	0.0	18.1995	22.2064	2.4844	0.8371	1.6261	16.6164	1.6791	0.2829	0.9787	16.7378	16.5535	0.8240000000000001	0.6502	1.0662	0.5668	19.8956	42.8642	0.5026	2.0677	2.7709	0.0	0.0	0.0	14.2146	32.4551	1.7189	0.0	0.0	0.7892	0.4813	0.0	25.5804	23.8524	0.7004	17.5595	11.5303	0.5795	0.0	0.6757	0.9308	0.6627	1.5901	0.6254	26.4724	21.3052	0.0	0.0	1.03	1.0836	20.7167	16.9367	0.858	0.3418	0.0	0.0	20.1157	24.8283	175.2986	20.6201	18.424	0.4495	11.0422	0.3667	0.0	0.379	2.5101	1.6374	0.0	0.0	0.7279	27.9125	1.6014	0.0	1.0507	0.0	29.0642	0.0	0.0	0.0	0.929	0.278	1.4097	0.0	0.7433	3.1176	22.3413	0.0	20.7838	0.0	0.0	1.0374	0.0	2.3483
DNAJC6	184.0171	200.6152	160.7511	98.5372	159.7846	167.7548	160.1783	111.1407	167.8093	113.6538	163.2074	207.5156	126.2014	158.6532	117.3658	127.9871	249.0599	204.8628	130.64700000000002	183.4542	186.6663	196.0244	2.0397	259.6268	144.9868	131.8478	71.3962	173.7856	147.9384	120.6918	243.2624	150.9724	159.2628	131.2457	160.5863	105.8614	126.3351	175.7866	125.4137	189.0413	70.8694	229.9363	149.2887	166.1206	154.3499	171.3105	154.6223	128.9318	146.7482	136.1281	144.8316	168.8745	155.0319	190.4414	153.0914	141.0328	123.427	146.6183	201.8022	154.731	125.1925	150.8156	198.857	171.9872	153.9591	175.1006	127.6963	192.5331	140.9997	195.7546	219.9274	155.4712	143.2879	140.9752	189.197	157.9429	141.5728	162.1849	232.9545	159.1393	145.415	136.2312	187.9324	152.8135	197.6913	145.5671	162.5606	206.49099999999999	144.6844	120.5724	122.1447	156.0002	124.5095	143.3521	160.6581	145.0175	124.7907	111.171	172.93599999999998	62.8582	27.5647	106.353	218.9382	133.0306	155.5539	83.5121	144.6186	157.3372	112.6753	146.4541	61.3626	172.6281	129.1457	152.2449	170.6238	193.4708	172.8861	147.7297	129.6718	120.4089	157.757	155.6335	163.5074	148.4117	131.4623	141.8244	192.9801	142.9625	358.6526	216.9687
DNAJC7	89.7143	95.7514	85.7727	58.6223	82.2466	92.6718	132.1128	93.3083	100.2061	118.0557	117.6711	101.1429	117.5957	99.0513	59.4058	73.7678	83.1895	87.4126	87.7551	94.8008	100.8937	109.9395	71.2965	98.0952	100.5324	157.0598	0.5242	98.9169	168.3707	120.054	111.7749	90.421	89.919	99.0298	87.6158	84.4811	123.6965	107.8844	95.1604	90.4171	92.4797	73.738	102.8778	90.9146	86.4918	95.3049	104.0448	99.3474	109.9138	76.0536	157.0385	101.2761	96.9382	62.0718	112.40899999999999	104.2009	107.2934	94.3958	115.5845	227.7162	101.6268	106.9475	81.0387	94.5861	83.8218	123.2765	91.9262	118.1763	103.0516	109.1807	124.8144	96.7829	98.3204	80.99600000000001	67.4792	70.2294	101.1625	87.2596	101.2001	98.4135	88.4	123.9945	96.1492	99.9541	78.3242	75.7683	111.1265	103.0276	122.8028	149.4728	128.704	75.7293	80.8285	103.2378	115.8583	90.3464	111.271	49.1658	90.1952	190.6213	120.7279	224.1289	81.3355	115.0053	95.1598	84.1657	106.8549	101.7172	102.2617	56.3695	76.6669	93.9762	96.9667	89.8428	123.4965	159.1234	77.9647	76.7725	99.9348	131.6779	92.4578	99.4691	113.2238	59.0197	125.9802	100.9284	128.9726	76.2068	92.9908	135.7533
DNAJC8	147.2047	102.8703	94.80799999999999	67.0718	87.0825	84.7629	97.5725	88.2478	93.7057	94.0616	91.4736	112.4966	79.7703	78.8099	107.6607	86.5473	81.4637	83.1645	76.5446	105.38799999999999	98.712	111.9375	91.9526	99.2011	105.5241	93.411	153.0671	100.4681	113.4968	89.6253	116.1836	93.6252	75.2602	84.9835	79.8746	111.9056	78.9871	109.3346	88.1516	81.1019	77.7565	71.7247	90.7345	85.0758	89.4671	92.1534	98.9892	97.9663	77.9455	134.5613	107.7893	95.7222	87.9773	80.65	96.6677	98.887	92.6543	91.2135	89.8101	56.5908	96.7744	99.4334	104.2411	58.4751	83.4302	97.9306	94.4214	117.3637	97.5835	100.94	98.8091	93.5993	97.2394	86.8927	69.3684	85.0334	95.1559	86.7327	99.0357	100.8975	88.6593	90.0408	66.5529	62.6451	105.0915	151.9712	109.3151	88.3793	91.5516	122.8376	119.3505	63.8833	103.8219	95.9982	93.8284	88.7698	84.9386	41.975	92.4397	90.2756	75.2024	141.032	100.4248	90.1578	79.587	129.9124	93.8415	102.0595	93.2589	18.933	112.7313	97.7196	101.7858	102.0559	81.0978	139.9355	98.6656	127.0296	93.2153	144.5665	87.2901	86.3523	108.3554	137.5901	106.7743	97.2419	94.3454	13.3216	103.77799999999999	86.5582
DNAJC9	79.954	74.0796	118.5201	82.6466	87.662	82.5175	63.541000000000004	101.9654	76.7584	68.0313	72.9384	64.8299	100.6272	88.5873	42.0568	79.6293	102.8756	115.7515	77.3468	84.6559	77.9296	70.652	62.5809	83.4212	90.3892	75.0959	154.8718	75.9638	80.6949	94.8091	77.7053	84.0814	75.8955	73.256	87.1188	79.1807	88.6619	71.3598	79.8394	67.1053	100.9195	94.1604	84.5514	83.5031	92.7678	116.8503	94.4393	73.6832	87.5855	95.5089	80.5522	83.0326	68.2073	113.6928	81.6178	37.8124	84.5587	61.7486	108.307	109.0138	77.2469	67.0443	86.911	142.8653	95.6361	82.4914	136.9409	73.6137	105.9042	77.4786	86.6314	69.8978	90.7085	88.7646	77.4348	90.6498	79.3992	83.6002	63.0591	192.4627	87.4144	65.9173	38.5169	162.9913	71.2015	117.7698	82.5415	65.2232	72.6996	97.8048	52.7183	104.3317	71.2895	75.9844	110.1635	77.5774	81.7013	131.8938	67.0298	133.2641	159.4732	147.8657	106.5592	87.1624	83.3311	117.8673	66.6465	76.9984	87.63799999999999	28.3279	86.8671	105.7731	73.6388	67.3849	87.8698	113.0654	91.7437	114.7949	86.4083	61.6733	93.195	68.4313	72.2342	172.5646	83.5222	84.3759	84.7943	117.0548	142.246	80.8029
EMB	17.0657	58.3948	47.57	65.7913	84.0698	76.7667	62.9032	62.5933	67.2532	98.8129	58.5882	66.4239	60.2655	88.8972	35.0625	75.4564	78.6054	31.9163	86.9412	80.3058	70.7145	88.0849	0.3433	105.541	53.0546	66.309	0.0	63.2809	90.2403	71.5516	79.8469	102.3965	59.6826	28.6112	50.2237	89.781	63.1686	106.1729	56.6191	69.1865	8.1018	136.8759	53.0487	115.0301	20.74	88.7422	79.9247	67.9294	74.0485	105.4358	64.7853	92.3953	66.1587	126.0862	87.3734	26.3787	69.8854	41.7184	92.2912	6.9801	61.9981	52.108000000000004	68.4125	0.0	63.7945	31.6339	13.9916	80.941	65.9364	76.2707	58.2431	83.9119	62.4429	111.6167	99.5019	66.5462	67.7989	62.7096	65.0424	86.6128	72.48899999999999	82.8254	81.96	52.498999999999995	84.3366	54.956	105.1308	79.7706	67.4857	111.6805	0.0	40.8305	71.2319	83.1335	68.4765	83.7643	68.9849	116.6001	88.0602	0.3933	215.97299999999998	37.983000000000004	105.542	104.4338	66.2091	0.0	75.4029	58.8406	66.7542	39.8368	61.4933	81.6295	66.3286	64.9616	92.9933	66.9161	77.4903	57.074	50.7937	135.9254	68.4129	88.1952	87.1979	0.0	72.3105	76.9058	27.9122	8.1555	46.5539	100.384
FICD	93.4881	51.8822	113.9871	215.8596	57.8851	62.4672	119.1699	86.7319	58.9298	113.5051	57.8248	67.1649	71.7894	72.6393	146.0382	37.589	88.215	56.3043	80.945	74.0087	68.7318	60.4922	18.509	65.8228	63.9644	55.826	1141.9012	76.0955	81.0616	92.8138	54.5339	122.0451	56.5138	89.3371	61.652	147.6259	56.9663	53.5265	71.4928	75.3304	71.3351	50.7891	87.1957	65.9021	110.4837	73.9989	91.4925	43.31399999999999	104.2207	88.255	185.7029	77.4082	67.0792	74.7198	111.00200000000001	33.2138	55.3721	177.1981	22.9015	51.6358	73.8412	70.1053	18.2012	99.7868	33.1821	87.4331	81.3675	50.7552	84.1493	60.48	112.8331	96.6377	56.739	68.1934	83.876	73.3548	84.7005	87.5957	44.2984	78.9391	72.9731	66.4306	86.1695	84.176	122.7123	50.3819	105.3934	68.497	101.9577	109.8775	61.8437	58.4616	100.4792	60.8367	97.4151	71.2806	73.9676	56.3815	55.1032	16.4093	5.5397	0.0	94.3431	62.028999999999996	91.4822	86.8887	60.3642	108.3563	79.5855	0.0	107.5342	41.7837	38.42	72.5556	123.5424	183.4091	56.0986	52.7328	80.9479	115.4149	52.4863	72.3898	74.8709	0.0	83.6279	92.3727	64.8489	37.7443	49.8913	90.8003
FKBP4	32.4849	47.8542	57.5898	84.6224	62.9805	55.9619	71.7964	72.0098	56.4233	52.1541	54.4139	77.0027	59.1661	68.3135	51.468999999999994	46.5689	64.3581	130.6919	57.2384	63.4391	64.3355	68.5146	35.108000000000004	58.5758	70.6459	47.2444	265.0071	57.3843	60.5412	61.0045	61.6153	59.9836	37.9815	69.7397	69.5277	51.1885	80.5708	48.9116	55.0696	58.2892	74.0381	63.9474	65.5269	55.4954	65.1684	78.7742	67.0164	74.7889	65.3697	88.12100000000001	74.7156	69.5175	52.3889	72.8783	55.3529	83.9502	109.5675	65.9473	35.2662	137.4458	67.3809	50.8361	61.3153	74.7396	47.4	62.248000000000005	89.04	65.1039	57.7345	65.2365	80.3074	48.5988	68.6704	50.5723	63.9518	61.7087	59.24100000000001	74.5082	61.6889	56.2653	60.8587	51.41	82.617	87.6883	87.2593	74.2506	103.1696	47.4571	68.5863	77.0622	83.4687	90.2345	61.0964	58.5835	73.7765	47.8612	53.691	34.5695	59.3183	110.8451	41.5842	10.7895	65.2999	67.4001	66.0939	133.9449	86.2694	71.4939	71.7518	112.4618	82.1458	64.3411	53.343999999999994	54.2269	95.6352	166.362	64.5486	71.27199999999999	101.0715	66.488	54.821000000000005	52.1538	61.038000000000004	12.644	71.2749	55.7975	104.7874	50.0615	86.6202	61.1579
FKBP5	0.0	29.7069	0.6469	0.0	87.2424	31.0864	68.9204	19.3897	6.7292	0.7255	7.2314	60.8613	4.6094	27.7664	79.96	20.603	0.0	9.7865	54.8351	23.3496	31.7549	53.5914	57.5051	0.0	0.5066	58.8903	0.0	56.2722	45.1422	0.0	32.4608	90.0224	69.6839	1.5011	14.1895	14.1952	3.4732	46.9653	50.2234	2.9725	67.02600000000001	32.4413	1.3339	15.8235	1.3971	69.7807	0.6845	88.374	1.7448	13.3805	55.7055	1.8032	46.7418	5.3718	10.8178	45.055	0.4218	73.8428	4.6216	0.0	77.428	61.3283	0.0	0.0	0.6326	0.0	77.1866	65.8541	1.8302	57.3841	1.3112	58.0279	1.7796	53.3632	0.9636	6.1514	11.8832	0.3457	59.4354	0.4446	47.5185	2.4334	18.0216	0.0	3.8167	2.2461	61.1764	65.0202	27.5454	93.2453	30.4524	0.0	14.7962	54.7806	1.425	39.6411	21.0338	64.2042	207.3062	51.9614	0.0	95.45100000000001	78.3502	52.2815	75.6337	0.9134	23.9491	49.2182	0.6131	0.5727	68.6298	38.9977	16.1657	75.7033	33.0019	29.248	24.4174	51.1451	0.5929	0.0	39.9137	58.8173	55.603	0.0	9.47	0.0	2.2654	0.0	0.0	7.2337
FKBP6	0.0	0.0	1.2312	0.0	0.0	0.87	0.0	46.9551	7.5231	0.0	0.5704	2.3707	1.0146	0.0	95.9039	0.0	0.0	0.0	30.3091	0.0	5.4284	0.0	0.0	0.0	0.1598	3.4464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.7443	0.0	19.9699	8.0098	0.0	0.0	0.0	0.0	0.0	0.0	29.5681	0.0	0.0	38.6654	1.5689	0.0	0.0	0.0	30.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.8063	0.0	0.0	0.0	0.0	0.8271	0.0	0.0	0.0	0.9865	0.0	0.0	10.6561	0.0	6.1764	14.880999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.1064	0.0	0.0	1.6675	24.3156	0.0	0.0	0.0	0.0	0.0	3.6328	0.0	0.0	0.0	4.1097	32.2197	0.0	0.0	0.0	0.0	0.0	13.5589	1.2608	38.9563	0.0	0.0	0.0	25.9317	105.9815	36.1402	0.0	0.0	8.3109	1.1858	0.0	32.2533	0.0	0.0	0.0	0.0	0.0
FKBP8	28.5642	23.8922	17.2838	14.7183	26.8067	24.5751	24.9561	22.0091	20.6539	18.3054	20.1508	30.0427	22.2377	24.6126	19.2671	18.2289	20.448	23.0074	23.619	22.4716	25.2919	23.1014	38.7663	21.2415	20.8947	27.1147	54.6155	22.3367	19.9481	18.4844	31.6589	21.9068	19.7492	24.5964	20.5125	22.2442	25.0183	25.3592	19.7253	19.082	25.1062	22.4433	22.1663	25.285999999999998	20.0933	18.3513	19.9811	24.2708	17.5068	22.968000000000004	29.1409	18.4079	20.2133	18.1527	24.5446	14.5098	18.8716	24.0718	14.5902	23.4563	22.0596	29.826	22.703000000000003	16.6741	29.8392	17.7953	23.962	15.3305	21.8814	22.6404	21.8944	19.725	20.8521	18.743	18.9303	17.6945	19.4691	22.1246	20.5512	25.5769	21.6931	22.9036	14.3125	25.3724	28.4953	24.7483	29.3016	20.66	18.8928	19.1494	18.3139	18.7883	32.938	21.0038	18.7513	18.8406	18.0869	13.5482	18.4822	24.7535	7.9834	1.3549	18.3353	25.7776	20.4756	21.2241	18.5695	24.7558	17.9332	14.085999999999999	18.8975	17.652	17.8063	14.5248	19.418	13.0241	20.5002	20.4932	21.2597	16.1315	18.0682	17.887999999999998	31.0193	7.1582	24.2054	23.2492	28.0333	15.886	15.7826	24.6569
